index,image,groundTruth,mobilenet_v2,mobilenet_v2_abs_error
22,E:\桌面\kunmingr2\kunmingr2\3\1\22_-1.5610.jpg,-1.561,-0.7647079229354858,0.7962920770645141
23,E:\桌面\kunmingr2\kunmingr2\3\1\23_-1.5610.jpg,-1.561,-0.9026266932487488,0.6583733067512512
24,E:\桌面\kunmingr2\kunmingr2\3\1\24_-1.5610.jpg,-1.561,-1.1245211362838745,0.43647886371612543
25,E:\桌面\kunmingr2\kunmingr2\3\1\25_-1.5610.jpg,-1.561,-0.5794212222099304,0.9815787777900695
26,E:\桌面\kunmingr2\kunmingr2\3\1\26_-1.5610.jpg,-1.561,-0.65227872133255,0.9087212786674499
27,E:\桌面\kunmingr2\kunmingr2\3\1\27_-1.5610.jpg,-1.561,-1.0565286874771118,0.5044713125228881
28,E:\桌面\kunmingr2\kunmingr2\3\1\28_0.0000.jpg,0.0,-0.021824203431606293,0.021824203431606293
29,E:\桌面\kunmingr2\kunmingr2\3\1\29_0.0000.jpg,0.0,-0.3057442307472229,0.3057442307472229
30,E:\桌面\kunmingr2\kunmingr2\3\1\30_0.0000.jpg,0.0,-0.5076488852500916,0.5076488852500916
31,E:\桌面\kunmingr2\kunmingr2\3\1\31_0.0000.jpg,0.0,-1.118695616722107,1.118695616722107
32,E:\桌面\kunmingr2\kunmingr2\3\1\32_0.0000.jpg,0.0,-1.3158131837844849,1.3158131837844849
33,E:\桌面\kunmingr2\kunmingr2\3\1\33_0.0000.jpg,0.0,-0.5347232222557068,0.5347232222557068
34,E:\桌面\kunmingr2\kunmingr2\3\1\34_0.0000.jpg,0.0,-1.4833329916000366,1.4833329916000366
35,E:\桌面\kunmingr2\kunmingr2\3\1\35_0.0000.jpg,0.0,-1.2535793781280518,1.2535793781280518
36,E:\桌面\kunmingr2\kunmingr2\3\1\36_0.0000.jpg,0.0,-1.5293372869491577,1.5293372869491577
37,E:\桌面\kunmingr2\kunmingr2\3\1\37_0.0000.jpg,0.0,-1.5109806060791016,1.5109806060791016
38,E:\桌面\kunmingr2\kunmingr2\3\1\38_0.0000.jpg,0.0,-1.4741566181182861,1.4741566181182861
39,E:\桌面\kunmingr2\kunmingr2\3\1\39_0.0000.jpg,0.0,-1.4907054901123047,1.4907054901123047
40,E:\桌面\kunmingr2\kunmingr2\3\1\40_0.0000.jpg,0.0,-1.4826594591140747,1.4826594591140747
41,E:\桌面\kunmingr2\kunmingr2\3\1\41_0.0000.jpg,0.0,-1.4971498250961304,1.4971498250961304
42,E:\桌面\kunmingr2\kunmingr2\3\1\42_0.0000.jpg,0.0,-1.499535322189331,1.499535322189331
43,E:\桌面\kunmingr2\kunmingr2\3\1\43_0.0000.jpg,0.0,-1.496014952659607,1.496014952659607
44,E:\桌面\kunmingr2\kunmingr2\3\1\44_0.0000.jpg,0.0,-1.5094646215438843,1.5094646215438843
45,E:\桌面\kunmingr2\kunmingr2\3\1\45_0.0000.jpg,0.0,-1.5304489135742188,1.5304489135742188
46,E:\桌面\kunmingr2\kunmingr2\3\1\46_0.0000.jpg,0.0,-1.5577408075332642,1.5577408075332642
47,E:\桌面\kunmingr2\kunmingr2\3\1\47_0.0000.jpg,0.0,-1.502548098564148,1.502548098564148
48,E:\桌面\kunmingr2\kunmingr2\3\1\48_-1.4000.jpg,-1.4,-1.4809592962265015,0.08095929622650155
49,E:\桌面\kunmingr2\kunmingr2\3\1\49_-1.4000.jpg,-1.4,-1.5474761724472046,0.14747617244720468
50,E:\桌面\kunmingr2\kunmingr2\3\1\50_-1.4000.jpg,-1.4,-1.531075358390808,0.1310753583908082
51,E:\桌面\kunmingr2\kunmingr2\3\1\51_-1.4000.jpg,-1.4,-1.5256952047348022,0.12569520473480233
52,E:\桌面\kunmingr2\kunmingr2\3\1\52_-1.4000.jpg,-1.4,-1.5122404098510742,0.11224040985107431
53,E:\桌面\kunmingr2\kunmingr2\3\1\53_-1.4000.jpg,-1.4,-1.5297807455062866,0.1297807455062867
54,E:\桌面\kunmingr2\kunmingr2\3\1\54_-1.4000.jpg,-1.4,-1.5351146459579468,0.13511464595794687
55,E:\桌面\kunmingr2\kunmingr2\3\1\55_-1.4000.jpg,-1.4,-1.545197606086731,0.14519760608673105
56,E:\桌面\kunmingr2\kunmingr2\3\1\56_-1.4000.jpg,-1.4,-1.5519644021987915,0.1519644021987916
57,E:\桌面\kunmingr2\kunmingr2\3\1\57_-1.4000.jpg,-1.4,-1.5356768369674683,0.13567683696746835
58,E:\桌面\kunmingr2\kunmingr2\3\1\58_-1.4000.jpg,-1.4,-1.5319772958755493,0.1319772958755494
59,E:\桌面\kunmingr2\kunmingr2\3\1\59_-1.4000.jpg,-1.4,-1.518086552619934,0.11808655261993417
60,E:\桌面\kunmingr2\kunmingr2\3\1\60_-1.4000.jpg,-1.4,-1.5281330347061157,0.1281330347061158
61,E:\桌面\kunmingr2\kunmingr2\3\1\61_-1.4000.jpg,-1.4,-1.5857064723968506,0.18570647239685067
62,E:\桌面\kunmingr2\kunmingr2\3\1\62_-1.4000.jpg,-1.4,-0.8960698843002319,0.503930115699768
63,E:\桌面\kunmingr2\kunmingr2\3\1\63_-1.4000.jpg,-1.4,-1.531746506690979,0.1317465066909791
64,E:\桌面\kunmingr2\kunmingr2\3\1\64_-1.4000.jpg,-1.4,-1.2943263053894043,0.10567369461059561
65,E:\桌面\kunmingr2\kunmingr2\3\1\65_-1.4000.jpg,-1.4,-1.402471899986267,0.0024718999862671787
66,E:\桌面\kunmingr2\kunmingr2\3\1\66_-1.4000.jpg,-1.4,-1.5144957304000854,0.11449573040008554
67,E:\桌面\kunmingr2\kunmingr2\3\1\67_-1.4000.jpg,-1.4,-1.5104395151138306,0.11043951511383066
68,E:\桌面\kunmingr2\kunmingr2\3\1\68_-1.4000.jpg,-1.4,-1.5134214162826538,0.1134214162826539
69,E:\桌面\kunmingr2\kunmingr2\3\1\69_-1.4000.jpg,-1.4,-1.5157101154327393,0.11571011543273935
70,E:\桌面\kunmingr2\kunmingr2\3\1\70_-1.4000.jpg,-1.4,-1.5215610265731812,0.12156102657318124
71,E:\桌面\kunmingr2\kunmingr2\3\1\71_-1.4000.jpg,-1.4,-1.5151159763336182,0.11511597633361825
72,E:\桌面\kunmingr2\kunmingr2\3\1\72_-1.4000.jpg,-1.4,-1.5369170904159546,0.13691709041595468
73,E:\桌面\kunmingr2\kunmingr2\3\1\73_-1.4000.jpg,-1.4,-1.5132001638412476,0.11320016384124765
74,E:\桌面\kunmingr2\kunmingr2\3\1\74_-1.4000.jpg,-1.4,-1.5192041397094727,0.11920413970947275
75,E:\桌面\kunmingr2\kunmingr2\3\1\75_-1.4000.jpg,-1.4,-1.5168378353118896,0.11683783531188974
76,E:\桌面\kunmingr2\kunmingr2\3\1\76_-1.4000.jpg,-1.4,-1.5124613046646118,0.1124613046646119
77,E:\桌面\kunmingr2\kunmingr2\3\1\77_-1.4000.jpg,-1.4,-1.5426528453826904,0.14265284538269052
78,E:\桌面\kunmingr2\kunmingr2\3\1\78_-1.4000.jpg,-1.4,-1.5251868963241577,0.1251868963241578
79,E:\桌面\kunmingr2\kunmingr2\3\1\79_-1.4000.jpg,-1.4,-1.497249960899353,0.09724996089935312
80,E:\桌面\kunmingr2\kunmingr2\3\1\80_-1.4000.jpg,-1.4,-1.5497373342514038,0.1497373342514039
81,E:\桌面\kunmingr2\kunmingr2\3\1\81_-1.4000.jpg,-1.4,-1.5813796520233154,0.18137965202331552
82,E:\桌面\kunmingr2\kunmingr2\3\1\82_-1.4000.jpg,-1.4,-1.2632430791854858,0.13675692081451407
83,E:\桌面\kunmingr2\kunmingr2\3\1\83_-1.4000.jpg,-1.4,-1.5591460466384888,0.15914604663848886
84,E:\桌面\kunmingr2\kunmingr2\3\1\84_-1.4000.jpg,-1.4,-1.5293315649032593,0.12933156490325937
85,E:\桌面\kunmingr2\kunmingr2\3\1\85_-1.4000.jpg,-1.4,-1.5526487827301025,0.15264878273010263
86,E:\桌面\kunmingr2\kunmingr2\3\1\86_-1.4000.jpg,-1.4,-1.5186017751693726,0.11860177516937265
87,E:\桌面\kunmingr2\kunmingr2\3\1\87_-1.4000.jpg,-1.4,-1.5384212732315063,0.13842127323150644
88,E:\桌面\kunmingr2\kunmingr2\3\1\88_-1.4000.jpg,-1.4,-1.5334157943725586,0.13341579437255868
89,E:\桌面\kunmingr2\kunmingr2\3\1\89_-1.4000.jpg,-1.4,-1.5469331741333008,0.14693317413330087
90,E:\桌面\kunmingr2\kunmingr2\3\1\90_-1.4000.jpg,-1.4,-1.5573794841766357,0.15737948417663583
91,E:\桌面\kunmingr2\kunmingr2\3\1\91_-1.4000.jpg,-1.4,-1.5420194864273071,0.14201948642730722
92,E:\桌面\kunmingr2\kunmingr2\3\1\92_-1.4000.jpg,-1.4,-1.542833685874939,0.14283368587493905
93,E:\桌面\kunmingr2\kunmingr2\3\1\93_-1.4000.jpg,-1.4,-1.5299546718597412,0.1299546718597413
94,E:\桌面\kunmingr2\kunmingr2\3\1\94_-1.4000.jpg,-1.4,-1.5046732425689697,0.10467324256896982
95,E:\桌面\kunmingr2\kunmingr2\3\1\95_-1.4000.jpg,-1.4,-1.5008695125579834,0.10086951255798349
96,E:\桌面\kunmingr2\kunmingr2\3\1\96_0.0000.jpg,0.0,-1.502764105796814,1.502764105796814
97,E:\桌面\kunmingr2\kunmingr2\3\1\97_-1.4600.jpg,-1.46,-1.4997371435165405,0.03973714351654056
98,E:\桌面\kunmingr2\kunmingr2\3\1\98_-1.4600.jpg,-1.46,-1.5215320587158203,0.06153205871582035
99,E:\桌面\kunmingr2\kunmingr2\3\1\99_-1.4600.jpg,-1.46,-1.5115654468536377,0.05156544685363773
100,E:\桌面\kunmingr2\kunmingr2\3\1\100_-1.4600.jpg,-1.46,-1.5250067710876465,0.06500677108764652
101,E:\桌面\kunmingr2\kunmingr2\3\1\101_-1.4600.jpg,-1.46,-1.5275957584381104,0.06759575843811039
102,E:\桌面\kunmingr2\kunmingr2\3\1\102_-1.4600.jpg,-1.46,-0.9186989068984985,0.5413010931015014
103,E:\桌面\kunmingr2\kunmingr2\3\1\103_-1.4600.jpg,-1.46,-1.5162416696548462,0.05624166965484623
104,E:\桌面\kunmingr2\kunmingr2\3\1\104_-1.4600.jpg,-1.46,-1.5362483263015747,0.07624832630157474
105,E:\桌面\kunmingr2\kunmingr2\3\1\105_-1.4600.jpg,-1.46,-1.5579954385757446,0.09799543857574466
106,E:\桌面\kunmingr2\kunmingr2\3\1\106_-1.4600.jpg,-1.46,-1.5603127479553223,0.1003127479553223
107,E:\桌面\kunmingr2\kunmingr2\3\1\107_-1.4600.jpg,-1.46,-1.5146104097366333,0.054610409736633336
108,E:\桌面\kunmingr2\kunmingr2\3\1\108_-1.4600.jpg,-1.46,-1.5203677415847778,0.06036774158477787
109,E:\桌面\kunmingr2\kunmingr2\3\1\109_-1.4600.jpg,-1.46,-1.5592117309570312,0.09921173095703129
110,E:\桌面\kunmingr2\kunmingr2\3\1\110_-1.4600.jpg,-1.46,-1.5663588047027588,0.10635880470275882
111,E:\桌面\kunmingr2\kunmingr2\3\1\111_-1.4600.jpg,-1.46,-1.3739486932754517,0.0860513067245483
112,E:\桌面\kunmingr2\kunmingr2\3\1\112_-1.4600.jpg,-1.46,-1.365706205368042,0.09429379463195797
113,E:\桌面\kunmingr2\kunmingr2\3\1\113_-1.4600.jpg,-1.46,-1.5562692880630493,0.09626928806304935
114,E:\桌面\kunmingr2\kunmingr2\3\1\114_-1.4600.jpg,-1.46,-1.4880057573318481,0.02800575733184818
115,E:\桌面\kunmingr2\kunmingr2\3\1\115_-1.4600.jpg,-1.46,-1.3337655067443848,0.1262344932556152
116,E:\桌面\kunmingr2\kunmingr2\3\1\116_-1.4600.jpg,-1.46,-1.5586260557174683,0.0986260557174683
117,E:\桌面\kunmingr2\kunmingr2\3\1\117_-1.4600.jpg,-1.46,-1.5711054801940918,0.11110548019409183
118,E:\桌面\kunmingr2\kunmingr2\3\1\118_-1.4600.jpg,-1.46,-1.1174167394638062,0.3425832605361938
119,E:\桌面\kunmingr2\kunmingr2\3\1\119_-1.4600.jpg,-1.46,-0.0659027174115181,1.3940972825884819
120,E:\桌面\kunmingr2\kunmingr2\3\1\120_-1.4600.jpg,-1.46,-0.22800180315971375,1.2319981968402862
121,E:\桌面\kunmingr2\kunmingr2\3\1\121_-1.4600.jpg,-1.46,0.6975387930870056,2.1575387930870056
122,E:\桌面\kunmingr2\kunmingr2\3\1\122_-1.4600.jpg,-1.46,0.027880743145942688,1.4878807431459427
123,E:\桌面\kunmingr2\kunmingr2\3\1\123_-1.4600.jpg,-1.46,-0.8742638230323792,0.5857361769676208
124,E:\桌面\kunmingr2\kunmingr2\3\1\124_-1.4600.jpg,-1.46,-1.505940556526184,0.04594055652618412
125,E:\桌面\kunmingr2\kunmingr2\3\1\125_-1.4600.jpg,-1.46,-1.5016382932662964,0.04163829326629642
126,E:\桌面\kunmingr2\kunmingr2\3\1\126_-1.4600.jpg,-1.46,-1.4874835014343262,0.027483501434326207
127,E:\桌面\kunmingr2\kunmingr2\3\1\127_-1.4600.jpg,-1.46,-1.5414148569107056,0.0814148569107056
128,E:\桌面\kunmingr2\kunmingr2\3\1\128_-1.4600.jpg,-1.46,-1.0470815896987915,0.41291841030120846
129,E:\桌面\kunmingr2\kunmingr2\3\1\129_-1.4600.jpg,-1.46,-1.094956398010254,0.36504360198974606
130,E:\桌面\kunmingr2\kunmingr2\3\1\130_-1.4600.jpg,-1.46,-1.056660532951355,0.403339467048645
131,E:\桌面\kunmingr2\kunmingr2\3\1\131_-1.4600.jpg,-1.46,-0.021559560671448708,1.4384404393285513
132,E:\桌面\kunmingr2\kunmingr2\3\1\132_-1.4600.jpg,-1.46,-1.4762333631515503,0.01623336315155033
133,E:\桌面\kunmingr2\kunmingr2\3\1\133_-1.4600.jpg,-1.46,-0.15783530473709106,1.302164695262909
134,E:\桌面\kunmingr2\kunmingr2\3\1\134_-1.4600.jpg,-1.46,-1.4760308265686035,0.01603082656860355
135,E:\桌面\kunmingr2\kunmingr2\3\1\135_-1.4600.jpg,-1.46,-1.517783761024475,0.05778376102447513
136,E:\桌面\kunmingr2\kunmingr2\3\1\136_-1.4600.jpg,-1.46,-0.5513731837272644,0.9086268162727356
137,E:\桌面\kunmingr2\kunmingr2\3\1\137_-1.4600.jpg,-1.46,-0.2772371470928192,1.1827628529071808
138,E:\桌面\kunmingr2\kunmingr2\3\1\138_-1.4600.jpg,-1.46,0.16072368621826172,1.6207236862182617
139,E:\桌面\kunmingr2\kunmingr2\3\1\139_0.0000.jpg,0.0,-0.07100362330675125,0.07100362330675125
140,E:\桌面\kunmingr2\kunmingr2\3\1\140_0.0000.jpg,0.0,-0.08462648093700409,0.08462648093700409
141,E:\桌面\kunmingr2\kunmingr2\3\1\141_0.0000.jpg,0.0,-0.11051765829324722,0.11051765829324722
142,E:\桌面\kunmingr2\kunmingr2\3\1\142_0.0000.jpg,0.0,0.31656989455223083,0.31656989455223083
143,E:\桌面\kunmingr2\kunmingr2\3\1\143_0.0000.jpg,0.0,0.18690621852874756,0.18690621852874756
144,E:\桌面\kunmingr2\kunmingr2\3\1\144_0.0000.jpg,0.0,-0.1538485288619995,0.1538485288619995
145,E:\桌面\kunmingr2\kunmingr2\3\1\145_0.0000.jpg,0.0,0.005278292577713728,0.005278292577713728
146,E:\桌面\kunmingr2\kunmingr2\3\1\146_0.0000.jpg,0.0,0.08591577410697937,0.08591577410697937
147,E:\桌面\kunmingr2\kunmingr2\3\1\147_0.0000.jpg,0.0,-0.11906427890062332,0.11906427890062332
148,E:\桌面\kunmingr2\kunmingr2\3\1\148_0.0000.jpg,0.0,-0.038365840911865234,0.038365840911865234
149,E:\桌面\kunmingr2\kunmingr2\3\1\149_0.0000.jpg,0.0,-0.01789083704352379,0.01789083704352379
150,E:\桌面\kunmingr2\kunmingr2\3\1\150_0.0000.jpg,0.0,-0.1023421660065651,0.1023421660065651
151,E:\桌面\kunmingr2\kunmingr2\3\1\151_0.0000.jpg,0.0,-0.25197911262512207,0.25197911262512207
152,E:\桌面\kunmingr2\kunmingr2\3\1\152_0.0000.jpg,0.0,-0.2016734480857849,0.2016734480857849
153,E:\桌面\kunmingr2\kunmingr2\3\1\153_0.0000.jpg,0.0,-0.2553722858428955,0.2553722858428955
154,E:\桌面\kunmingr2\kunmingr2\3\1\154_0.0000.jpg,0.0,-0.05163949355483055,0.05163949355483055
155,E:\桌面\kunmingr2\kunmingr2\3\1\155_0.0000.jpg,0.0,-0.13183337450027466,0.13183337450027466
156,E:\桌面\kunmingr2\kunmingr2\3\1\156_0.0000.jpg,0.0,-0.12133597582578659,0.12133597582578659
157,E:\桌面\kunmingr2\kunmingr2\3\1\157_0.0000.jpg,0.0,-0.035280801355838776,0.035280801355838776
158,E:\桌面\kunmingr2\kunmingr2\3\1\158_0.0000.jpg,0.0,-0.8399366736412048,0.8399366736412048
159,E:\桌面\kunmingr2\kunmingr2\3\1\159_0.0000.jpg,0.0,-0.34639042615890503,0.34639042615890503
160,E:\桌面\kunmingr2\kunmingr2\3\1\160_0.0000.jpg,0.0,-0.22226612269878387,0.22226612269878387
