index,image,groundTruth,mobilenet_v2_shift1,mobilenet_v2_shift1_abs_error
33,E:\桌面\kunmingr2\kunmingr2\4\1\33_1.7000.jpg,1.7,-0.24297890067100525,1.9429789006710052
34,E:\桌面\kunmingr2\kunmingr2\4\1\34_1.7000.jpg,1.7,1.1760550737380981,0.5239449262619018
35,E:\桌面\kunmingr2\kunmingr2\4\1\35_1.7000.jpg,1.7,1.4895192384719849,0.2104807615280151
36,E:\桌面\kunmingr2\kunmingr2\4\1\36_1.7000.jpg,1.7,1.2206803560256958,0.47931964397430415
37,E:\桌面\kunmingr2\kunmingr2\4\1\37_1.7000.jpg,1.7,-1.2124323844909668,2.912432384490967
38,E:\桌面\kunmingr2\kunmingr2\4\1\38_1.7000.jpg,1.7,-0.7251478433609009,2.425147843360901
39,E:\桌面\kunmingr2\kunmingr2\4\1\39_0.0000.jpg,0.0,-0.7671571373939514,0.7671571373939514
40,E:\桌面\kunmingr2\kunmingr2\4\1\40_0.0000.jpg,0.0,-0.438776433467865,0.438776433467865
41,E:\桌面\kunmingr2\kunmingr2\4\1\41_0.0000.jpg,0.0,-0.4563797116279602,0.4563797116279602
42,E:\桌面\kunmingr2\kunmingr2\4\1\42_0.0000.jpg,0.0,0.042211875319480896,0.042211875319480896
43,E:\桌面\kunmingr2\kunmingr2\4\1\43_0.0000.jpg,0.0,-0.6896200180053711,0.6896200180053711
44,E:\桌面\kunmingr2\kunmingr2\4\1\44_0.0000.jpg,0.0,-0.23448392748832703,0.23448392748832703
45,E:\桌面\kunmingr2\kunmingr2\4\1\45_0.0000.jpg,0.0,0.048614248633384705,0.048614248633384705
46,E:\桌面\kunmingr2\kunmingr2\4\1\46_0.0000.jpg,0.0,-0.37206172943115234,0.37206172943115234
47,E:\桌面\kunmingr2\kunmingr2\4\1\47_1.5573.jpg,1.5573,-0.5276839733123779,2.0849839733123776
48,E:\桌面\kunmingr2\kunmingr2\4\1\48_1.5573.jpg,1.5573,-0.07131471484899521,1.6286147148489951
49,E:\桌面\kunmingr2\kunmingr2\4\1\49_1.5573.jpg,1.5573,0.22314365208148956,1.3341563479185103
50,E:\桌面\kunmingr2\kunmingr2\4\1\50_1.5573.jpg,1.5573,0.6422644853591919,0.915035514640808
51,E:\桌面\kunmingr2\kunmingr2\4\1\51_1.5573.jpg,1.5573,0.541802704334259,1.0154972956657409
52,E:\桌面\kunmingr2\kunmingr2\4\1\52_1.5573.jpg,1.5573,0.3528716564178467,1.2044283435821532
53,E:\桌面\kunmingr2\kunmingr2\4\1\53_1.5573.jpg,1.5573,0.9154124855995178,0.6418875144004821
54,E:\桌面\kunmingr2\kunmingr2\4\1\54_1.5573.jpg,1.5573,0.455858051776886,1.101441948223114
55,E:\桌面\kunmingr2\kunmingr2\4\1\55_1.5573.jpg,1.5573,1.383821725845337,0.173478274154663
56,E:\桌面\kunmingr2\kunmingr2\4\1\56_1.5573.jpg,1.5573,1.0635850429534912,0.4937149570465087
57,E:\桌面\kunmingr2\kunmingr2\4\1\57_1.5573.jpg,1.5573,1.5639910697937012,0.006691069793701265
58,E:\桌面\kunmingr2\kunmingr2\4\1\58_1.5573.jpg,1.5573,1.5517686605453491,0.0055313394546507855
59,E:\桌面\kunmingr2\kunmingr2\4\1\59_1.5573.jpg,1.5573,1.5580097436904907,0.0007097436904908161
60,E:\桌面\kunmingr2\kunmingr2\4\1\60_1.5573.jpg,1.5573,1.5369054079055786,0.020394592094421293
61,E:\桌面\kunmingr2\kunmingr2\4\1\61_1.5573.jpg,1.5573,1.334620475769043,0.22267952423095694
62,E:\桌面\kunmingr2\kunmingr2\4\1\62_1.5573.jpg,1.5573,0.5338567495346069,1.023443250465393
63,E:\桌面\kunmingr2\kunmingr2\4\1\63_1.5573.jpg,1.5573,1.2303788661956787,0.3269211338043212
64,E:\桌面\kunmingr2\kunmingr2\4\1\64_-1.5800.jpg,-1.58,1.5983220338821411,3.178322033882141
65,E:\桌面\kunmingr2\kunmingr2\4\1\65_-1.5800.jpg,-1.58,1.2810683250427246,2.8610683250427247
66,E:\桌面\kunmingr2\kunmingr2\4\1\66_-1.5800.jpg,-1.58,1.0643213987350464,2.6443213987350465
67,E:\桌面\kunmingr2\kunmingr2\4\1\67_-1.5800.jpg,-1.58,1.2757402658462524,2.8557402658462525
68,E:\桌面\kunmingr2\kunmingr2\4\1\68_-1.5800.jpg,-1.58,1.3645094633102417,2.9445094633102418
69,E:\桌面\kunmingr2\kunmingr2\4\1\69_-1.5800.jpg,-1.58,1.3358219861984253,2.9158219861984254
70,E:\桌面\kunmingr2\kunmingr2\4\1\70_-1.5800.jpg,-1.58,1.4100044965744019,2.990004496574402
71,E:\桌面\kunmingr2\kunmingr2\4\1\71_-1.5800.jpg,-1.58,1.0179232358932495,2.5979232358932496
72,E:\桌面\kunmingr2\kunmingr2\4\1\72_-1.5800.jpg,-1.58,1.3622199296951294,2.9422199296951295
73,E:\桌面\kunmingr2\kunmingr2\4\1\73_-1.5800.jpg,-1.58,1.2510303258895874,2.8310303258895875
74,E:\桌面\kunmingr2\kunmingr2\4\1\74_-1.5800.jpg,-1.58,-0.1833028793334961,1.396697120666504
75,E:\桌面\kunmingr2\kunmingr2\4\1\75_-1.5800.jpg,-1.58,-1.0606240034103394,0.5193759965896607
76,E:\桌面\kunmingr2\kunmingr2\4\1\76_-1.5800.jpg,-1.58,-1.1474653482437134,0.4325346517562867
77,E:\桌面\kunmingr2\kunmingr2\4\1\77_-1.5800.jpg,-1.58,-1.413873314857483,0.16612668514251716
78,E:\桌面\kunmingr2\kunmingr2\4\1\78_-1.5800.jpg,-1.58,-1.5245951414108276,0.055404858589172434
79,E:\桌面\kunmingr2\kunmingr2\4\1\79_-1.5800.jpg,-1.58,-1.449380874633789,0.130619125366211
80,E:\桌面\kunmingr2\kunmingr2\4\1\80_-1.5800.jpg,-1.58,-0.35220611095428467,1.2277938890457154
81,E:\桌面\kunmingr2\kunmingr2\4\1\81_-1.5800.jpg,-1.58,-0.4948084354400635,1.0851915645599366
82,E:\桌面\kunmingr2\kunmingr2\4\1\82_-1.5800.jpg,-1.58,-0.4095606803894043,1.1704393196105958
