index,image,groundTruth,mobilenet_v2,mobilenet_v2_abs_error
71,E:\桌面\kunmingr2\kunmingr2\3\2\71_-1.4000.jpg,-1.4,-1.5334281921386719,0.13342819213867196
72,E:\桌面\kunmingr2\kunmingr2\3\2\72_-1.4000.jpg,-1.4,-1.5383824110031128,0.13838241100311288
73,E:\桌面\kunmingr2\kunmingr2\3\2\73_-1.4000.jpg,-1.4,-1.5397957563400269,0.13979575634002694
74,E:\桌面\kunmingr2\kunmingr2\3\2\74_-1.4000.jpg,-1.4,-1.5104066133499146,0.11040661334991464
75,E:\桌面\kunmingr2\kunmingr2\3\2\75_-1.4000.jpg,-1.4,-1.5484064817428589,0.14840648174285898
76,E:\桌面\kunmingr2\kunmingr2\3\2\76_-1.4000.jpg,-1.4,-1.5973185300827026,0.19731853008270273
77,E:\桌面\kunmingr2\kunmingr2\3\2\77_-1.4000.jpg,-1.4,-1.5320005416870117,0.1320005416870118
78,E:\桌面\kunmingr2\kunmingr2\3\2\78_-1.4000.jpg,-1.4,-1.5578064918518066,0.15780649185180673
79,E:\桌面\kunmingr2\kunmingr2\3\2\79_-1.4000.jpg,-1.4,-1.5730351209640503,0.17303512096405038
80,E:\桌面\kunmingr2\kunmingr2\3\2\80_-1.4000.jpg,-1.4,-1.557612419128418,0.15761241912841806
81,E:\桌面\kunmingr2\kunmingr2\3\2\81_-1.4000.jpg,-1.4,-1.6007508039474487,0.20075080394744882
82,E:\桌面\kunmingr2\kunmingr2\3\2\82_-1.4000.jpg,-1.4,-1.5644983053207397,0.16449830532073983
83,E:\桌面\kunmingr2\kunmingr2\3\2\83_-1.4000.jpg,-1.4,-1.535476803779602,0.13547680377960214
84,E:\桌面\kunmingr2\kunmingr2\3\2\84_-1.4000.jpg,-1.4,-1.52334725856781,0.12334725856781015
85,E:\桌面\kunmingr2\kunmingr2\3\2\85_-1.4000.jpg,-1.4,-1.5065516233444214,0.10655162334442148
86,E:\桌面\kunmingr2\kunmingr2\3\2\86_-1.4000.jpg,-1.4,-1.5213639736175537,0.1213639736175538
87,E:\桌面\kunmingr2\kunmingr2\3\2\87_-1.4000.jpg,-1.4,-1.5631433725357056,0.16314337253570566
88,E:\桌面\kunmingr2\kunmingr2\3\2\88_-1.4000.jpg,-1.4,-1.5635508298873901,0.16355082988739023
89,E:\桌面\kunmingr2\kunmingr2\3\2\89_-1.4000.jpg,-1.4,-1.553104281425476,0.15310428142547616
90,E:\桌面\kunmingr2\kunmingr2\3\2\90_-1.4000.jpg,-1.4,-1.5610309839248657,0.1610309839248658
91,E:\桌面\kunmingr2\kunmingr2\3\2\91_-1.4000.jpg,-1.4,-1.5367017984390259,0.13670179843902597
92,E:\桌面\kunmingr2\kunmingr2\3\2\92_-1.4000.jpg,-1.4,-1.5072163343429565,0.10721633434295663
93,E:\桌面\kunmingr2\kunmingr2\3\2\93_-1.4000.jpg,-1.4,-1.5266529321670532,0.1266529321670533
94,E:\桌面\kunmingr2\kunmingr2\3\2\94_-1.4000.jpg,-1.4,-1.5090659856796265,0.10906598567962655
95,E:\桌面\kunmingr2\kunmingr2\3\2\95_0.0000.jpg,0.0,-1.512763500213623,1.512763500213623
96,E:\桌面\kunmingr2\kunmingr2\3\2\96_-1.4600.jpg,-1.46,-1.588831901550293,0.128831901550293
97,E:\桌面\kunmingr2\kunmingr2\3\2\97_-1.4600.jpg,-1.46,-1.1523514986038208,0.30764850139617916
98,E:\桌面\kunmingr2\kunmingr2\3\2\98_-1.4600.jpg,-1.46,-1.5701537132263184,0.1101537132263184
99,E:\桌面\kunmingr2\kunmingr2\3\2\99_-1.4600.jpg,-1.46,-1.5388263463974,0.07882634639739994
100,E:\桌面\kunmingr2\kunmingr2\3\2\100_-1.4600.jpg,-1.46,-1.54745352268219,0.08745352268218998
101,E:\桌面\kunmingr2\kunmingr2\3\2\101_-1.4600.jpg,-1.46,-1.52940833568573,0.06940833568573002
102,E:\桌面\kunmingr2\kunmingr2\3\2\102_-1.4600.jpg,-1.46,-1.5229294300079346,0.0629294300079346
103,E:\桌面\kunmingr2\kunmingr2\3\2\103_-1.4600.jpg,-1.46,0.3500975966453552,1.8100975966453552
104,E:\桌面\kunmingr2\kunmingr2\3\2\104_-1.4600.jpg,-1.46,-1.5667979717254639,0.1067979717254639
105,E:\桌面\kunmingr2\kunmingr2\3\2\105_-1.4600.jpg,-1.46,1.2604024410247803,2.7204024410247802
106,E:\桌面\kunmingr2\kunmingr2\3\2\106_-1.4600.jpg,-1.46,0.4922003149986267,1.9522003149986267
107,E:\桌面\kunmingr2\kunmingr2\3\2\107_-1.4600.jpg,-1.46,0.29059332609176636,1.7505933260917663
108,E:\桌面\kunmingr2\kunmingr2\3\2\108_-1.4600.jpg,-1.46,-0.06898652762174606,1.391013472378254
109,E:\桌面\kunmingr2\kunmingr2\3\2\109_-1.4600.jpg,-1.46,-1.0325852632522583,0.42741473674774166
110,E:\桌面\kunmingr2\kunmingr2\3\2\110_-1.4600.jpg,-1.46,-0.17399489879608154,1.2860051012039184
111,E:\桌面\kunmingr2\kunmingr2\3\2\111_-1.4600.jpg,-1.46,0.28153765201568604,1.741537652015686
112,E:\桌面\kunmingr2\kunmingr2\3\2\112_-1.4600.jpg,-1.46,-0.5787318348884583,0.8812681651115417
113,E:\桌面\kunmingr2\kunmingr2\3\2\113_-1.4600.jpg,-1.46,-0.7799397110939026,0.6800602889060974
114,E:\桌面\kunmingr2\kunmingr2\3\2\114_-1.4600.jpg,-1.46,-0.5939719080924988,0.8660280919075012
115,E:\桌面\kunmingr2\kunmingr2\3\2\115_-1.4600.jpg,-1.46,-0.025266535580158234,1.4347334644198417
116,E:\桌面\kunmingr2\kunmingr2\3\2\116_-1.4600.jpg,-1.46,-0.7588066458702087,0.7011933541297912
117,E:\桌面\kunmingr2\kunmingr2\3\2\117_-1.4600.jpg,-1.46,-0.06111886352300644,1.3988811364769935
118,E:\桌面\kunmingr2\kunmingr2\3\2\118_-1.4600.jpg,-1.46,-0.18156370520591736,1.2784362947940826
119,E:\桌面\kunmingr2\kunmingr2\3\2\119_-1.4600.jpg,-1.46,-1.368670105934143,0.0913298940658569
120,E:\桌面\kunmingr2\kunmingr2\3\2\120_-1.4600.jpg,-1.46,-1.2441880702972412,0.21581192970275875
121,E:\桌面\kunmingr2\kunmingr2\3\2\121_-1.4600.jpg,-1.46,-0.754824697971344,0.705175302028656
122,E:\桌面\kunmingr2\kunmingr2\3\2\122_-1.4600.jpg,-1.46,-0.16315937042236328,1.2968406295776367
123,E:\桌面\kunmingr2\kunmingr2\3\2\123_-1.4600.jpg,-1.46,0.5400129556655884,2.0000129556655883
124,E:\桌面\kunmingr2\kunmingr2\3\2\124_-1.4600.jpg,-1.46,-0.512807309627533,0.947192690372467
125,E:\桌面\kunmingr2\kunmingr2\3\2\125_-1.4600.jpg,-1.46,-0.35880282521247864,1.1011971747875213
126,E:\桌面\kunmingr2\kunmingr2\3\2\126_-1.4600.jpg,-1.46,-0.6372237801551819,0.8227762198448181
127,E:\桌面\kunmingr2\kunmingr2\3\2\127_-1.4600.jpg,-1.46,-0.5934599041938782,0.8665400958061218
128,E:\桌面\kunmingr2\kunmingr2\3\2\128_-1.4600.jpg,-1.46,-0.14318501949310303,1.316814980506897
129,E:\桌面\kunmingr2\kunmingr2\3\2\129_-1.4600.jpg,-1.46,0.161657452583313,1.621657452583313
130,E:\桌面\kunmingr2\kunmingr2\3\2\130_-1.4600.jpg,-1.46,-0.28477516770362854,1.1752248322963714
131,E:\桌面\kunmingr2\kunmingr2\3\2\131_-1.4600.jpg,-1.46,-0.03898105025291443,1.4210189497470855
132,E:\桌面\kunmingr2\kunmingr2\3\2\132_-1.4600.jpg,-1.46,-0.11893279105424881,1.3410672089457512
133,E:\桌面\kunmingr2\kunmingr2\3\2\133_-1.4600.jpg,-1.46,-0.019218552857637405,1.4407814471423626
134,E:\桌面\kunmingr2\kunmingr2\3\2\134_-1.4600.jpg,-1.46,0.2050389051437378,1.6650389051437378
135,E:\桌面\kunmingr2\kunmingr2\3\2\135_-1.4600.jpg,-1.46,-0.24738076329231262,1.2126192367076873
136,E:\桌面\kunmingr2\kunmingr2\3\2\136_-1.4600.jpg,-1.46,-0.13156327605247498,1.328436723947525
137,E:\桌面\kunmingr2\kunmingr2\3\2\137_0.0000.jpg,0.0,-0.0949104055762291,0.0949104055762291
138,E:\桌面\kunmingr2\kunmingr2\3\2\138_0.0000.jpg,0.0,-0.0968872532248497,0.0968872532248497
139,E:\桌面\kunmingr2\kunmingr2\3\2\139_0.0000.jpg,0.0,-0.02240639179944992,0.02240639179944992
140,E:\桌面\kunmingr2\kunmingr2\3\2\140_0.0000.jpg,0.0,-0.21694152057170868,0.21694152057170868
141,E:\桌面\kunmingr2\kunmingr2\3\2\141_0.0000.jpg,0.0,-0.05964253842830658,0.05964253842830658
142,E:\桌面\kunmingr2\kunmingr2\3\2\142_0.0000.jpg,0.0,-0.15429624915122986,0.15429624915122986
143,E:\桌面\kunmingr2\kunmingr2\3\2\143_0.0000.jpg,0.0,-0.15932780504226685,0.15932780504226685
144,E:\桌面\kunmingr2\kunmingr2\3\2\144_0.0000.jpg,0.0,-0.1808493286371231,0.1808493286371231
145,E:\桌面\kunmingr2\kunmingr2\3\2\145_0.0000.jpg,0.0,-0.357709676027298,0.357709676027298
146,E:\桌面\kunmingr2\kunmingr2\3\2\146_0.0000.jpg,0.0,-0.373794287443161,0.373794287443161
147,E:\桌面\kunmingr2\kunmingr2\3\2\147_0.0000.jpg,0.0,-0.2478771209716797,0.2478771209716797
148,E:\桌面\kunmingr2\kunmingr2\3\2\148_0.0000.jpg,0.0,-0.1479502171278,0.1479502171278
149,E:\桌面\kunmingr2\kunmingr2\3\2\149_0.0000.jpg,0.0,-0.041246965527534485,0.041246965527534485
150,E:\桌面\kunmingr2\kunmingr2\3\2\150_0.0000.jpg,0.0,-0.14631587266921997,0.14631587266921997
151,E:\桌面\kunmingr2\kunmingr2\3\2\151_0.0000.jpg,0.0,-0.1253984123468399,0.1253984123468399
152,E:\桌面\kunmingr2\kunmingr2\3\2\152_0.0000.jpg,0.0,-0.07627952843904495,0.07627952843904495
153,E:\桌面\kunmingr2\kunmingr2\3\2\153_0.0000.jpg,0.0,-0.4024161696434021,0.4024161696434021
154,E:\桌面\kunmingr2\kunmingr2\3\2\154_0.0000.jpg,0.0,-0.06464394927024841,0.06464394927024841
155,E:\桌面\kunmingr2\kunmingr2\3\2\155_0.0000.jpg,0.0,-0.16197450459003448,0.16197450459003448
156,E:\桌面\kunmingr2\kunmingr2\3\2\156_0.0000.jpg,0.0,-0.5440360903739929,0.5440360903739929
157,E:\桌面\kunmingr2\kunmingr2\3\2\157_0.0000.jpg,0.0,-0.509361982345581,0.509361982345581
158,E:\桌面\kunmingr2\kunmingr2\3\2\158_0.0000.jpg,0.0,-0.2681877911090851,0.2681877911090851
