index,image,groundTruth,mobilenet_v2_shift1,mobilenet_v2_shift1_abs_error
85,E:\桌面\kunmingr2\kunmingr2\5\2\85_0.0000.jpg,0.0,0.794720470905304,0.794720470905304
86,E:\桌面\kunmingr2\kunmingr2\5\2\86_0.0000.jpg,0.0,-0.03022286295890808,0.03022286295890808
87,E:\桌面\kunmingr2\kunmingr2\5\2\87_0.0000.jpg,0.0,0.23760436475276947,0.23760436475276947
88,E:\桌面\kunmingr2\kunmingr2\5\2\88_0.0000.jpg,0.0,0.46082568168640137,0.46082568168640137
89,E:\桌面\kunmingr2\kunmingr2\5\2\89_0.0000.jpg,0.0,0.698746383190155,0.698746383190155
90,E:\桌面\kunmingr2\kunmingr2\5\2\90_0.0000.jpg,0.0,-0.005523428320884705,0.005523428320884705
91,E:\桌面\kunmingr2\kunmingr2\5\2\91_0.0000.jpg,0.0,0.09645421802997589,0.09645421802997589
92,E:\桌面\kunmingr2\kunmingr2\5\2\92_0.0000.jpg,0.0,0.22760291397571564,0.22760291397571564
93,E:\桌面\kunmingr2\kunmingr2\5\2\93_0.0000.jpg,0.0,-0.5870262384414673,0.5870262384414673
94,E:\桌面\kunmingr2\kunmingr2\5\2\94_0.0000.jpg,0.0,0.15665467083454132,0.15665467083454132
95,E:\桌面\kunmingr2\kunmingr2\5\2\95_0.0000.jpg,0.0,-0.6965237259864807,0.6965237259864807
96,E:\桌面\kunmingr2\kunmingr2\5\2\96_0.0000.jpg,0.0,-0.4825859069824219,0.4825859069824219
97,E:\桌面\kunmingr2\kunmingr2\5\2\97_0.0000.jpg,0.0,-0.949964702129364,0.949964702129364
