index,image,groundTruth,legacy,legacy_abs_error,mobilenet_v2_single,mobilenet_v2_single_abs_error,mobilenet_v2_temporal3,mobilenet_v2_temporal3_abs_error
14,E:\桌面\kunmingr2\kunmingr2\4\2\14_-1.6100.jpg,-1.61,1.3118921518325806,2.921892151832581,-1.0494846105575562,0.560515389442444,-1.0650418996810913,0.5449581003189088
15,E:\桌面\kunmingr2\kunmingr2\4\2\15_-1.6100.jpg,-1.61,1.507602334022522,3.1176023340225223,-1.546589732170105,0.06341026782989512,-0.6021809577941895,1.0078190422058106
16,E:\桌面\kunmingr2\kunmingr2\4\2\16_-1.6100.jpg,-1.61,1.6853917837142944,3.2953917837142948,-1.2196584939956665,0.3903415060043336,-1.3130714893341064,0.29692851066589365
17,E:\桌面\kunmingr2\kunmingr2\4\2\17_-1.6100.jpg,-1.61,1.6828947067260742,3.2928947067260745,-1.5110243558883667,0.0989756441116334,-0.9989855289459229,0.6110144710540772
18,E:\桌面\kunmingr2\kunmingr2\4\2\18_-1.6100.jpg,-1.61,1.6281421184539795,3.23814211845398,-0.47319185733795166,1.1368081426620484,-0.5946968197822571,1.015303180217743
19,E:\桌面\kunmingr2\kunmingr2\4\2\19_-1.6100.jpg,-1.61,1.5704931020736694,3.1804931020736698,0.39172810316085815,2.0017281031608585,-0.11556628346443176,1.4944337165355683
20,E:\桌面\kunmingr2\kunmingr2\4\2\20_1.7000.jpg,1.7,1.4261707067489624,0.27382929325103755,1.3813987970352173,0.31860120296478267,0.6093058586120605,1.0906941413879394
21,E:\桌面\kunmingr2\kunmingr2\4\2\21_1.7000.jpg,1.7,1.3409502506256104,0.3590497493743896,1.4755302667617798,0.22446973323822017,0.21484950184822083,1.4851504981517791
22,E:\桌面\kunmingr2\kunmingr2\4\2\22_1.7000.jpg,1.7,1.3211658000946045,0.37883419990539546,1.2776873111724854,0.4223126888275146,0.5071656703948975,1.1928343296051025
23,E:\桌面\kunmingr2\kunmingr2\4\2\23_1.7000.jpg,1.7,1.2298665046691895,0.4701334953308105,1.4994460344314575,0.20055396556854244,0.5176683664321899,1.18233163356781
24,E:\桌面\kunmingr2\kunmingr2\4\2\24_1.7000.jpg,1.7,1.1726258993148804,0.5273741006851196,1.519452452659607,0.18054754734039302,0.5354632139205933,1.1645367860794067
25,E:\桌面\kunmingr2\kunmingr2\4\2\25_1.7000.jpg,1.7,1.144300937652588,0.5556990623474121,1.4951881170272827,0.20481188297271724,0.2705513536930084,1.4294486463069915
26,E:\桌面\kunmingr2\kunmingr2\4\2\26_1.7000.jpg,1.7,1.1138616800308228,0.5861383199691772,1.4264720678329468,0.2735279321670532,0.38775452971458435,1.3122454702854156
27,E:\桌面\kunmingr2\kunmingr2\4\2\27_1.7000.jpg,1.7,1.1512655019760132,0.5487344980239868,1.5536736249923706,0.14632637500762935,0.2556087076663971,1.4443912923336029
28,E:\桌面\kunmingr2\kunmingr2\4\2\28_1.7000.jpg,1.7,1.2466603517532349,0.4533396482467651,1.5838959217071533,0.11610407829284664,0.43798014521598816,1.2620198547840118
29,E:\桌面\kunmingr2\kunmingr2\4\2\29_1.7000.jpg,1.7,1.2858552932739258,0.4141447067260742,1.594245195388794,0.10575480461120601,0.4307529628276825,1.2692470371723175
30,E:\桌面\kunmingr2\kunmingr2\4\2\30_1.7000.jpg,1.7,1.38040030002594,0.31959969997406,1.5919448137283325,0.10805518627166744,0.994133710861206,0.7058662891387939
31,E:\桌面\kunmingr2\kunmingr2\4\2\31_1.7000.jpg,1.7,1.4975665807724,0.20243341922760005,1.4882620573043823,0.21173794269561763,1.3645042181015015,0.3354957818984985
32,E:\桌面\kunmingr2\kunmingr2\4\2\32_1.7000.jpg,1.7,1.4721001386642456,0.22789986133575435,1.5360053777694702,0.16399462223052974,1.3921188116073608,0.3078811883926391
33,E:\桌面\kunmingr2\kunmingr2\4\2\33_1.7000.jpg,1.7,1.4364713430404663,0.26352865695953365,1.6012364625930786,0.09876353740692134,1.1733163595199585,0.5266836404800415
34,E:\桌面\kunmingr2\kunmingr2\4\2\34_1.7000.jpg,1.7,1.3955775499343872,0.30442245006561275,1.1162952184677124,0.5837047815322876,0.8910493850708008,0.8089506149291992
35,E:\桌面\kunmingr2\kunmingr2\4\2\35_1.7000.jpg,1.7,1.4221400022506714,0.27785999774932857,1.570214867591858,0.12978513240814205,0.9286353588104248,0.7713646411895752
36,E:\桌面\kunmingr2\kunmingr2\4\2\36_1.7000.jpg,1.7,1.476190447807312,0.22380955219268794,1.29666268825531,0.4033373117446899,1.2925150394439697,0.40748496055603023
37,E:\桌面\kunmingr2\kunmingr2\4\2\37_1.7000.jpg,1.7,1.5080283880233765,0.1919716119766235,1.5054957866668701,0.19450421333312984,1.0663528442382812,0.6336471557617187
38,E:\桌面\kunmingr2\kunmingr2\4\2\38_1.7000.jpg,1.7,1.5453182458877563,0.1546817541122436,-1.275951623916626,2.975951623916626,-0.20213943719863892,1.9021394371986389
39,E:\桌面\kunmingr2\kunmingr2\4\2\39_0.0000.jpg,0.0,1.5460585355758667,1.5460585355758667,-0.4570290148258209,0.4570290148258209,-0.6853609085083008,0.6853609085083008
40,E:\桌面\kunmingr2\kunmingr2\4\2\40_0.0000.jpg,0.0,1.5364841222763062,1.5364841222763062,-1.4591141939163208,1.4591141939163208,-1.2160089015960693,1.2160089015960693
41,E:\桌面\kunmingr2\kunmingr2\4\2\41_0.0000.jpg,0.0,1.5384780168533325,1.5384780168533325,-1.5134087800979614,1.5134087800979614,-0.5475680828094482,0.5475680828094482
42,E:\桌面\kunmingr2\kunmingr2\4\2\42_0.0000.jpg,0.0,1.5404367446899414,1.5404367446899414,-1.5132688283920288,1.5132688283920288,-0.11558520793914795,0.11558520793914795
43,E:\桌面\kunmingr2\kunmingr2\4\2\43_0.0000.jpg,0.0,1.5411497354507446,1.5411497354507446,-1.5090047121047974,1.5090047121047974,0.5232824087142944,0.5232824087142944
44,E:\桌面\kunmingr2\kunmingr2\4\2\44_0.0000.jpg,0.0,1.540075659751892,1.540075659751892,0.2963787913322449,0.2963787913322449,1.5780712366104126,1.5780712366104126
45,E:\桌面\kunmingr2\kunmingr2\4\2\45_0.0000.jpg,0.0,1.5351430177688599,1.5351430177688599,0.3004545569419861,0.3004545569419861,1.5764577388763428,1.5764577388763428
46,E:\桌面\kunmingr2\kunmingr2\4\2\46_0.0000.jpg,0.0,1.5268151760101318,1.5268151760101318,0.3255627751350403,0.3255627751350403,1.5523360967636108,1.5523360967636108
47,E:\桌面\kunmingr2\kunmingr2\4\2\47_0.0000.jpg,0.0,1.5168461799621582,1.5168461799621582,0.2788066864013672,0.2788066864013672,1.5494918823242188,1.5494918823242188
48,E:\桌面\kunmingr2\kunmingr2\4\2\48_1.5573.jpg,1.5573,1.5151417255401611,0.042158274459838774,0.104557566344738,1.452742433655262,1.5480573177337646,0.009242682266235258
49,E:\桌面\kunmingr2\kunmingr2\4\2\49_1.5573.jpg,1.5573,1.5199308395385742,0.03736916046142569,0.5513017773628235,1.0059982226371764,1.5274358987808228,0.029864101219177153
50,E:\桌面\kunmingr2\kunmingr2\4\2\50_1.5573.jpg,1.5573,1.5416340827941895,0.015665917205810453,1.0139862298965454,0.5433137701034545,1.547001600265503,0.010298399734496977
51,E:\桌面\kunmingr2\kunmingr2\4\2\51_1.5573.jpg,1.5573,1.5479401350021362,0.009359864997863676,0.451208233833313,1.106091766166687,1.5051838159561157,0.052116184043884184
52,E:\桌面\kunmingr2\kunmingr2\4\2\52_1.5573.jpg,1.5573,1.5338494777679443,0.02345052223205557,0.2150668501853943,1.3422331498146056,1.499571442604065,0.057728557395934965
53,E:\桌面\kunmingr2\kunmingr2\4\2\53_1.5573.jpg,1.5573,1.4744197130203247,0.0828802869796752,0.4734609127044678,1.0838390872955321,1.439886450767517,0.11741354923248282
54,E:\桌面\kunmingr2\kunmingr2\4\2\54_1.5573.jpg,1.5573,1.261296033859253,0.296003966140747,1.0911567211151123,0.4661432788848876,1.5017896890640259,0.05551031093597403
55,E:\桌面\kunmingr2\kunmingr2\4\2\55_1.5573.jpg,1.5573,1.1182208061218262,0.43907919387817373,1.2462879419326782,0.3110120580673217,1.2543154954910278,0.3029845045089721
56,E:\桌面\kunmingr2\kunmingr2\4\2\56_1.5573.jpg,1.5573,0.8197718858718872,0.7375281141281127,0.8912703394889832,0.6660296605110168,1.4505265951156616,0.10677340488433829
57,E:\桌面\kunmingr2\kunmingr2\4\2\57_1.5573.jpg,1.5573,0.7002328634262085,0.8570671365737914,0.7321760058403015,0.8251239941596984,1.238889217376709,0.3184107826232909
58,E:\桌面\kunmingr2\kunmingr2\4\2\58_1.5573.jpg,1.5573,0.3912785053253174,1.1660214946746825,1.1059491634368896,0.45135083656311026,1.4969576597213745,0.060342340278625395
59,E:\桌面\kunmingr2\kunmingr2\4\2\59_1.5573.jpg,1.5573,-0.15693402290344238,1.7142340229034423,1.3093763589859009,0.24792364101409903,1.503942608833313,0.05335739116668692
60,E:\桌面\kunmingr2\kunmingr2\4\2\60_1.5573.jpg,1.5573,-1.1963971853256226,2.7536971853256222,0.9804072976112366,0.5768927023887633,1.50136137008667,0.055938629913329985
61,E:\桌面\kunmingr2\kunmingr2\4\2\61_1.5573.jpg,1.5573,-1.4018142223358154,2.959114222335815,0.9693747758865356,0.5879252241134643,1.4964345693588257,0.06086543064117422
62,E:\桌面\kunmingr2\kunmingr2\4\2\62_1.5573.jpg,1.5573,-1.638156533241272,3.1954565332412717,0.9249512553215027,0.6323487446784972,1.511690616607666,0.04560938339233389
63,E:\桌面\kunmingr2\kunmingr2\4\2\63_1.5573.jpg,1.5573,-1.7157964706420898,3.2730964706420895,0.9389613270759583,0.6183386729240417,1.4838857650756836,0.07341423492431631
64,E:\桌面\kunmingr2\kunmingr2\4\2\64_1.5573.jpg,1.5573,-1.7009344100952148,3.2582344100952145,0.7129572033882141,0.8443427966117858,1.0798228979110718,0.47747710208892813
65,E:\桌面\kunmingr2\kunmingr2\4\2\65_-1.5800.jpg,-1.58,-1.651350975036621,0.07135097503662102,0.6778804659843445,2.2578804659843446,-1.5427772998809814,0.037222700119018626
66,E:\桌面\kunmingr2\kunmingr2\4\2\66_-1.5800.jpg,-1.58,-1.5841110944747925,0.004111094474792409,0.9708895087242126,2.5508895087242127,-1.5692551136016846,0.0107448863983155
67,E:\桌面\kunmingr2\kunmingr2\4\2\67_-1.5800.jpg,-1.58,-1.578688621520996,0.0013113784790039773,0.763187825679779,2.343187825679779,-1.4721674919128418,0.10783250808715827
68,E:\桌面\kunmingr2\kunmingr2\4\2\68_-1.5800.jpg,-1.58,-1.5767581462860107,0.003241853713989329,0.7775235772132874,2.3575235772132874,-1.539243221282959,0.04075677871704109
69,E:\桌面\kunmingr2\kunmingr2\4\2\69_-1.5800.jpg,-1.58,-1.6013027429580688,0.021302742958068777,0.38371947407722473,1.9637194740772248,-1.5681889057159424,0.011811094284057688
70,E:\桌面\kunmingr2\kunmingr2\4\2\70_-1.5800.jpg,-1.58,-1.599831461906433,0.019831461906433034,-0.49390166997909546,1.0860983300209046,-1.5422029495239258,0.03779705047607429
71,E:\桌面\kunmingr2\kunmingr2\4\2\71_-1.5800.jpg,-1.58,-1.5810141563415527,0.0010141563415526633,0.02780594676733017,1.6078059467673302,-1.5708895921707153,0.009110407829284739
72,E:\桌面\kunmingr2\kunmingr2\4\2\72_-1.5800.jpg,-1.58,-1.6103966236114502,0.030396623611450124,-0.5865697264671326,0.9934302735328675,-1.5268242359161377,0.053175764083862376
73,E:\桌面\kunmingr2\kunmingr2\4\2\73_-1.5800.jpg,-1.58,-1.6580097675323486,0.07800976753234856,-1.5004924535751343,0.0795075464248658,-1.5129919052124023,0.06700809478759773
74,E:\桌面\kunmingr2\kunmingr2\4\2\74_-1.5800.jpg,-1.58,-1.6974369287490845,0.1174369287490844,-1.5938442945480347,0.013844294548034597,-1.4630258083343506,0.11697419166564949
75,E:\桌面\kunmingr2\kunmingr2\4\2\75_-1.5800.jpg,-1.58,-1.6799083948135376,0.09990839481353753,-1.5465641021728516,0.03343589782714851,-1.4780278205871582,0.10197217941284187
76,E:\桌面\kunmingr2\kunmingr2\4\2\76_-1.5800.jpg,-1.58,-1.5170173645019531,0.06298263549804695,-1.589821219444275,0.009821219444274831,-1.4819374084472656,0.09806259155273445
77,E:\桌面\kunmingr2\kunmingr2\4\2\77_-1.5800.jpg,-1.58,-1.2812063694000244,0.29879363059997566,-1.5293169021606445,0.05068309783935554,-1.4843347072601318,0.09566529273986824
78,E:\桌面\kunmingr2\kunmingr2\4\2\78_-1.5800.jpg,-1.58,-0.4480184018611908,1.1319815981388093,-1.5241197347640991,0.05588026523590095,-1.5075929164886475,0.07240708351135261
79,E:\桌面\kunmingr2\kunmingr2\4\2\79_-1.5800.jpg,-1.58,0.05257090926170349,1.6325709092617036,-1.565914511680603,0.014085488319397044,-1.4974431991577148,0.08255680084228523
80,E:\桌面\kunmingr2\kunmingr2\4\2\80_-1.5800.jpg,-1.58,1.4995665550231934,3.0795665550231934,-1.5412659645080566,0.03873403549194343,-1.4918155670166016,0.08818443298339851
81,E:\桌面\kunmingr2\kunmingr2\4\2\81_-1.5800.jpg,-1.58,1.655133843421936,3.235133843421936,-1.5012916326522827,0.07870836734771736,-1.5083377361297607,0.07166226387023933
82,E:\桌面\kunmingr2\kunmingr2\4\2\82_-1.5800.jpg,-1.58,1.5293911695480347,3.1093911695480347,-1.5440160036087036,0.03598399639129646,-1.4392337799072266,0.1407662200927735
