index,image,groundTruth,mobilenet_v2,mobilenet_v2_abs_error
19,E:\桌面\kunmingr2\kunmingr2\4\1\19_-1.6100.jpg,-1.61,1.0838505029678345,2.693850502967835
20,E:\桌面\kunmingr2\kunmingr2\4\1\20_1.7000.jpg,1.7,1.3941267728805542,0.30587322711944576
21,E:\桌面\kunmingr2\kunmingr2\4\1\21_1.7000.jpg,1.7,1.3648558855056763,0.3351441144943237
22,E:\桌面\kunmingr2\kunmingr2\4\1\22_1.7000.jpg,1.7,1.3986037969589233,0.3013962030410766
23,E:\桌面\kunmingr2\kunmingr2\4\1\23_1.7000.jpg,1.7,1.3580918312072754,0.34190816879272456
24,E:\桌面\kunmingr2\kunmingr2\4\1\24_1.7000.jpg,1.7,1.5064328908920288,0.19356710910797115
25,E:\桌面\kunmingr2\kunmingr2\4\1\25_1.7000.jpg,1.7,1.5772160291671753,0.12278397083282466
26,E:\桌面\kunmingr2\kunmingr2\4\1\26_1.7000.jpg,1.7,1.5521330833435059,0.1478669166564941
27,E:\桌面\kunmingr2\kunmingr2\4\1\27_1.7000.jpg,1.7,1.5579386949539185,0.1420613050460815
28,E:\桌面\kunmingr2\kunmingr2\4\1\28_1.7000.jpg,1.7,1.5567439794540405,0.14325602054595943
29,E:\桌面\kunmingr2\kunmingr2\4\1\29_1.7000.jpg,1.7,1.6119033098220825,0.08809669017791744
30,E:\桌面\kunmingr2\kunmingr2\4\1\30_1.7000.jpg,1.7,1.4089964628219604,0.2910035371780395
31,E:\桌面\kunmingr2\kunmingr2\4\1\31_1.7000.jpg,1.7,1.6326253414154053,0.06737465858459468
32,E:\桌面\kunmingr2\kunmingr2\4\1\32_1.7000.jpg,1.7,1.6235110759735107,0.07648892402648921
33,E:\桌面\kunmingr2\kunmingr2\4\1\33_1.7000.jpg,1.7,1.6101340055465698,0.08986599445343013
34,E:\桌面\kunmingr2\kunmingr2\4\1\34_1.7000.jpg,1.7,1.5869354009628296,0.11306459903717037
35,E:\桌面\kunmingr2\kunmingr2\4\1\35_1.7000.jpg,1.7,1.5701110363006592,0.12988896369934078
36,E:\桌面\kunmingr2\kunmingr2\4\1\36_1.7000.jpg,1.7,1.4090995788574219,0.2909004211425781
37,E:\桌面\kunmingr2\kunmingr2\4\1\37_1.7000.jpg,1.7,1.1117595434188843,0.5882404565811157
38,E:\桌面\kunmingr2\kunmingr2\4\1\38_1.7000.jpg,1.7,-0.9372020363807678,2.637202036380768
39,E:\桌面\kunmingr2\kunmingr2\4\1\39_0.0000.jpg,0.0,-0.8161932229995728,0.8161932229995728
40,E:\桌面\kunmingr2\kunmingr2\4\1\40_0.0000.jpg,0.0,-0.606866717338562,0.606866717338562
41,E:\桌面\kunmingr2\kunmingr2\4\1\41_0.0000.jpg,0.0,-1.0185426473617554,1.0185426473617554
42,E:\桌面\kunmingr2\kunmingr2\4\1\42_0.0000.jpg,0.0,-1.3304698467254639,1.3304698467254639
43,E:\桌面\kunmingr2\kunmingr2\4\1\43_0.0000.jpg,0.0,-0.9698954224586487,0.9698954224586487
44,E:\桌面\kunmingr2\kunmingr2\4\1\44_0.0000.jpg,0.0,-0.06416317075490952,0.06416317075490952
45,E:\桌面\kunmingr2\kunmingr2\4\1\45_0.0000.jpg,0.0,0.038933999836444855,0.038933999836444855
46,E:\桌面\kunmingr2\kunmingr2\4\1\46_0.0000.jpg,0.0,0.04352777451276779,0.04352777451276779
47,E:\桌面\kunmingr2\kunmingr2\4\1\47_1.5573.jpg,1.5573,-0.02509724348783493,1.5823972434878348
48,E:\桌面\kunmingr2\kunmingr2\4\1\48_1.5573.jpg,1.5573,0.0901111513376236,1.4671888486623763
49,E:\桌面\kunmingr2\kunmingr2\4\1\49_1.5573.jpg,1.5573,0.44769781827926636,1.1096021817207335
50,E:\桌面\kunmingr2\kunmingr2\4\1\50_1.5573.jpg,1.5573,0.5989472270011902,0.9583527729988097
51,E:\桌面\kunmingr2\kunmingr2\4\1\51_1.5573.jpg,1.5573,0.6633449792861938,0.8939550207138061
52,E:\桌面\kunmingr2\kunmingr2\4\1\52_1.5573.jpg,1.5573,1.0405241250991821,0.5167758749008178
53,E:\桌面\kunmingr2\kunmingr2\4\1\53_1.5573.jpg,1.5573,1.2847665548324585,0.2725334451675414
54,E:\桌面\kunmingr2\kunmingr2\4\1\54_1.5573.jpg,1.5573,0.5789626836776733,0.9783373163223266
55,E:\桌面\kunmingr2\kunmingr2\4\1\55_1.5573.jpg,1.5573,1.0185493230819702,0.5387506769180297
56,E:\桌面\kunmingr2\kunmingr2\4\1\56_1.5573.jpg,1.5573,0.3290451169013977,1.2282548830986022
57,E:\桌面\kunmingr2\kunmingr2\4\1\57_1.5573.jpg,1.5573,0.38717222213745117,1.1701277778625487
58,E:\桌面\kunmingr2\kunmingr2\4\1\58_1.5573.jpg,1.5573,0.9256791472434998,0.6316208527565002
59,E:\桌面\kunmingr2\kunmingr2\4\1\59_1.5573.jpg,1.5573,1.024239182472229,0.5330608175277709
60,E:\桌面\kunmingr2\kunmingr2\4\1\60_1.5573.jpg,1.5573,1.0500352382659912,0.5072647617340087
61,E:\桌面\kunmingr2\kunmingr2\4\1\61_1.5573.jpg,1.5573,0.6972580552101135,0.8600419447898864
62,E:\桌面\kunmingr2\kunmingr2\4\1\62_1.5573.jpg,1.5573,0.5275608897209167,1.0297391102790832
63,E:\桌面\kunmingr2\kunmingr2\4\1\63_1.5573.jpg,1.5573,0.7071639895439148,0.8501360104560851
64,E:\桌面\kunmingr2\kunmingr2\4\1\64_-1.5800.jpg,-1.58,0.6444801092147827,2.224480109214783
65,E:\桌面\kunmingr2\kunmingr2\4\1\65_-1.5800.jpg,-1.58,1.1356312036514282,2.7156312036514283
66,E:\桌面\kunmingr2\kunmingr2\4\1\66_-1.5800.jpg,-1.58,0.48232802748680115,2.062328027486801
67,E:\桌面\kunmingr2\kunmingr2\4\1\67_-1.5800.jpg,-1.58,1.1992521286010742,2.7792521286010743
68,E:\桌面\kunmingr2\kunmingr2\4\1\68_-1.5800.jpg,-1.58,1.292250394821167,2.872250394821167
69,E:\桌面\kunmingr2\kunmingr2\4\1\69_-1.5800.jpg,-1.58,0.8712756633758545,2.4512756633758546
70,E:\桌面\kunmingr2\kunmingr2\4\1\70_-1.5800.jpg,-1.58,0.8241540193557739,2.404154019355774
71,E:\桌面\kunmingr2\kunmingr2\4\1\71_-1.5800.jpg,-1.58,-0.56959068775177,1.01040931224823
72,E:\桌面\kunmingr2\kunmingr2\4\1\72_-1.5800.jpg,-1.58,-0.5669246315956116,1.0130753684043885
73,E:\桌面\kunmingr2\kunmingr2\4\1\73_-1.5800.jpg,-1.58,-1.559144139289856,0.020855860710144114
74,E:\桌面\kunmingr2\kunmingr2\4\1\74_-1.5800.jpg,-1.58,-1.4512747526168823,0.12872524738311775
75,E:\桌面\kunmingr2\kunmingr2\4\1\75_-1.5800.jpg,-1.58,-1.3317604064941406,0.24823959350585945
76,E:\桌面\kunmingr2\kunmingr2\4\1\76_-1.5800.jpg,-1.58,-1.50534987449646,0.07465012550354011
77,E:\桌面\kunmingr2\kunmingr2\4\1\77_-1.5800.jpg,-1.58,-1.4969807863235474,0.08301921367645271
78,E:\桌面\kunmingr2\kunmingr2\4\1\78_-1.5800.jpg,-1.58,-1.551761507987976,0.028238492012023997
79,E:\桌面\kunmingr2\kunmingr2\4\1\79_-1.5800.jpg,-1.58,-1.4732011556625366,0.10679884433746345
80,E:\桌面\kunmingr2\kunmingr2\4\1\80_-1.5800.jpg,-1.58,-1.5330603122711182,0.04693968772888191
81,E:\桌面\kunmingr2\kunmingr2\4\1\81_-1.5800.jpg,-1.58,-1.543681025505066,0.03631897449493415
82,E:\桌面\kunmingr2\kunmingr2\4\1\82_-1.5800.jpg,-1.58,-0.18313086032867432,1.3968691396713258
