index,image,groundTruth,mobilenet_v2,mobilenet_v2_abs_error
47,E:\桌面\kunmingr2\kunmingr2\1\1\47_1.5300.jpg,1.53,1.5498981475830078,0.019898147583007786
48,E:\桌面\kunmingr2\kunmingr2\1\1\48_1.5300.jpg,1.53,1.5491013526916504,0.019101352691650364
49,E:\桌面\kunmingr2\kunmingr2\1\1\49_1.5300.jpg,1.53,1.5177422761917114,0.0122577238082886
50,E:\桌面\kunmingr2\kunmingr2\1\1\50_1.5300.jpg,1.53,1.520605206489563,0.009394793510437038
51,E:\桌面\kunmingr2\kunmingr2\1\1\51_1.5300.jpg,1.53,1.536203145980835,0.006203145980834934
52,E:\桌面\kunmingr2\kunmingr2\1\1\52_1.5300.jpg,1.53,1.5212950706481934,0.008704929351806667
53,E:\桌面\kunmingr2\kunmingr2\1\1\53_1.5300.jpg,1.53,1.5270456075668335,0.0029543924331665306
54,E:\桌面\kunmingr2\kunmingr2\1\1\54_1.5300.jpg,1.53,1.5074862241744995,0.022513775825500515
55,E:\桌面\kunmingr2\kunmingr2\1\1\55_1.5300.jpg,1.53,1.530049204826355,4.9204826354953823e-05
56,E:\桌面\kunmingr2\kunmingr2\1\1\56_1.5300.jpg,1.53,1.545139193534851,0.015139193534851048
57,E:\桌面\kunmingr2\kunmingr2\1\1\57_1.5300.jpg,1.53,1.475507378578186,0.05449262142181399
58,E:\桌面\kunmingr2\kunmingr2\1\1\58_1.5300.jpg,1.53,1.477097511291504,0.05290248870849612
59,E:\桌面\kunmingr2\kunmingr2\1\1\59_1.5300.jpg,1.53,1.4668850898742676,0.06311491012573245
60,E:\桌面\kunmingr2\kunmingr2\1\1\60_1.5300.jpg,1.53,1.4997309446334839,0.03026905536651614
61,E:\桌面\kunmingr2\kunmingr2\1\1\61_1.5300.jpg,1.53,1.5124499797821045,0.017550020217895534
62,E:\桌面\kunmingr2\kunmingr2\1\1\62_1.5300.jpg,1.53,1.4811478853225708,0.048852114677429226
63,E:\桌面\kunmingr2\kunmingr2\1\1\63_1.5300.jpg,1.53,0.9241146445274353,0.6058853554725647
64,E:\桌面\kunmingr2\kunmingr2\1\1\64_1.5300.jpg,1.53,1.371813416481018,0.15818658351898196
65,E:\桌面\kunmingr2\kunmingr2\1\1\65_1.5300.jpg,1.53,1.4561337232589722,0.07386627674102786
66,E:\桌面\kunmingr2\kunmingr2\1\1\66_1.5300.jpg,1.53,1.4991042613983154,0.030895738601684597
67,E:\桌面\kunmingr2\kunmingr2\1\1\67_1.5300.jpg,1.53,1.2955572605133057,0.23444273948669436
68,E:\桌面\kunmingr2\kunmingr2\1\1\68_1.5300.jpg,1.53,1.4128838777542114,0.1171161222457886
69,E:\桌面\kunmingr2\kunmingr2\1\1\69_1.5300.jpg,1.53,1.4599370956420898,0.07006290435791018
70,E:\桌面\kunmingr2\kunmingr2\1\1\70_1.5300.jpg,1.53,1.34829843044281,0.18170156955718997
71,E:\桌面\kunmingr2\kunmingr2\1\1\71_1.5300.jpg,1.53,1.4732035398483276,0.05679646015167239
72,E:\桌面\kunmingr2\kunmingr2\1\1\72_1.5300.jpg,1.53,1.4849852323532104,0.04501476764678958
73,E:\桌面\kunmingr2\kunmingr2\1\1\73_1.5300.jpg,1.53,1.5413126945495605,0.01131269454956052
74,E:\桌面\kunmingr2\kunmingr2\1\1\74_1.5300.jpg,1.53,1.49113929271698,0.038860707283020046
75,E:\桌面\kunmingr2\kunmingr2\1\1\75_1.5300.jpg,1.53,0.5211156010627747,1.0088843989372254
76,E:\桌面\kunmingr2\kunmingr2\1\1\76_1.5300.jpg,1.53,0.9099940657615662,0.6200059342384339
77,E:\桌面\kunmingr2\kunmingr2\1\1\77_1.5300.jpg,1.53,0.3472861647605896,1.1827138352394104
78,E:\桌面\kunmingr2\kunmingr2\1\1\78_0.0000.jpg,0.0,-0.2941082715988159,0.2941082715988159
79,E:\桌面\kunmingr2\kunmingr2\1\1\79_0.0000.jpg,0.0,0.5062370896339417,0.5062370896339417
80,E:\桌面\kunmingr2\kunmingr2\1\1\80_0.0000.jpg,0.0,0.2790285348892212,0.2790285348892212
81,E:\桌面\kunmingr2\kunmingr2\1\1\81_0.0000.jpg,0.0,0.5383680462837219,0.5383680462837219
82,E:\桌面\kunmingr2\kunmingr2\1\1\82_0.0000.jpg,0.0,0.4886507987976074,0.4886507987976074
83,E:\桌面\kunmingr2\kunmingr2\1\1\83_0.0000.jpg,0.0,0.736515998840332,0.736515998840332
84,E:\桌面\kunmingr2\kunmingr2\1\1\84_0.0000.jpg,0.0,0.4249457120895386,0.4249457120895386
85,E:\桌面\kunmingr2\kunmingr2\1\1\85_0.0000.jpg,0.0,0.6438992619514465,0.6438992619514465
86,E:\桌面\kunmingr2\kunmingr2\1\1\86_-2.0000.jpg,-2.0,0.44590070843696594,2.445900708436966
87,E:\桌面\kunmingr2\kunmingr2\1\1\87_-2.0000.jpg,-2.0,0.6482778191566467,2.6482778191566467
88,E:\桌面\kunmingr2\kunmingr2\1\1\88_-2.0000.jpg,-2.0,0.8110606074333191,2.811060607433319
89,E:\桌面\kunmingr2\kunmingr2\1\1\89_-2.0000.jpg,-2.0,0.8100730180740356,2.8100730180740356
90,E:\桌面\kunmingr2\kunmingr2\1\1\90_-2.0000.jpg,-2.0,0.7255957126617432,2.725595712661743
91,E:\桌面\kunmingr2\kunmingr2\1\1\91_-2.0000.jpg,-2.0,1.055535078048706,3.055535078048706
92,E:\桌面\kunmingr2\kunmingr2\1\1\92_-2.0000.jpg,-2.0,1.1140893697738647,3.1140893697738647
93,E:\桌面\kunmingr2\kunmingr2\1\1\93_-2.0000.jpg,-2.0,0.7065917253494263,2.7065917253494263
94,E:\桌面\kunmingr2\kunmingr2\1\1\94_-2.0000.jpg,-2.0,-1.1160008907318115,0.8839991092681885
95,E:\桌面\kunmingr2\kunmingr2\1\1\95_-2.0000.jpg,-2.0,-1.3057321310043335,0.6942678689956665
96,E:\桌面\kunmingr2\kunmingr2\1\1\96_-2.0000.jpg,-2.0,0.23117364943027496,2.231173649430275
97,E:\桌面\kunmingr2\kunmingr2\1\1\97_-2.0000.jpg,-2.0,0.5898278951644897,2.5898278951644897
98,E:\桌面\kunmingr2\kunmingr2\1\1\98_-2.0000.jpg,-2.0,0.16750776767730713,2.167507767677307
99,E:\桌面\kunmingr2\kunmingr2\1\1\99_-2.0000.jpg,-2.0,-0.8292853832244873,1.1707146167755127
100,E:\桌面\kunmingr2\kunmingr2\1\1\100_-2.0000.jpg,-2.0,-1.4813318252563477,0.5186681747436523
101,E:\桌面\kunmingr2\kunmingr2\1\1\101_-2.0000.jpg,-2.0,-1.2642077207565308,0.7357922792434692
102,E:\桌面\kunmingr2\kunmingr2\1\1\102_0.0000.jpg,0.0,-1.4170414209365845,1.4170414209365845
103,E:\桌面\kunmingr2\kunmingr2\1\1\103_0.0000.jpg,0.0,-0.45034024119377136,0.45034024119377136
104,E:\桌面\kunmingr2\kunmingr2\1\1\104_0.0000.jpg,0.0,-1.564563274383545,1.564563274383545
105,E:\桌面\kunmingr2\kunmingr2\1\1\105_0.0000.jpg,0.0,-1.1444629430770874,1.1444629430770874
106,E:\桌面\kunmingr2\kunmingr2\1\1\106_0.0000.jpg,0.0,-0.9602122902870178,0.9602122902870178
107,E:\桌面\kunmingr2\kunmingr2\1\1\107_0.0000.jpg,0.0,-0.7531476616859436,0.7531476616859436
