index,image,groundTruth,improved_mobilenet_aux,improved_mobilenet_aux_abs_error,legacy_original_cnn,legacy_original_cnn_abs_error
52,E:\桌面\kunmingr2\kunmingr2\2\1\52_1.3997.jpg,1.3997,0.2388608753681183,1.1608391246318817,-1.4927412271499634,2.8924412271499635
53,E:\桌面\kunmingr2\kunmingr2\2\1\53_1.3997.jpg,1.3997,0.8377267718315125,0.5619732281684875,-1.1871181726455688,2.586818172645569
54,E:\桌面\kunmingr2\kunmingr2\2\1\54_1.3997.jpg,1.3997,0.43247202038764954,0.9672279796123504,-1.032889485359192,2.432589485359192
55,E:\桌面\kunmingr2\kunmingr2\2\1\55_1.3997.jpg,1.3997,0.6821965575218201,0.7175034424781799,-0.7568013668060303,2.1565013668060304
56,E:\桌面\kunmingr2\kunmingr2\2\1\56_1.3997.jpg,1.3997,0.5824951529502869,0.8172048470497131,-0.7058309316635132,2.1055309316635133
57,E:\桌面\kunmingr2\kunmingr2\2\1\57_1.3997.jpg,1.3997,0.7586472034454346,0.6410527965545654,-0.302744060754776,1.702444060754776
58,E:\桌面\kunmingr2\kunmingr2\2\1\58_1.3997.jpg,1.3997,0.9929572939872742,0.4067427060127258,-0.3401997983455658,1.7398997983455657
59,E:\桌面\kunmingr2\kunmingr2\2\1\59_1.3997.jpg,1.3997,0.26267772912979126,1.1370222708702087,-0.47286155819892883,1.8725615581989288
60,E:\桌面\kunmingr2\kunmingr2\2\1\60_1.3997.jpg,1.3997,0.5694456100463867,0.8302543899536132,-0.6517012119293213,2.0514012119293215
61,E:\桌面\kunmingr2\kunmingr2\2\1\61_1.3997.jpg,1.3997,0.23995095491409302,1.159749045085907,-0.9999197721481323,2.3996197721481325
62,E:\桌面\kunmingr2\kunmingr2\2\1\62_1.3997.jpg,1.3997,0.53426194190979,0.8654380580902099,-1.2627755403518677,2.662475540351868
63,E:\桌面\kunmingr2\kunmingr2\2\1\63_1.3997.jpg,1.3997,1.358208179473877,0.04149182052612299,-1.181295394897461,2.580995394897461
64,E:\桌面\kunmingr2\kunmingr2\2\1\64_1.3997.jpg,1.3997,0.491010844707489,0.9086891552925109,-0.950806736946106,2.350506736946106
65,E:\桌面\kunmingr2\kunmingr2\2\1\65_1.3997.jpg,1.3997,-0.6780440211296082,2.0777440211296083,-0.9052858352661133,2.3049858352661134
66,E:\桌面\kunmingr2\kunmingr2\2\1\66_1.3997.jpg,1.3997,-1.0424160957336426,2.4421160957336427,-0.7182292938232422,2.1179292938232424
67,E:\桌面\kunmingr2\kunmingr2\2\1\67_1.3997.jpg,1.3997,-0.4683683514595032,1.8680683514595031,-0.6256712675094604,2.0253712675094606
68,E:\桌面\kunmingr2\kunmingr2\2\1\68_1.3997.jpg,1.3997,0.1497320681810379,1.249967931818962,-0.5764282941818237,1.9761282941818237
69,E:\桌面\kunmingr2\kunmingr2\2\1\69_1.3997.jpg,1.3997,-0.34191522002220154,1.7416152200222015,-0.7817806005477905,2.1814806005477907
70,E:\桌面\kunmingr2\kunmingr2\2\1\70_1.3997.jpg,1.3997,-0.14450350403785706,1.544203504037857,-0.767666220664978,2.167366220664978
71,E:\桌面\kunmingr2\kunmingr2\2\1\71_1.3997.jpg,1.3997,0.0600542277097702,1.3396457722902297,-0.9283281564712524,2.3280281564712526
72,E:\桌面\kunmingr2\kunmingr2\2\1\72_1.3997.jpg,1.3997,-0.30927252769470215,1.708972527694702,-0.9238986968994141,2.3235986968994142
73,E:\桌面\kunmingr2\kunmingr2\2\1\73_1.3997.jpg,1.3997,-0.4495105743408203,1.8492105743408203,-0.9917665719985962,2.3914665719985964
74,E:\桌面\kunmingr2\kunmingr2\2\1\74_1.3997.jpg,1.3997,-0.34573593735694885,1.7454359373569488,-1.1119388341903687,2.511638834190369
75,E:\桌面\kunmingr2\kunmingr2\2\1\75_0.0000.jpg,0.0,-0.8907721638679504,0.8907721638679504,-1.3207236528396606,1.3207236528396606
76,E:\桌面\kunmingr2\kunmingr2\2\1\76_0.0000.jpg,0.0,-0.6180102229118347,0.6180102229118347,-1.3522396087646484,1.3522396087646484
77,E:\桌面\kunmingr2\kunmingr2\2\1\77_0.0000.jpg,0.0,-0.6076921820640564,0.6076921820640564,-1.4343489408493042,1.4343489408493042
78,E:\桌面\kunmingr2\kunmingr2\2\1\78_0.0000.jpg,0.0,-0.5357592701911926,0.5357592701911926,-1.4405244588851929,1.4405244588851929
79,E:\桌面\kunmingr2\kunmingr2\2\1\79_0.0000.jpg,0.0,-0.6048197150230408,0.6048197150230408,-1.488707184791565,1.488707184791565
80,E:\桌面\kunmingr2\kunmingr2\2\1\80_0.0000.jpg,0.0,-0.7359820604324341,0.7359820604324341,-1.4910926818847656,1.4910926818847656
81,E:\桌面\kunmingr2\kunmingr2\2\1\81_0.0000.jpg,0.0,-0.934066116809845,0.934066116809845,-1.518094778060913,1.518094778060913
82,E:\桌面\kunmingr2\kunmingr2\2\1\82_0.0000.jpg,0.0,-0.7747042775154114,0.7747042775154114,-1.5178828239440918,1.5178828239440918
83,E:\桌面\kunmingr2\kunmingr2\2\1\83_0.0000.jpg,0.0,-1.127471685409546,1.127471685409546,-1.5162042379379272,1.5162042379379272
84,E:\桌面\kunmingr2\kunmingr2\2\1\84_0.0000.jpg,0.0,-0.8109487891197205,0.8109487891197205,-1.5087589025497437,1.5087589025497437
85,E:\桌面\kunmingr2\kunmingr2\2\1\85_0.0000.jpg,0.0,-1.028052806854248,1.028052806854248,-1.4866946935653687,1.4866946935653687
86,E:\桌面\kunmingr2\kunmingr2\2\1\86_0.0000.jpg,0.0,-0.8178260922431946,0.8178260922431946,-1.4754236936569214,1.4754236936569214
87,E:\桌面\kunmingr2\kunmingr2\2\1\87_0.0000.jpg,0.0,-1.1926381587982178,1.1926381587982178,-1.3399219512939453,1.3399219512939453
88,E:\桌面\kunmingr2\kunmingr2\2\1\88_0.0000.jpg,0.0,-1.2040326595306396,1.2040326595306396,-1.2391935586929321,1.2391935586929321
89,E:\桌面\kunmingr2\kunmingr2\2\1\89_0.0000.jpg,0.0,-1.2459118366241455,1.2459118366241455,-0.9861654043197632,0.9861654043197632
90,E:\桌面\kunmingr2\kunmingr2\2\1\90_0.0000.jpg,0.0,-1.4479870796203613,1.4479870796203613,-0.585064172744751,0.585064172744751
