index,image,groundTruth,mobilenet_v2_shift1,mobilenet_v2_shift1_abs_error
21,E:\桌面\kunmingr2\kunmingr2\1\2\21_-2.5000.jpg,-2.5,-1.6643253564834595,0.8356746435165405
22,E:\桌面\kunmingr2\kunmingr2\1\2\22_-2.5000.jpg,-2.5,-1.5808223485946655,0.9191776514053345
23,E:\桌面\kunmingr2\kunmingr2\1\2\23_-2.5000.jpg,-2.5,-1.4192711114883423,1.0807288885116577
24,E:\桌面\kunmingr2\kunmingr2\1\2\24_-2.5000.jpg,-2.5,-1.3113046884536743,1.1886953115463257
25,E:\桌面\kunmingr2\kunmingr2\1\2\25_-2.5000.jpg,-2.5,-0.8426169753074646,1.6573830246925354
26,E:\桌面\kunmingr2\kunmingr2\1\2\26_-2.5000.jpg,-2.5,-0.4980313181877136,2.0019686818122864
27,E:\桌面\kunmingr2\kunmingr2\1\2\27_0.0000.jpg,0.0,1.060421347618103,1.060421347618103
28,E:\桌面\kunmingr2\kunmingr2\1\2\28_0.0000.jpg,0.0,1.230403184890747,1.230403184890747
29,E:\桌面\kunmingr2\kunmingr2\1\2\29_0.0000.jpg,0.0,1.6604307889938354,1.6604307889938354
30,E:\桌面\kunmingr2\kunmingr2\1\2\30_1.5300.jpg,1.53,1.608258605003357,0.07825860500335691
31,E:\桌面\kunmingr2\kunmingr2\1\2\31_1.5300.jpg,1.53,1.313149094581604,0.21685090541839602
32,E:\桌面\kunmingr2\kunmingr2\1\2\32_1.5300.jpg,1.53,1.1427874565124512,0.38721254348754885
33,E:\桌面\kunmingr2\kunmingr2\1\2\33_1.5300.jpg,1.53,1.204840064048767,0.32515993595123294
34,E:\桌面\kunmingr2\kunmingr2\1\2\34_1.5300.jpg,1.53,1.1830686330795288,0.3469313669204712
35,E:\桌面\kunmingr2\kunmingr2\1\2\35_1.5300.jpg,1.53,1.5739718675613403,0.043971867561340305
36,E:\桌面\kunmingr2\kunmingr2\1\2\36_1.5300.jpg,1.53,1.5974839925765991,0.0674839925765991
37,E:\桌面\kunmingr2\kunmingr2\1\2\37_1.5300.jpg,1.53,1.5707329511642456,0.04073295116424558
38,E:\桌面\kunmingr2\kunmingr2\1\2\38_1.5300.jpg,1.53,1.5936129093170166,0.06361290931701657
39,E:\桌面\kunmingr2\kunmingr2\1\2\39_1.5300.jpg,1.53,1.5725337266921997,0.04253372669219968
40,E:\桌面\kunmingr2\kunmingr2\1\2\40_1.5300.jpg,1.53,1.6262868642807007,0.09628686428070066
41,E:\桌面\kunmingr2\kunmingr2\1\2\41_1.5300.jpg,1.53,1.0256339311599731,0.5043660688400269
42,E:\桌面\kunmingr2\kunmingr2\1\2\42_1.5300.jpg,1.53,1.052565336227417,0.47743466377258303
43,E:\桌面\kunmingr2\kunmingr2\1\2\43_1.5300.jpg,1.53,0.8624560832977295,0.6675439167022705
44,E:\桌面\kunmingr2\kunmingr2\1\2\44_1.5300.jpg,1.53,0.7879132628440857,0.7420867371559143
45,E:\桌面\kunmingr2\kunmingr2\1\2\45_1.5300.jpg,1.53,0.7277071475982666,0.8022928524017334
46,E:\桌面\kunmingr2\kunmingr2\1\2\46_1.5300.jpg,1.53,1.3878344297409058,0.14216557025909426
47,E:\桌面\kunmingr2\kunmingr2\1\2\47_1.5300.jpg,1.53,1.2067383527755737,0.3232616472244263
48,E:\桌面\kunmingr2\kunmingr2\1\2\48_1.5300.jpg,1.53,0.9819616675376892,0.5480383324623108
49,E:\桌面\kunmingr2\kunmingr2\1\2\49_1.5300.jpg,1.53,1.0089513063430786,0.5210486936569214
50,E:\桌面\kunmingr2\kunmingr2\1\2\50_1.5300.jpg,1.53,0.5872641205787659,0.9427358794212342
51,E:\桌面\kunmingr2\kunmingr2\1\2\51_1.5300.jpg,1.53,0.26330119371414185,1.2666988062858582
52,E:\桌面\kunmingr2\kunmingr2\1\2\52_1.5300.jpg,1.53,-0.38724738359451294,1.917247383594513
53,E:\桌面\kunmingr2\kunmingr2\1\2\53_1.5300.jpg,1.53,0.8088368773460388,0.7211631226539612
54,E:\桌面\kunmingr2\kunmingr2\1\2\54_1.5300.jpg,1.53,0.7638534903526306,0.7661465096473694
55,E:\桌面\kunmingr2\kunmingr2\1\2\55_1.5300.jpg,1.53,-0.07582032680511475,1.6058203268051148
56,E:\桌面\kunmingr2\kunmingr2\1\2\56_1.5300.jpg,1.53,0.16983498632907867,1.3601650136709214
57,E:\桌面\kunmingr2\kunmingr2\1\2\57_1.5300.jpg,1.53,0.2724313735961914,1.2575686264038086
58,E:\桌面\kunmingr2\kunmingr2\1\2\58_1.5300.jpg,1.53,0.7515683770179749,0.7784316229820252
59,E:\桌面\kunmingr2\kunmingr2\1\2\59_1.5300.jpg,1.53,0.8865681290626526,0.6434318709373474
60,E:\桌面\kunmingr2\kunmingr2\1\2\60_1.5300.jpg,1.53,0.7495753169059753,0.7804246830940247
61,E:\桌面\kunmingr2\kunmingr2\1\2\61_1.5300.jpg,1.53,0.5322912335395813,0.9977087664604187
62,E:\桌面\kunmingr2\kunmingr2\1\2\62_1.5300.jpg,1.53,0.6247302889823914,0.9052697110176087
63,E:\桌面\kunmingr2\kunmingr2\1\2\63_1.5300.jpg,1.53,0.4426122307777405,1.0873877692222595
64,E:\桌面\kunmingr2\kunmingr2\1\2\64_1.5300.jpg,1.53,0.3088276982307434,1.2211723017692566
65,E:\桌面\kunmingr2\kunmingr2\1\2\65_1.5300.jpg,1.53,0.6269934177398682,0.9030065822601319
66,E:\桌面\kunmingr2\kunmingr2\1\2\66_1.5300.jpg,1.53,-0.24147126078605652,1.7714712607860565
67,E:\桌面\kunmingr2\kunmingr2\1\2\67_1.5300.jpg,1.53,0.10250453650951385,1.4274954634904862
68,E:\桌面\kunmingr2\kunmingr2\1\2\68_1.5300.jpg,1.53,0.436049222946167,1.093950777053833
69,E:\桌面\kunmingr2\kunmingr2\1\2\69_1.5300.jpg,1.53,1.0216964483261108,0.5083035516738892
70,E:\桌面\kunmingr2\kunmingr2\1\2\70_1.5300.jpg,1.53,-0.3853360414505005,1.9153360414505005
71,E:\桌面\kunmingr2\kunmingr2\1\2\71_1.5300.jpg,1.53,0.888862669467926,0.641137330532074
72,E:\桌面\kunmingr2\kunmingr2\1\2\72_1.5300.jpg,1.53,0.016543209552764893,1.5134567904472351
73,E:\桌面\kunmingr2\kunmingr2\1\2\73_1.5300.jpg,1.53,-0.1653270125389099,1.69532701253891
74,E:\桌面\kunmingr2\kunmingr2\1\2\74_1.5300.jpg,1.53,0.2529289126396179,1.277071087360382
75,E:\桌面\kunmingr2\kunmingr2\1\2\75_1.5300.jpg,1.53,-0.0037994831800460815,1.533799483180046
76,E:\桌面\kunmingr2\kunmingr2\1\2\76_1.5300.jpg,1.53,-0.2189311385154724,1.7489311385154724
77,E:\桌面\kunmingr2\kunmingr2\1\2\77_1.5300.jpg,1.53,0.35684436559677124,1.1731556344032288
78,E:\桌面\kunmingr2\kunmingr2\1\2\78_0.0000.jpg,0.0,0.024635374546051025,0.024635374546051025
79,E:\桌面\kunmingr2\kunmingr2\1\2\79_0.0000.jpg,0.0,0.4130045771598816,0.4130045771598816
80,E:\桌面\kunmingr2\kunmingr2\1\2\80_0.0000.jpg,0.0,0.26065170764923096,0.26065170764923096
81,E:\桌面\kunmingr2\kunmingr2\1\2\81_0.0000.jpg,0.0,0.46705156564712524,0.46705156564712524
82,E:\桌面\kunmingr2\kunmingr2\1\2\82_0.0000.jpg,0.0,0.4667428135871887,0.4667428135871887
83,E:\桌面\kunmingr2\kunmingr2\1\2\83_0.0000.jpg,0.0,0.6391972899436951,0.6391972899436951
84,E:\桌面\kunmingr2\kunmingr2\1\2\84_0.0000.jpg,0.0,0.7058813571929932,0.7058813571929932
85,E:\桌面\kunmingr2\kunmingr2\1\2\85_0.0000.jpg,0.0,0.6813413500785828,0.6813413500785828
86,E:\桌面\kunmingr2\kunmingr2\1\2\86_-2.0000.jpg,-2.0,0.5604825615882874,2.5604825615882874
87,E:\桌面\kunmingr2\kunmingr2\1\2\87_-2.0000.jpg,-2.0,0.4835100769996643,2.4835100769996643
88,E:\桌面\kunmingr2\kunmingr2\1\2\88_-2.0000.jpg,-2.0,0.9494124054908752,2.9494124054908752
89,E:\桌面\kunmingr2\kunmingr2\1\2\89_-2.0000.jpg,-2.0,-0.1864764392375946,1.8135235607624054
90,E:\桌面\kunmingr2\kunmingr2\1\2\90_-2.0000.jpg,-2.0,-0.1751578450202942,1.8248421549797058
91,E:\桌面\kunmingr2\kunmingr2\1\2\91_-2.0000.jpg,-2.0,-0.3954787254333496,1.6045212745666504
92,E:\桌面\kunmingr2\kunmingr2\1\2\92_-2.0000.jpg,-2.0,-0.2737801671028137,1.7262198328971863
93,E:\桌面\kunmingr2\kunmingr2\1\2\93_-2.0000.jpg,-2.0,0.7727511525154114,2.7727511525154114
94,E:\桌面\kunmingr2\kunmingr2\1\2\94_-2.0000.jpg,-2.0,0.3638988137245178,2.363898813724518
95,E:\桌面\kunmingr2\kunmingr2\1\2\95_-2.0000.jpg,-2.0,0.1266288310289383,2.1266288310289383
96,E:\桌面\kunmingr2\kunmingr2\1\2\96_-2.0000.jpg,-2.0,-0.5233999490737915,1.4766000509262085
97,E:\桌面\kunmingr2\kunmingr2\1\2\97_-2.0000.jpg,-2.0,-0.1303020864725113,1.8696979135274887
98,E:\桌面\kunmingr2\kunmingr2\1\2\98_-2.0000.jpg,-2.0,-0.6992884278297424,1.3007115721702576
99,E:\桌面\kunmingr2\kunmingr2\1\2\99_-2.0000.jpg,-2.0,-1.172101378440857,0.8278986215591431
100,E:\桌面\kunmingr2\kunmingr2\1\2\100_-2.0000.jpg,-2.0,-0.5050799250602722,1.4949200749397278
101,E:\桌面\kunmingr2\kunmingr2\1\2\101_-2.0000.jpg,-2.0,-0.7425885796546936,1.2574114203453064
102,E:\桌面\kunmingr2\kunmingr2\1\2\102_0.0000.jpg,0.0,-0.5218590497970581,0.5218590497970581
103,E:\桌面\kunmingr2\kunmingr2\1\2\103_0.0000.jpg,0.0,-1.0520912408828735,1.0520912408828735
104,E:\桌面\kunmingr2\kunmingr2\1\2\104_0.0000.jpg,0.0,-0.5668450593948364,0.5668450593948364
105,E:\桌面\kunmingr2\kunmingr2\1\2\105_0.0000.jpg,0.0,-0.04895233362913132,0.04895233362913132
106,E:\桌面\kunmingr2\kunmingr2\1\2\106_0.0000.jpg,0.0,0.10701881349086761,0.10701881349086761
