index,image,groundTruth,legacy,legacy_abs_error,mobilenet_v2_single,mobilenet_v2_single_abs_error,mobilenet_v2_temporal3,mobilenet_v2_temporal3_abs_error
40,E:\桌面\kunmingr2\kunmingr2\2\1\40_1.3997.jpg,1.3997,-1.2937721014022827,2.693472101402283,1.4971808195114136,0.09748081951141363,1.523803949356079,0.12410394935607916
41,E:\桌面\kunmingr2\kunmingr2\2\1\41_1.3997.jpg,1.3997,-1.3881341218948364,2.7878341218948366,1.505977988243103,0.10627798824310308,1.5415372848510742,0.14183728485107427
42,E:\桌面\kunmingr2\kunmingr2\2\1\42_1.3997.jpg,1.3997,-1.4181169271469116,2.817816927146912,1.5061830282211304,0.10648302822113043,1.507100224494934,0.10740022449493414
43,E:\桌面\kunmingr2\kunmingr2\2\1\43_1.3997.jpg,1.3997,-1.4778695106506348,2.877569510650635,1.4914546012878418,0.09175460128784185,1.501189947128296,0.10148994712829595
44,E:\桌面\kunmingr2\kunmingr2\2\1\44_1.3997.jpg,1.3997,-1.5305496454238892,2.9302496454238893,1.5130003690719604,0.1133003690719605,1.4936456680297852,0.09394566802978521
45,E:\桌面\kunmingr2\kunmingr2\2\1\45_1.3997.jpg,1.3997,-1.529126524925232,2.928826524925232,1.4882960319519043,0.08859603195190435,1.4877102375030518,0.08801023750305181
46,E:\桌面\kunmingr2\kunmingr2\2\1\46_1.3997.jpg,1.3997,-1.525469183921814,2.925169183921814,1.428428292274475,0.028728292274475153,1.497859001159668,0.09815900115966802
47,E:\桌面\kunmingr2\kunmingr2\2\1\47_1.3997.jpg,1.3997,-1.5019456148147583,2.9016456148147585,0.9624326825141907,0.43726731748580927,1.5063691139221191,0.1066691139221192
48,E:\桌面\kunmingr2\kunmingr2\2\1\48_1.3997.jpg,1.3997,-1.5227679014205933,2.9224679014205934,1.4055308103561401,0.0058308103561401925,1.5257084369659424,0.12600843696594244
49,E:\桌面\kunmingr2\kunmingr2\2\1\49_1.3997.jpg,1.3997,-1.538303017616272,2.938003017616272,1.5031689405441284,0.10346894054412847,1.543522834777832,0.1438228347778321
50,E:\桌面\kunmingr2\kunmingr2\2\1\50_1.3997.jpg,1.3997,-1.5450574159622192,2.9447574159622194,1.5034188032150269,0.10371880321502691,1.5570324659347534,0.15733246593475347
51,E:\桌面\kunmingr2\kunmingr2\2\1\51_1.3997.jpg,1.3997,-1.5729624032974243,2.9726624032974245,1.5162609815597534,0.11656098155975347,1.5759432315826416,0.17624323158264166
52,E:\桌面\kunmingr2\kunmingr2\2\1\52_1.3997.jpg,1.3997,-1.4927412271499634,2.8924412271499635,1.5036709308624268,0.10397093086242681,1.5829296112060547,0.18322961120605474
53,E:\桌面\kunmingr2\kunmingr2\2\1\53_1.3997.jpg,1.3997,-1.1871181726455688,2.586818172645569,1.5268346071243286,0.12713460712432867,1.5879777669906616,0.18827776699066168
54,E:\桌面\kunmingr2\kunmingr2\2\1\54_1.3997.jpg,1.3997,-1.032889485359192,2.432589485359192,1.5335431098937988,0.13384310989379888,1.5817941427230835,0.18209414272308355
55,E:\桌面\kunmingr2\kunmingr2\2\1\55_1.3997.jpg,1.3997,-0.7568013668060303,2.1565013668060304,1.5030771493911743,0.10337714939117437,1.5589323043823242,0.15923230438232427
56,E:\桌面\kunmingr2\kunmingr2\2\1\56_1.3997.jpg,1.3997,-0.7058309316635132,2.1055309316635133,1.5223705768585205,0.12267057685852056,1.5738306045532227,0.1741306045532227
57,E:\桌面\kunmingr2\kunmingr2\2\1\57_1.3997.jpg,1.3997,-0.302744060754776,1.702444060754776,1.4965219497680664,0.09682194976806646,1.5401488542556763,0.14044885425567633
58,E:\桌面\kunmingr2\kunmingr2\2\1\58_1.3997.jpg,1.3997,-0.3401997983455658,1.7398997983455657,1.5170174837112427,0.11731748371124273,1.5374953746795654,0.13779537467956549
59,E:\桌面\kunmingr2\kunmingr2\2\1\59_1.3997.jpg,1.3997,-0.47286155819892883,1.8725615581989288,1.4773224592208862,0.07762245922088629,1.5239448547363281,0.12424485473632818
60,E:\桌面\kunmingr2\kunmingr2\2\1\60_1.3997.jpg,1.3997,-0.6517012119293213,2.0514012119293215,1.551369071006775,0.15166907100677496,1.3607791662216187,0.03892083377838129
61,E:\桌面\kunmingr2\kunmingr2\2\1\61_1.3997.jpg,1.3997,-0.9999197721481323,2.3996197721481325,1.5152064561843872,0.11550645618438726,1.5195293426513672,0.11982934265136724
62,E:\桌面\kunmingr2\kunmingr2\2\1\62_1.3997.jpg,1.3997,-1.2627755403518677,2.662475540351868,1.5471742153167725,0.14747421531677252,1.5720951557159424,0.17239515571594244
63,E:\桌面\kunmingr2\kunmingr2\2\1\63_1.3997.jpg,1.3997,-1.181295394897461,2.580995394897461,1.5396088361740112,0.1399088361740113,1.2647919654846191,0.1349080345153808
64,E:\桌面\kunmingr2\kunmingr2\2\1\64_1.3997.jpg,1.3997,-0.950806736946106,2.350506736946106,1.542238473892212,0.14253847389221197,1.5031943321228027,0.10349433212280279
65,E:\桌面\kunmingr2\kunmingr2\2\1\65_1.3997.jpg,1.3997,-0.9052858352661133,2.3049858352661134,1.5079714059829712,0.10827140598297125,1.4808429479599,0.08114294795989996
66,E:\桌面\kunmingr2\kunmingr2\2\1\66_1.3997.jpg,1.3997,-0.7182292938232422,2.1179292938232424,1.512071967124939,0.11237196712493902,1.520268201828003,0.12056820182800299
67,E:\桌面\kunmingr2\kunmingr2\2\1\67_1.3997.jpg,1.3997,-0.6256712675094604,2.0253712675094606,1.5044187307357788,0.10471873073577886,1.5105104446411133,0.11081044464111334
68,E:\桌面\kunmingr2\kunmingr2\2\1\68_1.3997.jpg,1.3997,-0.5764282941818237,1.9761282941818237,1.2723639011383057,0.12733609886169428,0.785821795463562,0.6138782045364379
69,E:\桌面\kunmingr2\kunmingr2\2\1\69_1.3997.jpg,1.3997,-0.7817806005477905,2.1814806005477907,1.4945584535598755,0.09485845355987554,0.11829981952905655,1.2814001804709434
70,E:\桌面\kunmingr2\kunmingr2\2\1\70_1.3997.jpg,1.3997,-0.767666220664978,2.167366220664978,1.421268343925476,0.02156834392547613,0.05359000712633133,1.3461099928736686
71,E:\桌面\kunmingr2\kunmingr2\2\1\71_1.3997.jpg,1.3997,-0.9283281564712524,2.3280281564712526,1.521203875541687,0.12150387554168707,0.007127776741981506,1.3925722232580184
72,E:\桌面\kunmingr2\kunmingr2\2\1\72_1.3997.jpg,1.3997,-0.9238986968994141,2.3235986968994142,0.6331921815872192,0.7665078184127807,-0.028356201946735382,1.4280562019467353
73,E:\桌面\kunmingr2\kunmingr2\2\1\73_1.3997.jpg,1.3997,-0.9917665719985962,2.3914665719985964,0.16714155673980713,1.2325584432601928,-0.7844514846801758,2.184151484680176
74,E:\桌面\kunmingr2\kunmingr2\2\1\74_1.3997.jpg,1.3997,-1.1119388341903687,2.511638834190369,-0.23775739967823029,1.6374573996782302,-0.7231284379959106,2.122828437995911
75,E:\桌面\kunmingr2\kunmingr2\2\1\75_0.0000.jpg,0.0,-1.3207236528396606,1.3207236528396606,-1.6035348176956177,1.6035348176956177,-0.6717163324356079,0.6717163324356079
76,E:\桌面\kunmingr2\kunmingr2\2\1\76_0.0000.jpg,0.0,-1.3522396087646484,1.3522396087646484,-1.5276931524276733,1.5276931524276733,-1.2406041622161865,1.2406041622161865
77,E:\桌面\kunmingr2\kunmingr2\2\1\77_0.0000.jpg,0.0,-1.4343489408493042,1.4343489408493042,-1.5849220752716064,1.5849220752716064,-1.47096586227417,1.47096586227417
78,E:\桌面\kunmingr2\kunmingr2\2\1\78_0.0000.jpg,0.0,-1.4405244588851929,1.4405244588851929,-1.4177814722061157,1.4177814722061157,-1.5125213861465454,1.5125213861465454
79,E:\桌面\kunmingr2\kunmingr2\2\1\79_0.0000.jpg,0.0,-1.488707184791565,1.488707184791565,-1.584081768989563,1.584081768989563,-1.4955079555511475,1.4955079555511475
80,E:\桌面\kunmingr2\kunmingr2\2\1\80_0.0000.jpg,0.0,-1.4910926818847656,1.4910926818847656,-1.5530582666397095,1.5530582666397095,-1.5691356658935547,1.5691356658935547
81,E:\桌面\kunmingr2\kunmingr2\2\1\81_0.0000.jpg,0.0,-1.518094778060913,1.518094778060913,-1.623332142829895,1.623332142829895,-1.476787805557251,1.476787805557251
82,E:\桌面\kunmingr2\kunmingr2\2\1\82_0.0000.jpg,0.0,-1.5178828239440918,1.5178828239440918,-1.5397553443908691,1.5397553443908691,-1.3383665084838867,1.3383665084838867
83,E:\桌面\kunmingr2\kunmingr2\2\1\83_0.0000.jpg,0.0,-1.5162042379379272,1.5162042379379272,-1.5452947616577148,1.5452947616577148,-1.448669672012329,1.448669672012329
84,E:\桌面\kunmingr2\kunmingr2\2\1\84_0.0000.jpg,0.0,-1.5087589025497437,1.5087589025497437,-1.4620589017868042,1.4620589017868042,-1.142838954925537,1.142838954925537
85,E:\桌面\kunmingr2\kunmingr2\2\1\85_0.0000.jpg,0.0,-1.4866946935653687,1.4866946935653687,-1.6064530611038208,1.6064530611038208,-1.2305221557617188,1.2305221557617188
86,E:\桌面\kunmingr2\kunmingr2\2\1\86_0.0000.jpg,0.0,-1.4754236936569214,1.4754236936569214,-1.5227850675582886,1.5227850675582886,-1.3462344408035278,1.3462344408035278
87,E:\桌面\kunmingr2\kunmingr2\2\1\87_0.0000.jpg,0.0,-1.3399219512939453,1.3399219512939453,-0.8802064061164856,0.8802064061164856,-1.200034260749817,1.200034260749817
88,E:\桌面\kunmingr2\kunmingr2\2\1\88_0.0000.jpg,0.0,-1.2391935586929321,1.2391935586929321,-1.5554348230361938,1.5554348230361938,-1.3671015501022339,1.3671015501022339
89,E:\桌面\kunmingr2\kunmingr2\2\1\89_0.0000.jpg,0.0,-0.9861654043197632,0.9861654043197632,-1.587839961051941,1.587839961051941,-0.9049103260040283,0.9049103260040283
90,E:\桌面\kunmingr2\kunmingr2\2\1\90_0.0000.jpg,0.0,-0.585064172744751,0.585064172744751,-1.6058416366577148,1.6058416366577148,-1.4498213529586792,1.4498213529586792
