index,image,groundTruth,mobilenet_v2_shift1,mobilenet_v2_shift1_abs_error
73,E:\桌面\kunmingr2\kunmingr2\1\1\73_1.5300.jpg,1.53,0.5795859694480896,0.9504140305519104
74,E:\桌面\kunmingr2\kunmingr2\1\1\74_1.5300.jpg,1.53,0.36682116985321045,1.1631788301467896
75,E:\桌面\kunmingr2\kunmingr2\1\1\75_1.5300.jpg,1.53,-0.07929344475269318,1.6092934447526932
76,E:\桌面\kunmingr2\kunmingr2\1\1\76_1.5300.jpg,1.53,0.2869422435760498,1.2430577564239502
77,E:\桌面\kunmingr2\kunmingr2\1\1\77_1.5300.jpg,1.53,0.38597047328948975,1.1440295267105103
78,E:\桌面\kunmingr2\kunmingr2\1\1\78_0.0000.jpg,0.0,-0.40337300300598145,0.40337300300598145
79,E:\桌面\kunmingr2\kunmingr2\1\1\79_0.0000.jpg,0.0,0.27047890424728394,0.27047890424728394
80,E:\桌面\kunmingr2\kunmingr2\1\1\80_0.0000.jpg,0.0,0.008127346634864807,0.008127346634864807
81,E:\桌面\kunmingr2\kunmingr2\1\1\81_0.0000.jpg,0.0,0.47393184900283813,0.47393184900283813
82,E:\桌面\kunmingr2\kunmingr2\1\1\82_0.0000.jpg,0.0,0.5009053945541382,0.5009053945541382
83,E:\桌面\kunmingr2\kunmingr2\1\1\83_0.0000.jpg,0.0,0.30189019441604614,0.30189019441604614
84,E:\桌面\kunmingr2\kunmingr2\1\1\84_0.0000.jpg,0.0,0.19728420674800873,0.19728420674800873
85,E:\桌面\kunmingr2\kunmingr2\1\1\85_0.0000.jpg,0.0,0.0838828831911087,0.0838828831911087
86,E:\桌面\kunmingr2\kunmingr2\1\1\86_-2.0000.jpg,-2.0,0.47745227813720703,2.477452278137207
87,E:\桌面\kunmingr2\kunmingr2\1\1\87_-2.0000.jpg,-2.0,0.4309099316596985,2.4309099316596985
88,E:\桌面\kunmingr2\kunmingr2\1\1\88_-2.0000.jpg,-2.0,0.3958117365837097,2.3958117365837097
89,E:\桌面\kunmingr2\kunmingr2\1\1\89_-2.0000.jpg,-2.0,0.3264566659927368,2.326456665992737
90,E:\桌面\kunmingr2\kunmingr2\1\1\90_-2.0000.jpg,-2.0,0.6001711487770081,2.600171148777008
91,E:\桌面\kunmingr2\kunmingr2\1\1\91_-2.0000.jpg,-2.0,-0.12032035738229752,1.8796796426177025
92,E:\桌面\kunmingr2\kunmingr2\1\1\92_-2.0000.jpg,-2.0,-0.035026922821998596,1.9649730771780014
93,E:\桌面\kunmingr2\kunmingr2\1\1\93_-2.0000.jpg,-2.0,0.6847643256187439,2.684764325618744
94,E:\桌面\kunmingr2\kunmingr2\1\1\94_-2.0000.jpg,-2.0,-0.051043152809143066,1.948956847190857
95,E:\桌面\kunmingr2\kunmingr2\1\1\95_-2.0000.jpg,-2.0,-0.14117762446403503,1.858822375535965
96,E:\桌面\kunmingr2\kunmingr2\1\1\96_-2.0000.jpg,-2.0,-0.0528552383184433,1.9471447616815567
97,E:\桌面\kunmingr2\kunmingr2\1\1\97_-2.0000.jpg,-2.0,-0.4495919942855835,1.5504080057144165
98,E:\桌面\kunmingr2\kunmingr2\1\1\98_-2.0000.jpg,-2.0,-0.6879087090492249,1.3120912909507751
99,E:\桌面\kunmingr2\kunmingr2\1\1\99_-2.0000.jpg,-2.0,-0.8942145705223083,1.1057854294776917
100,E:\桌面\kunmingr2\kunmingr2\1\1\100_-2.0000.jpg,-2.0,-0.47384488582611084,1.5261551141738892
101,E:\桌面\kunmingr2\kunmingr2\1\1\101_-2.0000.jpg,-2.0,-1.1028910875320435,0.8971089124679565
102,E:\桌面\kunmingr2\kunmingr2\1\1\102_0.0000.jpg,0.0,-0.6974173188209534,0.6974173188209534
103,E:\桌面\kunmingr2\kunmingr2\1\1\103_0.0000.jpg,0.0,-0.7545631527900696,0.7545631527900696
104,E:\桌面\kunmingr2\kunmingr2\1\1\104_0.0000.jpg,0.0,-0.8264104723930359,0.8264104723930359
105,E:\桌面\kunmingr2\kunmingr2\1\1\105_0.0000.jpg,0.0,-0.7334826588630676,0.7334826588630676
106,E:\桌面\kunmingr2\kunmingr2\1\1\106_0.0000.jpg,0.0,-0.421130895614624,0.421130895614624
107,E:\桌面\kunmingr2\kunmingr2\1\1\107_0.0000.jpg,0.0,0.245449498295784,0.245449498295784
