index,image,groundTruth,mobilenet_v2,mobilenet_v2_abs_error
28,E:\桌面\data1\28_0.0000.jpg,0.0,0.06077449768781662,0.06077449768781662
29,E:\桌面\data1\29_1.5110.jpg,1.511,1.4644701480865479,0.04652985191345205
30,E:\桌面\data1\30_1.5110.jpg,1.511,1.5057400465011597,0.005259953498840231
31,E:\桌面\data1\31_1.5110.jpg,1.511,1.4687820672988892,0.04221793270111074
32,E:\桌面\data1\32_1.5110.jpg,1.511,1.5320501327514648,0.021050132751464945
33,E:\桌面\data1\33_1.5110.jpg,1.511,1.4864864349365234,0.02451356506347646
34,E:\桌面\data1\34_1.5110.jpg,1.511,1.4942530393600464,0.016746960639953512
35,E:\桌面\data1\35_1.5110.jpg,1.511,1.3686267137527466,0.14237328624725332
36,E:\桌面\data1\36_1.5110.jpg,1.511,1.48117196559906,0.02982803440093984
37,E:\桌面\data1\37_1.5110.jpg,1.511,1.5163308382034302,0.005330838203430277
38,E:\桌面\data1\38_0.0000.jpg,0.0,-0.013525821268558502,0.013525821268558502
39,E:\桌面\data1\39_1.5110.jpg,1.511,1.5251563787460327,0.014156378746032816
40,E:\桌面\data1\40_1.5110.jpg,1.511,1.5203338861465454,0.009333886146545511
41,E:\桌面\data1\41_1.5110.jpg,1.511,1.5261973142623901,0.015197314262390238
42,E:\桌面\data1\42_1.5110.jpg,1.511,1.5045604705810547,0.006439529418945211
43,E:\桌面\data1\43_1.5110.jpg,1.511,1.5420597791671753,0.031059779167175394
44,E:\桌面\data1\44_1.5110.jpg,1.511,1.5399233102798462,0.028923310279846293
45,E:\桌面\data1\45_1.5110.jpg,1.511,1.504024863243103,0.006975136756896871
46,E:\桌面\data1\46_1.5110.jpg,1.511,1.5004061460494995,0.010593853950500387
47,E:\桌面\data1\47_1.5110.jpg,1.511,1.460457444190979,0.050542555809020895
48,E:\桌面\data1\48_1.5110.jpg,1.511,1.5185585021972656,0.007558502197265726
49,E:\桌面\data1\49_0.0000.jpg,0.0,-0.17412057518959045,0.17412057518959045
50,E:\桌面\data1\50_1.5110.jpg,1.511,1.527267336845398,0.01626733684539805
51,E:\桌面\data1\51_1.5110.jpg,1.511,1.554294228553772,0.043294228553772074
52,E:\桌面\data1\52_1.5110.jpg,1.511,1.528975486755371,0.017975486755371195
53,E:\桌面\data1\53_1.5110.jpg,1.511,1.5388362407684326,0.02783624076843272
54,E:\桌面\data1\54_1.5110.jpg,1.511,1.5119043588638306,0.0009043588638306677
55,E:\桌面\data1\55_1.5110.jpg,1.511,1.568042278289795,0.05704227828979502
56,E:\桌面\data1\56_1.5110.jpg,1.511,1.6455250978469849,0.13452509784698496
57,E:\桌面\data1\57_1.5110.jpg,1.511,1.5494095087051392,0.03840950870513926
58,E:\桌面\data1\58_1.5110.jpg,1.511,1.4994560480117798,0.011543951988220114
59,E:\桌面\data1\59_1.5110.jpg,1.511,1.4646567106246948,0.046343289375305075
60,E:\桌面\data1\60_0.0000.jpg,0.0,-0.04247231036424637,0.04247231036424637
61,E:\桌面\data1\61_1.5110.jpg,1.511,1.5028640031814575,0.00813599681854238
62,E:\桌面\data1\62_1.5110.jpg,1.511,1.4056646823883057,0.10533531761169423
63,E:\桌面\data1\63_1.5110.jpg,1.511,1.5384272336959839,0.027427233695983988
64,E:\桌面\data1\64_1.5110.jpg,1.511,1.4972795248031616,0.013720475196838278
65,E:\桌面\data1\65_1.5110.jpg,1.511,1.4791496992111206,0.03185030078887929
66,E:\桌面\data1\66_1.5110.jpg,1.511,1.4787003993988037,0.03229960060119619
67,E:\桌面\data1\67_1.5110.jpg,1.511,1.5331672430038452,0.022167243003845316
68,E:\桌面\data1\68_1.5110.jpg,1.511,1.4925882816314697,0.018411718368530172
69,E:\桌面\data1\69_1.5110.jpg,1.511,1.3263806104660034,0.18461938953399648
70,E:\桌面\data1\70_1.5110.jpg,1.511,1.5205899477005005,0.00958994770050059
71,E:\桌面\data1\71_0.0000.jpg,0.0,0.030148230493068695,0.030148230493068695
72,E:\桌面\data1\72_1.5110.jpg,1.511,0.6804797053337097,0.8305202946662902
73,E:\桌面\data1\73_1.5110.jpg,1.511,1.1481255292892456,0.3628744707107543
74,E:\桌面\data1\74_1.5110.jpg,1.511,0.8508285284042358,0.6601714715957641
75,E:\桌面\data1\75_1.5110.jpg,1.511,1.4438446760177612,0.06715532398223867
76,E:\桌面\data1\76_1.5110.jpg,1.511,0.5400201082229614,0.9709798917770385
77,E:\桌面\data1\77_1.5110.jpg,1.511,1.523835301399231,0.012835301399231058
78,E:\桌面\data1\78_1.5110.jpg,1.511,-0.8381771445274353,2.3491771445274354
79,E:\桌面\data1\79_1.5110.jpg,1.511,1.526286005973816,0.01528600597381602
80,E:\桌面\data1\80_1.5110.jpg,1.511,1.5157662630081177,0.004766263008117777
81,E:\桌面\data1\81_1.5110.jpg,1.511,1.4388092756271362,0.07219072437286367
82,E:\桌面\data1\82_0.0000.jpg,0.0,-0.04901035875082016,0.04901035875082016
83,E:\桌面\data1\83_1.5110.jpg,1.511,1.4772926568984985,0.033707343101501364
84,E:\桌面\data1\84_1.5110.jpg,1.511,1.5737261772155762,0.06272617721557627
85,E:\桌面\data1\85_1.5110.jpg,1.511,1.4803537130355835,0.030646286964416403
86,E:\桌面\data1\86_1.5110.jpg,1.511,1.1403311491012573,0.3706688508987426
87,E:\桌面\data1\87_1.5110.jpg,1.511,1.424438714981079,0.0865612850189208
88,E:\桌面\data1\88_1.5110.jpg,1.511,1.4924815893173218,0.01851841068267812
89,E:\桌面\data1\89_1.5110.jpg,1.511,1.5089914798736572,0.002008520126342672
90,E:\桌面\data1\90_1.5110.jpg,1.511,1.4556418657302856,0.055358134269714254
91,E:\桌面\data1\91_0.0000.jpg,0.0,0.5515506863594055,0.5515506863594055
92,E:\桌面\data1\92_0.0000.jpg,0.0,0.012995213270187378,0.012995213270187378
93,E:\桌面\data1\93_0.0000.jpg,0.0,-0.019061140716075897,0.019061140716075897
94,E:\桌面\data1\94_0.0000.jpg,0.0,0.03031974285840988,0.03031974285840988
95,E:\桌面\data1\95_0.0000.jpg,0.0,0.12547919154167175,0.12547919154167175
96,E:\桌面\data1\96_0.0000.jpg,0.0,0.0072421724908053875,0.0072421724908053875
97,E:\桌面\data1\97_0.0000.jpg,0.0,0.11188286542892456,0.11188286542892456
98,E:\桌面\data1\98_0.0000.jpg,0.0,0.008509494364261627,0.008509494364261627
99,E:\桌面\data1\99_0.0000.jpg,0.0,-0.09397320449352264,0.09397320449352264
100,E:\桌面\data1\100_0.0000.jpg,0.0,0.016692988574504852,0.016692988574504852
101,E:\桌面\data1\101_0.0000.jpg,0.0,0.01425258070230484,0.01425258070230484
102,E:\桌面\data1\102_0.0000.jpg,0.0,0.01622975617647171,0.01622975617647171
103,E:\桌面\data1\103_0.0000.jpg,0.0,-0.012624148279428482,0.012624148279428482
104,E:\桌面\data1\104_0.0000.jpg,0.0,-0.1406985968351364,0.1406985968351364
105,E:\桌面\data1\105_0.0000.jpg,0.0,-0.7930218577384949,0.7930218577384949
106,E:\桌面\data1\106_0.0000.jpg,0.0,-0.010923139750957489,0.010923139750957489
107,E:\桌面\data1\107_0.0000.jpg,0.0,-0.03302771598100662,0.03302771598100662
108,E:\桌面\data1\108_0.0000.jpg,0.0,0.019617728888988495,0.019617728888988495
109,E:\桌面\data1\109_0.0000.jpg,0.0,-0.029861323535442352,0.029861323535442352
110,E:\桌面\data1\110_0.0000.jpg,0.0,0.09433402121067047,0.09433402121067047
111,E:\桌面\data1\111_0.0000.jpg,0.0,-0.0002466966398060322,0.0002466966398060322
112,E:\桌面\data1\112_0.0000.jpg,0.0,0.006151131819933653,0.006151131819933653
113,E:\桌面\data1\113_0.0000.jpg,0.0,-0.013229243457317352,0.013229243457317352
114,E:\桌面\data1\114_0.0000.jpg,0.0,-0.21792088449001312,0.21792088449001312
115,E:\桌面\data1\115_0.0000.jpg,0.0,-0.03541403263807297,0.03541403263807297
116,E:\桌面\data1\116_0.0000.jpg,0.0,0.00271309120580554,0.00271309120580554
117,E:\桌面\data1\117_0.0000.jpg,0.0,0.13997657597064972,0.13997657597064972
118,E:\桌面\data1\118_0.0000.jpg,0.0,-0.017658688127994537,0.017658688127994537
119,E:\桌面\data1\119_0.0000.jpg,0.0,0.07153142988681793,0.07153142988681793
120,E:\桌面\data1\120_0.0000.jpg,0.0,-0.01643439382314682,0.01643439382314682
121,E:\桌面\data1\121_0.0000.jpg,0.0,-0.02246467024087906,0.02246467024087906
122,E:\桌面\data1\122_0.0000.jpg,0.0,0.02548341453075409,0.02548341453075409
123,E:\桌面\data1\123_0.0000.jpg,0.0,-0.24115422368049622,0.24115422368049622
124,E:\桌面\data1\124_0.0000.jpg,0.0,-0.05995001643896103,0.05995001643896103
125,E:\桌面\data1\125_0.0000.jpg,0.0,0.010372169315814972,0.010372169315814972
126,E:\桌面\data1\126_0.0000.jpg,0.0,0.09164033085107803,0.09164033085107803
127,E:\桌面\data1\127_0.0000.jpg,0.0,-0.0019410704262554646,0.0019410704262554646
128,E:\桌面\data1\128_0.0000.jpg,0.0,0.011655434966087341,0.011655434966087341
129,E:\桌面\data1\129_0.0000.jpg,0.0,0.35302531719207764,0.35302531719207764
130,E:\桌面\data1\130_0.0000.jpg,0.0,0.04040452092885971,0.04040452092885971
131,E:\桌面\data1\131_0.0000.jpg,0.0,0.1062915250658989,0.1062915250658989
132,E:\桌面\data1\132_0.0000.jpg,0.0,0.2775140404701233,0.2775140404701233
133,E:\桌面\data1\133_1.5110.jpg,1.511,1.5258816480636597,0.01488164806365977
134,E:\桌面\data1\134_1.5110.jpg,1.511,1.3316456079483032,0.17935439205169668
135,E:\桌面\data1\135_1.5110.jpg,1.511,1.3377007246017456,0.1732992753982543
136,E:\桌面\data1\136_1.5110.jpg,1.511,1.495228886604309,0.015771113395690817
137,E:\桌面\data1\137_1.5110.jpg,1.511,1.5179086923599243,0.006908692359924418
138,E:\桌面\data1\138_1.5110.jpg,1.511,1.5128225088119507,0.0018225088119507848
139,E:\桌面\data1\139_1.5110.jpg,1.511,1.4896584749221802,0.021341525077819723
140,E:\桌面\data1\140_1.5110.jpg,1.511,1.492427945137024,0.018572054862975973
141,E:\桌面\data1\141_1.5110.jpg,1.511,1.5245882272720337,0.013588227272033793
142,E:\桌面\data1\142_1.5110.jpg,1.511,1.5374165773391724,0.026416577339172465
143,E:\桌面\data1\143_0.0000.jpg,0.0,0.030072972178459167,0.030072972178459167
144,E:\桌面\data1\144_1.5110.jpg,1.511,1.5078221559524536,0.0031778440475462855
145,E:\桌面\data1\145_1.5110.jpg,1.511,1.5018764734268188,0.009123526573181051
146,E:\桌面\data1\146_1.5110.jpg,1.511,1.501607060432434,0.009392939567565817
147,E:\桌面\data1\147_1.5110.jpg,1.511,1.4726412296295166,0.0383587703704833
148,E:\桌面\data1\148_1.5110.jpg,1.511,1.4558416604995728,0.055158339500427145
149,E:\桌面\data1\149_1.5110.jpg,1.511,1.0843582153320312,0.42664178466796865
150,E:\桌面\data1\150_1.5110.jpg,1.511,1.53615140914917,0.025151409149170023
151,E:\桌面\data1\151_1.5110.jpg,1.511,1.5339057445526123,0.022905744552612406
152,E:\桌面\data1\152_1.5110.jpg,1.511,1.5093573331832886,0.0016426668167113245
153,E:\桌面\data1\153_1.5110.jpg,1.511,1.5168570280075073,0.0058570280075074255
154,E:\桌面\data1\154_0.0000.jpg,0.0,0.16531434655189514,0.16531434655189514
155,E:\桌面\data1\155_1.5110.jpg,1.511,1.5257015228271484,0.014701522827148539
156,E:\桌面\data1\156_1.5110.jpg,1.511,1.5614622831344604,0.05046228313446055
157,E:\桌面\data1\157_1.5110.jpg,1.511,1.5430740118026733,0.03207401180267344
158,E:\桌面\data1\158_1.5110.jpg,1.511,1.1769803762435913,0.3340196237564086
159,E:\桌面\data1\159_1.5110.jpg,1.511,1.5847500562667847,0.07375005626678477
160,E:\桌面\data1\160_1.5110.jpg,1.511,1.491523027420044,0.019476972579955953
161,E:\桌面\data1\161_1.5110.jpg,1.511,1.536821961402893,0.025821961402893168
162,E:\桌面\data1\162_1.5110.jpg,1.511,1.5779379606246948,0.06693796062469493
163,E:\桌面\data1\163_1.5110.jpg,1.511,1.4887336492538452,0.022266350746154684
164,E:\桌面\data1\164_1.5110.jpg,1.511,1.5325905084609985,0.021590508460998636
165,E:\桌面\data1\165_0.0000.jpg,0.0,-0.19317013025283813,0.19317013025283813
166,E:\桌面\data1\166_1.5110.jpg,1.511,1.4856013059616089,0.025398694038391012
167,E:\桌面\data1\167_1.5110.jpg,1.511,1.6014140844345093,0.09041408443450938
168,E:\桌面\data1\168_1.5110.jpg,1.511,1.5527957677841187,0.041795767784118754
169,E:\桌面\data1\169_1.5110.jpg,1.511,1.4801456928253174,0.030854307174682516
170,E:\桌面\data1\170_1.5110.jpg,1.511,1.5356441736221313,0.02464417362213145
171,E:\桌面\data1\171_1.5110.jpg,1.511,1.4968675374984741,0.014132462501525778
172,E:\桌面\data1\172_1.5110.jpg,1.511,1.5935711860656738,0.08257118606567393
173,E:\桌面\data1\173_1.5110.jpg,1.511,1.3641332387924194,0.14686676120758047
174,E:\桌面\data1\174_1.5110.jpg,1.511,1.5057872533798218,0.005212746620178121
175,E:\桌面\data1\175_1.5110.jpg,1.511,1.50698721408844,0.004012785911559957
176,E:\桌面\data1\176_0.0000.jpg,0.0,0.04116348177194595,0.04116348177194595
177,E:\桌面\data1\177_1.5110.jpg,1.511,1.4559425115585327,0.055057488441467184
178,E:\桌面\data1\178_1.5110.jpg,1.511,1.497618556022644,0.013381443977355856
179,E:\桌面\data1\179_1.5110.jpg,1.511,1.4818073511123657,0.029192648887634176
180,E:\桌面\data1\180_1.5110.jpg,1.511,1.4142032861709595,0.09679671382904043
181,E:\桌面\data1\181_1.5110.jpg,1.511,0.8806671500205994,0.6303328499794005
182,E:\桌面\data1\182_1.5110.jpg,1.511,1.490389347076416,0.020610652923583883
183,E:\桌面\data1\183_1.5110.jpg,1.511,1.47383713722229,0.03716286277770986
184,E:\桌面\data1\184_1.5110.jpg,1.511,1.5075722932815552,0.003427706718444723
185,E:\桌面\data1\185_1.5110.jpg,1.511,1.4794303178787231,0.031569682121276754
186,E:\桌面\data1\186_1.5110.jpg,1.511,1.4936214685440063,0.01737853145599355
187,E:\桌面\data1\187_0.0000.jpg,0.0,-0.09524807333946228,0.09524807333946228
188,E:\桌面\data1\188_1.5110.jpg,1.511,1.515437364578247,0.0044373645782471716
189,E:\桌面\data1\189_1.5110.jpg,1.511,1.4592190980911255,0.05178090190887441
190,E:\桌面\data1\190_1.5110.jpg,1.511,1.5001879930496216,0.010812006950378317
191,E:\桌面\data1\191_1.5110.jpg,1.511,1.50567626953125,0.005323730468749899
192,E:\桌面\data1\192_1.5110.jpg,1.511,-0.686367928981781,2.197367928981781
193,E:\桌面\data1\193_1.5110.jpg,1.511,1.5273288488388062,0.016328848838806254
194,E:\桌面\data1\194_1.5110.jpg,1.511,1.505224347114563,0.0057756528854369105
195,E:\桌面\data1\195_1.5110.jpg,1.511,1.165173888206482,0.34582611179351797
196,E:\桌面\data1\196_0.0000.jpg,0.0,0.001667484175413847,0.001667484175413847
197,E:\桌面\data1\197_0.0000.jpg,0.0,-0.03522957116365433,0.03522957116365433
198,E:\桌面\data1\198_0.0000.jpg,0.0,-0.028660908341407776,0.028660908341407776
199,E:\桌面\data1\199_0.0000.jpg,0.0,0.003209381829947233,0.003209381829947233
200,E:\桌面\data1\200_0.0000.jpg,0.0,0.016204163432121277,0.016204163432121277
201,E:\桌面\data1\201_0.0000.jpg,0.0,-0.022345148026943207,0.022345148026943207
202,E:\桌面\data1\202_0.0000.jpg,0.0,-0.008188121020793915,0.008188121020793915
203,E:\桌面\data1\203_0.0000.jpg,0.0,9.445799514651299e-05,9.445799514651299e-05
204,E:\桌面\data1\204_0.0000.jpg,0.0,-0.010647088289260864,0.010647088289260864
205,E:\桌面\data1\205_0.0000.jpg,0.0,-0.05413566529750824,0.05413566529750824
206,E:\桌面\data1\206_0.0000.jpg,0.0,-0.025503545999526978,0.025503545999526978
207,E:\桌面\data1\207_0.0000.jpg,0.0,0.020570889115333557,0.020570889115333557
208,E:\桌面\data1\208_0.0000.jpg,0.0,0.2650046944618225,0.2650046944618225
209,E:\桌面\data1\209_0.0000.jpg,0.0,-0.15339180827140808,0.15339180827140808
210,E:\桌面\data1\210_0.0000.jpg,0.0,-0.025014609098434448,0.025014609098434448
211,E:\桌面\data1\211_0.0000.jpg,0.0,-0.08578617870807648,0.08578617870807648
212,E:\桌面\data1\212_0.0000.jpg,0.0,0.10922709852457047,0.10922709852457047
213,E:\桌面\data1\213_0.0000.jpg,0.0,0.010206200182437897,0.010206200182437897
214,E:\桌面\data1\214_0.0000.jpg,0.0,0.01653442531824112,0.01653442531824112
215,E:\桌面\data1\215_0.0000.jpg,0.0,-0.008928686380386353,0.008928686380386353
216,E:\桌面\data1\216_0.0000.jpg,0.0,-0.0856475681066513,0.0856475681066513
217,E:\桌面\data1\217_0.0000.jpg,0.0,0.03804180026054382,0.03804180026054382
218,E:\桌面\data1\218_0.0000.jpg,0.0,0.011057980358600616,0.011057980358600616
219,E:\桌面\data1\219_0.0000.jpg,0.0,0.13158857822418213,0.13158857822418213
220,E:\桌面\data1\220_0.0000.jpg,0.0,0.025859229266643524,0.025859229266643524
221,E:\桌面\data1\221_0.0000.jpg,0.0,0.013926714658737183,0.013926714658737183
222,E:\桌面\data1\222_0.0000.jpg,0.0,-0.13737589120864868,0.13737589120864868
223,E:\桌面\data1\223_0.0000.jpg,0.0,-0.10391467809677124,0.10391467809677124
224,E:\桌面\data1\224_0.0000.jpg,0.0,0.0687008649110794,0.0687008649110794
225,E:\桌面\data1\225_0.0000.jpg,0.0,0.026124976575374603,0.026124976575374603
226,E:\桌面\data1\226_0.0000.jpg,0.0,-0.13128601014614105,0.13128601014614105
227,E:\桌面\data1\227_0.0000.jpg,0.0,0.10935021191835403,0.10935021191835403
228,E:\桌面\data1\228_0.0000.jpg,0.0,-0.007504404056817293,0.007504404056817293
229,E:\桌面\data1\229_0.0000.jpg,0.0,-0.009099908173084259,0.009099908173084259
230,E:\桌面\data1\230_0.0000.jpg,0.0,-0.027715500444173813,0.027715500444173813
231,E:\桌面\data1\231_0.0000.jpg,0.0,0.019686594605445862,0.019686594605445862
232,E:\桌面\data1\232_0.0000.jpg,0.0,0.2706364095211029,0.2706364095211029
233,E:\桌面\data1\233_0.0000.jpg,0.0,0.023905150592327118,0.023905150592327118
234,E:\桌面\data1\234_0.0000.jpg,0.0,-0.03850140795111656,0.03850140795111656
235,E:\桌面\data1\235_0.0000.jpg,0.0,0.14693593978881836,0.14693593978881836
236,E:\桌面\data1\236_0.0000.jpg,0.0,0.06394205242395401,0.06394205242395401
237,E:\桌面\data1\237_0.0000.jpg,0.0,0.05375690013170242,0.05375690013170242
238,E:\桌面\data1\238_0.0000.jpg,0.0,-3.202306106686592e-05,3.202306106686592e-05
239,E:\桌面\data1\239_0.0000.jpg,0.0,0.0015022601000964642,0.0015022601000964642
240,E:\桌面\data1\240_1.5110.jpg,1.511,1.453285574913025,0.057714425086974996
241,E:\桌面\data1\241_1.5110.jpg,1.511,1.5016101598739624,0.009389840126037496
242,E:\桌面\data1\242_1.5110.jpg,1.511,0.3933219313621521,1.1176780686378478
243,E:\桌面\data1\243_1.5110.jpg,1.511,1.4897148609161377,0.021285139083862203
244,E:\桌面\data1\244_1.5110.jpg,1.511,1.489297866821289,0.021702133178710836
245,E:\桌面\data1\245_1.5110.jpg,1.511,1.3106268644332886,0.20037313556671132
246,E:\桌面\data1\246_1.5110.jpg,1.511,1.4940296411514282,0.016970358848571676
247,E:\桌面\data1\247_1.5110.jpg,1.511,1.5230002403259277,0.012000240325927836
248,E:\桌面\data1\248_1.5110.jpg,1.511,1.5401170253753662,0.029117025375366312
249,E:\桌面\data1\249_1.5110.jpg,1.511,1.504705548286438,0.0062944517135619105
250,E:\桌面\data1\250_0.0000.jpg,0.0,0.03325615078210831,0.03325615078210831
251,E:\桌面\data1\251_1.5110.jpg,1.511,1.4629064798355103,0.048093520164489645
252,E:\桌面\data1\252_1.5110.jpg,1.511,1.4801300764083862,0.03086992359161367
253,E:\桌面\data1\253_1.5110.jpg,1.511,1.5031663179397583,0.007833682060241598
254,E:\桌面\data1\254_1.5110.jpg,1.511,1.478858470916748,0.03214152908325185
255,E:\桌面\data1\255_1.5110.jpg,1.511,0.6177293658256531,0.8932706341743468
256,E:\桌面\data1\256_1.5110.jpg,1.511,1.430742859840393,0.08025714015960683
257,E:\桌面\data1\257_1.5110.jpg,1.511,1.5511860847473145,0.040186084747314554
258,E:\桌面\data1\258_1.5110.jpg,1.511,1.534253716468811,0.023253716468811136
259,E:\桌面\data1\259_1.5110.jpg,1.511,1.489650011062622,0.02134998893737783
260,E:\桌面\data1\260_1.5110.jpg,1.511,1.5563713312149048,0.045371331214904886
261,E:\桌面\data1\261_0.0000.jpg,0.0,-0.02401166409254074,0.02401166409254074
262,E:\桌面\data1\262_1.5110.jpg,1.511,1.546766757965088,0.03576675796508799
263,E:\桌面\data1\263_1.5110.jpg,1.511,1.5763801336288452,0.06538013362884532
264,E:\桌面\data1\264_1.5110.jpg,1.511,1.5178300142288208,0.006830014228820902
265,E:\桌面\data1\265_1.5110.jpg,1.511,1.5454537868499756,0.03445378684997569
266,E:\桌面\data1\266_1.5110.jpg,1.511,1.5479849576950073,0.036984957695007425
267,E:\桌面\data1\267_1.5110.jpg,1.511,1.5601756572723389,0.04917565727233897
268,E:\桌面\data1\268_1.5110.jpg,1.511,1.5561286211013794,0.045128621101379496
269,E:\桌面\data1\269_1.5110.jpg,1.511,1.54842209815979,0.03742209815979014
270,E:\桌面\data1\270_1.5110.jpg,1.511,1.4698816537857056,0.04111834621429433
271,E:\桌面\data1\271_1.5110.jpg,1.511,1.525911808013916,0.014911808013916117
272,E:\桌面\data1\272_0.0000.jpg,0.0,0.14993414282798767,0.14993414282798767
273,E:\桌面\data1\273_1.5110.jpg,1.511,1.526986002922058,0.015986002922058207
274,E:\桌面\data1\274_1.5110.jpg,1.511,1.1038062572479248,0.4071937427520751
275,E:\桌面\data1\275_1.5110.jpg,1.511,1.4922773838043213,0.01872261619567861
276,E:\桌面\data1\276_1.5110.jpg,1.511,1.2178400754928589,0.293159924507141
277,E:\桌面\data1\277_1.5110.jpg,1.511,1.5670446157455444,0.056044615745544535
278,E:\桌面\data1\278_1.5110.jpg,1.511,1.5308359861373901,0.019835986137390238
279,E:\桌面\data1\279_1.5110.jpg,1.511,1.4973666667938232,0.013633333206176657
280,E:\桌面\data1\280_1.5110.jpg,1.511,1.5749746561050415,0.0639746561050416
281,E:\桌面\data1\281_1.5110.jpg,1.511,1.4833858013153076,0.02761419868469228
282,E:\桌面\data1\282_1.5110.jpg,1.511,1.473465085029602,0.03753491497039785
283,E:\桌面\data1\283_0.0000.jpg,0.0,0.04942399635910988,0.04942399635910988
284,E:\桌面\data1\284_1.5110.jpg,1.511,1.515995740890503,0.004995740890503031
285,E:\桌面\data1\285_1.5110.jpg,1.511,1.552917242050171,0.041917242050171
286,E:\桌面\data1\286_1.5110.jpg,1.511,1.5031460523605347,0.00785394763946523
287,E:\桌面\data1\287_1.5110.jpg,1.511,1.5751558542251587,0.06415585422515879
288,E:\桌面\data1\288_1.5110.jpg,1.511,1.474530577659607,0.036469422340392965
289,E:\桌面\data1\289_1.5110.jpg,1.511,1.536932349205017,0.02593234920501719
290,E:\桌面\data1\290_1.5110.jpg,1.511,1.520422339439392,0.009422339439392191
291,E:\桌面\data1\291_1.5110.jpg,1.511,1.5608950853347778,0.04989508533477793
292,E:\桌面\data1\292_1.5110.jpg,1.511,0.39877307415008545,1.1122269258499144
293,E:\桌面\data1\293_1.5110.jpg,1.511,1.4944685697555542,0.0165314302444457
294,E:\桌面\data1\294_0.0000.jpg,0.0,0.14597603678703308,0.14597603678703308
295,E:\桌面\data1\295_1.5110.jpg,1.511,1.573623776435852,0.06262377643585215
296,E:\桌面\data1\296_1.5110.jpg,1.511,1.5290837287902832,0.018083728790283304
297,E:\桌面\data1\297_1.5110.jpg,1.511,1.5560439825057983,0.04504398250579844
298,E:\桌面\data1\298_1.5110.jpg,1.511,1.5043110847473145,0.006688915252685446
299,E:\桌面\data1\299_1.5110.jpg,1.511,1.5162540674209595,0.005254067420959574
300,E:\桌面\data1\300_1.5110.jpg,1.511,0.13221558928489685,1.378784410715103
301,E:\桌面\data1\301_1.5110.jpg,1.511,0.788844883441925,0.7221551165580748
302,E:\桌面\data1\302_1.5110.jpg,1.511,0.019025258719921112,1.4919747412800788
303,E:\桌面\data1\303_0.0000.jpg,0.0,-0.0071299378760159016,0.0071299378760159016
304,E:\桌面\data1\304_0.0000.jpg,0.0,-0.004670970607548952,0.004670970607548952
305,E:\桌面\data1\305_0.0000.jpg,0.0,-0.02190997451543808,0.02190997451543808
306,E:\桌面\data1\306_0.0000.jpg,0.0,-0.0015656580217182636,0.0015656580217182636
307,E:\桌面\data1\307_0.0000.jpg,0.0,-0.23437149822711945,0.23437149822711945
