index,image,groundTruth,improved_mobilenet_aux,improved_mobilenet_aux_abs_error,legacy_original_cnn,legacy_original_cnn_abs_error
25,E:\桌面\kunmingr2\kunmingr2\4\2\25_1.7000.jpg,1.7,0.9803865551948547,0.7196134448051452,1.144300937652588,0.5556990623474121
26,E:\桌面\kunmingr2\kunmingr2\4\2\26_1.7000.jpg,1.7,0.8375787138938904,0.8624212861061096,1.1138616800308228,0.5861383199691772
27,E:\桌面\kunmingr2\kunmingr2\4\2\27_1.7000.jpg,1.7,0.8095564246177673,0.8904435753822326,1.1512655019760132,0.5487344980239868
28,E:\桌面\kunmingr2\kunmingr2\4\2\28_1.7000.jpg,1.7,0.08596638590097427,1.6140336140990257,1.2466603517532349,0.4533396482467651
29,E:\桌面\kunmingr2\kunmingr2\4\2\29_1.7000.jpg,1.7,0.9666029214859009,0.7333970785140991,1.2858552932739258,0.4141447067260742
30,E:\桌面\kunmingr2\kunmingr2\4\2\30_1.7000.jpg,1.7,1.349503755569458,0.35049624443054195,1.38040030002594,0.31959969997406
31,E:\桌面\kunmingr2\kunmingr2\4\2\31_1.7000.jpg,1.7,1.5979094505310059,0.1020905494689941,1.4975665807724,0.20243341922760005
32,E:\桌面\kunmingr2\kunmingr2\4\2\32_1.7000.jpg,1.7,1.535759449005127,0.164240550994873,1.4721001386642456,0.22789986133575435
33,E:\桌面\kunmingr2\kunmingr2\4\2\33_1.7000.jpg,1.7,1.5984745025634766,0.1015254974365234,1.4364713430404663,0.26352865695953365
34,E:\桌面\kunmingr2\kunmingr2\4\2\34_1.7000.jpg,1.7,1.5309312343597412,0.16906876564025874,1.3955775499343872,0.30442245006561275
35,E:\桌面\kunmingr2\kunmingr2\4\2\35_1.7000.jpg,1.7,1.5091941356658936,0.1908058643341064,1.4221400022506714,0.27785999774932857
36,E:\桌面\kunmingr2\kunmingr2\4\2\36_1.7000.jpg,1.7,1.510068416595459,0.18993158340454097,1.476190447807312,0.22380955219268794
37,E:\桌面\kunmingr2\kunmingr2\4\2\37_1.7000.jpg,1.7,1.2694957256317139,0.4305042743682861,1.5080283880233765,0.1919716119766235
38,E:\桌面\kunmingr2\kunmingr2\4\2\38_1.7000.jpg,1.7,-0.3126443326473236,2.012644332647324,1.5453182458877563,0.1546817541122436
39,E:\桌面\kunmingr2\kunmingr2\4\2\39_0.0000.jpg,0.0,-0.0723341852426529,0.0723341852426529,1.5460585355758667,1.5460585355758667
40,E:\桌面\kunmingr2\kunmingr2\4\2\40_0.0000.jpg,0.0,-0.8572372794151306,0.8572372794151306,1.5364841222763062,1.5364841222763062
41,E:\桌面\kunmingr2\kunmingr2\4\2\41_0.0000.jpg,0.0,-1.0217492580413818,1.0217492580413818,1.5384780168533325,1.5384780168533325
42,E:\桌面\kunmingr2\kunmingr2\4\2\42_0.0000.jpg,0.0,-1.013645887374878,1.013645887374878,1.5404367446899414,1.5404367446899414
43,E:\桌面\kunmingr2\kunmingr2\4\2\43_0.0000.jpg,0.0,-0.5784865021705627,0.5784865021705627,1.5411497354507446,1.5411497354507446
44,E:\桌面\kunmingr2\kunmingr2\4\2\44_0.0000.jpg,0.0,-0.03062000870704651,0.03062000870704651,1.540075659751892,1.540075659751892
45,E:\桌面\kunmingr2\kunmingr2\4\2\45_0.0000.jpg,0.0,0.09616459161043167,0.09616459161043167,1.5351430177688599,1.5351430177688599
46,E:\桌面\kunmingr2\kunmingr2\4\2\46_0.0000.jpg,0.0,-0.1074211597442627,0.1074211597442627,1.5268151760101318,1.5268151760101318
47,E:\桌面\kunmingr2\kunmingr2\4\2\47_0.0000.jpg,0.0,-0.2883414328098297,0.2883414328098297,1.5168461799621582,1.5168461799621582
48,E:\桌面\kunmingr2\kunmingr2\4\2\48_1.5573.jpg,1.5573,0.06348995864391327,1.4938100413560866,1.5151417255401611,0.042158274459838774
49,E:\桌面\kunmingr2\kunmingr2\4\2\49_1.5573.jpg,1.5573,-0.8149937987327576,2.3722937987327573,1.5199308395385742,0.03736916046142569
50,E:\桌面\kunmingr2\kunmingr2\4\2\50_1.5573.jpg,1.5573,0.04503154754638672,1.5122684524536132,1.5416340827941895,0.015665917205810453
51,E:\桌面\kunmingr2\kunmingr2\4\2\51_1.5573.jpg,1.5573,0.06823161244392395,1.489068387556076,1.5479401350021362,0.009359864997863676
52,E:\桌面\kunmingr2\kunmingr2\4\2\52_1.5573.jpg,1.5573,0.7590952515602112,0.7982047484397887,1.5338494777679443,0.02345052223205557
53,E:\桌面\kunmingr2\kunmingr2\4\2\53_1.5573.jpg,1.5573,1.131105661392212,0.426194338607788,1.4744197130203247,0.0828802869796752
54,E:\桌面\kunmingr2\kunmingr2\4\2\54_1.5573.jpg,1.5573,0.24912256002426147,1.3081774399757384,1.261296033859253,0.296003966140747
55,E:\桌面\kunmingr2\kunmingr2\4\2\55_1.5573.jpg,1.5573,0.9476132988929749,0.609686701107025,1.1182208061218262,0.43907919387817373
56,E:\桌面\kunmingr2\kunmingr2\4\2\56_1.5573.jpg,1.5573,0.18780285120010376,1.3694971487998961,0.8197718858718872,0.7375281141281127
57,E:\桌面\kunmingr2\kunmingr2\4\2\57_1.5573.jpg,1.5573,-0.5253952145576477,2.0826952145576474,0.7002328634262085,0.8570671365737914
58,E:\桌面\kunmingr2\kunmingr2\4\2\58_1.5573.jpg,1.5573,0.12252075970172882,1.434779240298271,0.3912785053253174,1.1660214946746825
59,E:\桌面\kunmingr2\kunmingr2\4\2\59_1.5573.jpg,1.5573,-0.29222410917282104,1.849524109172821,-0.15693402290344238,1.7142340229034423
60,E:\桌面\kunmingr2\kunmingr2\4\2\60_1.5573.jpg,1.5573,0.12080514430999756,1.4364948556900023,-1.1963971853256226,2.7536971853256222
61,E:\桌面\kunmingr2\kunmingr2\4\2\61_1.5573.jpg,1.5573,-0.2585584223270416,1.8158584223270415,-1.4018142223358154,2.959114222335815
62,E:\桌面\kunmingr2\kunmingr2\4\2\62_1.5573.jpg,1.5573,-0.2971932888031006,1.8544932888031005,-1.638156533241272,3.1954565332412717
63,E:\桌面\kunmingr2\kunmingr2\4\2\63_1.5573.jpg,1.5573,-1.1641759872436523,2.721475987243652,-1.7157964706420898,3.2730964706420895
64,E:\桌面\kunmingr2\kunmingr2\4\2\64_1.5573.jpg,1.5573,-0.6835078597068787,2.2408078597068783,-1.7009344100952148,3.2582344100952145
65,E:\桌面\kunmingr2\kunmingr2\4\2\65_-1.5800.jpg,-1.58,-0.010105252265930176,1.56989474773407,-1.651350975036621,0.07135097503662102
66,E:\桌面\kunmingr2\kunmingr2\4\2\66_-1.5800.jpg,-1.58,-1.3798997402191162,0.20010025978088386,-1.5841110944747925,0.004111094474792409
67,E:\桌面\kunmingr2\kunmingr2\4\2\67_-1.5800.jpg,-1.58,-1.154280424118042,0.4257195758819581,-1.578688621520996,0.0013113784790039773
68,E:\桌面\kunmingr2\kunmingr2\4\2\68_-1.5800.jpg,-1.58,-0.3040088415145874,1.2759911584854127,-1.5767581462860107,0.003241853713989329
69,E:\桌面\kunmingr2\kunmingr2\4\2\69_-1.5800.jpg,-1.58,-0.9449043869972229,0.6350956130027772,-1.6013027429580688,0.021302742958068777
70,E:\桌面\kunmingr2\kunmingr2\4\2\70_-1.5800.jpg,-1.58,-1.4821803569793701,0.09781964302062995,-1.599831461906433,0.019831461906433034
71,E:\桌面\kunmingr2\kunmingr2\4\2\71_-1.5800.jpg,-1.58,-0.8598592877388,0.7201407122612,-1.5810141563415527,0.0010141563415526633
72,E:\桌面\kunmingr2\kunmingr2\4\2\72_-1.5800.jpg,-1.58,-1.4117658138275146,0.16823418617248542,-1.6103966236114502,0.030396623611450124
73,E:\桌面\kunmingr2\kunmingr2\4\2\73_-1.5800.jpg,-1.58,-1.443183183670044,0.13681681632995613,-1.6580097675323486,0.07800976753234856
74,E:\桌面\kunmingr2\kunmingr2\4\2\74_-1.5800.jpg,-1.58,-1.5212855339050293,0.058714466094970774,-1.6974369287490845,0.1174369287490844
75,E:\桌面\kunmingr2\kunmingr2\4\2\75_-1.5800.jpg,-1.58,-1.5873639583587646,0.007363958358764577,-1.6799083948135376,0.09990839481353753
76,E:\桌面\kunmingr2\kunmingr2\4\2\76_-1.5800.jpg,-1.58,-1.168461799621582,0.41153820037841804,-1.5170173645019531,0.06298263549804695
77,E:\桌面\kunmingr2\kunmingr2\4\2\77_-1.5800.jpg,-1.58,-1.3218448162078857,0.25815518379211433,-1.2812063694000244,0.29879363059997566
78,E:\桌面\kunmingr2\kunmingr2\4\2\78_-1.5800.jpg,-1.58,-1.2210428714752197,0.35895712852478034,-0.4480184018611908,1.1319815981388093
79,E:\桌面\kunmingr2\kunmingr2\4\2\79_-1.5800.jpg,-1.58,-1.317028522491455,0.262971477508545,0.05257090926170349,1.6325709092617036
80,E:\桌面\kunmingr2\kunmingr2\4\2\80_-1.5800.jpg,-1.58,-1.3076868057250977,0.2723131942749024,1.4995665550231934,3.0795665550231934
81,E:\桌面\kunmingr2\kunmingr2\4\2\81_-1.5800.jpg,-1.58,-1.5166964530944824,0.06330354690551765,1.655133843421936,3.235133843421936
82,E:\桌面\kunmingr2\kunmingr2\4\2\82_-1.5800.jpg,-1.58,-1.4111900329589844,0.1688099670410157,1.5293911695480347,3.1093911695480347
