index,image,groundTruth,improved_mobilenet_aux,improved_mobilenet_aux_abs_error,legacy_original_cnn,legacy_original_cnn_abs_error
73,E:\桌面\data1\73_1.5110.jpg,1.511,1.4286346435546875,0.0823653564453124,1.0391649007797241,0.4718350992202758
74,E:\桌面\data1\74_1.5110.jpg,1.511,0.9067034125328064,0.6042965874671935,0.40175679326057434,1.1092432067394256
75,E:\桌面\data1\75_1.5110.jpg,1.511,1.4297752380371094,0.08122476196289052,1.6229740381240845,0.11197403812408457
76,E:\桌面\data1\76_1.5110.jpg,1.511,1.0878770351409912,0.4231229648590087,1.518157720565796,0.007157720565796
77,E:\桌面\data1\77_1.5110.jpg,1.511,1.435786485671997,0.07521351432800283,1.3925358057022095,0.11846419429779043
78,E:\桌面\data1\78_1.5110.jpg,1.511,1.0814034938812256,0.4295965061187743,1.476334810256958,0.03466518974304189
79,E:\桌面\data1\79_1.5110.jpg,1.511,1.522233486175537,0.01123348617553721,1.5330675840377808,0.022067584037780863
80,E:\桌面\data1\80_1.5110.jpg,1.511,1.522371530532837,0.011371530532837015,1.5923062562942505,0.08130625629425059
81,E:\桌面\data1\81_1.5110.jpg,1.511,1.4853239059448242,0.02567609405517568,1.4657963514328003,0.045203648567199606
82,E:\桌面\data1\82_0.0000.jpg,0.0,0.029561787843704224,0.029561787843704224,0.023519009351730347,0.023519009351730347
83,E:\桌面\data1\83_1.5110.jpg,1.511,1.5892679691314697,0.07826796913146983,1.4657117128372192,0.04528828716278066
84,E:\桌面\data1\84_1.5110.jpg,1.511,1.6136951446533203,0.10269514465332041,1.5087676048278809,0.0022323951721190394
85,E:\桌面\data1\85_1.5110.jpg,1.511,1.6103003025054932,0.09930030250549327,1.5045835971832275,0.00641640281677236
86,E:\桌面\data1\86_1.5110.jpg,1.511,1.2346267700195312,0.27637322998046865,1.3824257850646973,0.12857421493530263
87,E:\桌面\data1\87_1.5110.jpg,1.511,0.971932590007782,0.5390674099922179,1.561273455619812,0.05027345561981211
88,E:\桌面\data1\88_1.5110.jpg,1.511,0.7158359885215759,0.795164011478424,1.4709972143173218,0.04000278568267812
89,E:\桌面\data1\89_1.5110.jpg,1.511,0.9509338736534119,0.560066126346588,1.5214014053344727,0.010401405334472758
90,E:\桌面\data1\90_1.5110.jpg,1.511,1.1228365898132324,0.3881634101867675,1.4496625661849976,0.06133743381500234
91,E:\桌面\data1\91_0.0000.jpg,0.0,1.268174171447754,1.268174171447754,0.34854593873023987,0.34854593873023987
92,E:\桌面\data1\92_0.0000.jpg,0.0,0.17816147208213806,0.17816147208213806,0.008141756057739258,0.008141756057739258
93,E:\桌面\data1\93_0.0000.jpg,0.0,0.21546879410743713,0.21546879410743713,-0.0049925148487091064,0.0049925148487091064
94,E:\桌面\data1\94_0.0000.jpg,0.0,0.029411867260932922,0.029411867260932922,0.028546154499053955,0.028546154499053955
95,E:\桌面\data1\95_0.0000.jpg,0.0,0.15962886810302734,0.15962886810302734,0.03999811410903931,0.03999811410903931
96,E:\桌面\data1\96_0.0000.jpg,0.0,-0.009073033928871155,0.009073033928871155,0.14260485768318176,0.14260485768318176
97,E:\桌面\data1\97_0.0000.jpg,0.0,-0.009395390748977661,0.009395390748977661,0.24607691168785095,0.24607691168785095
98,E:\桌面\data1\98_0.0000.jpg,0.0,0.4125187397003174,0.4125187397003174,0.15435779094696045,0.15435779094696045
99,E:\桌面\data1\99_0.0000.jpg,0.0,0.9653587341308594,0.9653587341308594,-0.16211935877799988,0.16211935877799988
100,E:\桌面\data1\100_0.0000.jpg,0.0,0.1369718611240387,0.1369718611240387,0.12144672870635986,0.12144672870635986
101,E:\桌面\data1\101_0.0000.jpg,0.0,-0.14500635862350464,0.14500635862350464,0.05189305543899536,0.05189305543899536
102,E:\桌面\data1\102_0.0000.jpg,0.0,-0.019718661904335022,0.019718661904335022,-0.0647793710231781,0.0647793710231781
103,E:\桌面\data1\103_0.0000.jpg,0.0,0.04968181997537613,0.04968181997537613,0.0009804964065551758,0.0009804964065551758
104,E:\桌面\data1\104_0.0000.jpg,0.0,-0.14614331722259521,0.14614331722259521,-0.05354076623916626,0.05354076623916626
105,E:\桌面\data1\105_0.0000.jpg,0.0,-0.410927414894104,0.410927414894104,-0.002399653196334839,0.002399653196334839
106,E:\桌面\data1\106_0.0000.jpg,0.0,0.15955789387226105,0.15955789387226105,-0.002635955810546875,0.002635955810546875
107,E:\桌面\data1\107_0.0000.jpg,0.0,0.13879871368408203,0.13879871368408203,-0.10063394904136658,0.10063394904136658
108,E:\桌面\data1\108_0.0000.jpg,0.0,-0.07056805491447449,0.07056805491447449,-0.02204868197441101,0.02204868197441101
109,E:\桌面\data1\109_0.0000.jpg,0.0,-0.2403583526611328,0.2403583526611328,-0.16656655073165894,0.16656655073165894
110,E:\桌面\data1\110_0.0000.jpg,0.0,-0.6487500667572021,0.6487500667572021,-0.05549535155296326,0.05549535155296326
111,E:\桌面\data1\111_0.0000.jpg,0.0,-0.03323057293891907,0.03323057293891907,-0.06512439250946045,0.06512439250946045
112,E:\桌面\data1\112_0.0000.jpg,0.0,-0.08782052993774414,0.08782052993774414,0.10803794860839844,0.10803794860839844
113,E:\桌面\data1\113_0.0000.jpg,0.0,0.07044713944196701,0.07044713944196701,-0.023035705089569092,0.023035705089569092
114,E:\桌面\data1\114_0.0000.jpg,0.0,-0.26884719729423523,0.26884719729423523,0.06763908267021179,0.06763908267021179
115,E:\桌面\data1\115_0.0000.jpg,0.0,0.08431502431631088,0.08431502431631088,0.03535625338554382,0.03535625338554382
116,E:\桌面\data1\116_0.0000.jpg,0.0,0.09373527765274048,0.09373527765274048,0.02007240056991577,0.02007240056991577
117,E:\桌面\data1\117_0.0000.jpg,0.0,0.06598503887653351,0.06598503887653351,-0.05188637971878052,0.05188637971878052
118,E:\桌面\data1\118_0.0000.jpg,0.0,0.011093169450759888,0.011093169450759888,0.13700634241104126,0.13700634241104126
119,E:\桌面\data1\119_0.0000.jpg,0.0,0.07850542664527893,0.07850542664527893,0.004170536994934082,0.004170536994934082
120,E:\桌面\data1\120_0.0000.jpg,0.0,-0.11274796724319458,0.11274796724319458,0.05785587430000305,0.05785587430000305
121,E:\桌面\data1\121_0.0000.jpg,0.0,0.07700982689857483,0.07700982689857483,0.09347453713417053,0.09347453713417053
122,E:\桌面\data1\122_0.0000.jpg,0.0,-0.2200322151184082,0.2200322151184082,0.21999497711658478,0.21999497711658478
123,E:\桌面\data1\123_0.0000.jpg,0.0,0.6798398494720459,0.6798398494720459,0.44547760486602783,0.44547760486602783
124,E:\桌面\data1\124_0.0000.jpg,0.0,-0.19596481323242188,0.19596481323242188,0.47600674629211426,0.47600674629211426
125,E:\桌面\data1\125_0.0000.jpg,0.0,-0.10610827803611755,0.10610827803611755,0.7042645215988159,0.7042645215988159
126,E:\桌面\data1\126_0.0000.jpg,0.0,-0.016828328371047974,0.016828328371047974,-0.2646538317203522,0.2646538317203522
127,E:\桌面\data1\127_0.0000.jpg,0.0,-0.20493441820144653,0.20493441820144653,-0.22106078267097473,0.22106078267097473
128,E:\桌面\data1\128_0.0000.jpg,0.0,0.9995502233505249,0.9995502233505249,-0.4486313760280609,0.4486313760280609
129,E:\桌面\data1\129_0.0000.jpg,0.0,0.6511486172676086,0.6511486172676086,-0.04535481333732605,0.04535481333732605
130,E:\桌面\data1\130_0.0000.jpg,0.0,0.41804221272468567,0.41804221272468567,0.1646464467048645,0.1646464467048645
131,E:\桌面\data1\131_0.0000.jpg,0.0,0.43651801347732544,0.43651801347732544,-0.014322012662887573,0.014322012662887573
132,E:\桌面\data1\132_0.0000.jpg,0.0,-0.18999692797660828,0.18999692797660828,1.093042016029358,1.093042016029358
133,E:\桌面\data1\133_1.5110.jpg,1.511,1.4156391620635986,0.09536083793640127,1.2593345642089844,0.2516654357910155
134,E:\桌面\data1\134_1.5110.jpg,1.511,1.236982822418213,0.274017177581787,1.1929879188537598,0.31801208114624013
135,E:\桌面\data1\135_1.5110.jpg,1.511,-0.19441810250282288,1.7054181025028228,1.3872689008712769,0.12373109912872304
136,E:\桌面\data1\136_1.5110.jpg,1.511,1.5998516082763672,0.08885160827636729,1.1393851041793823,0.3716148958206176
137,E:\桌面\data1\137_1.5110.jpg,1.511,0.6834288239479065,0.8275711760520934,1.4889206886291504,0.022079311370849508
138,E:\桌面\data1\138_1.5110.jpg,1.511,1.055945873260498,0.45505412673950185,1.4732168912887573,0.037783108711242575
139,E:\桌面\data1\139_1.5110.jpg,1.511,1.6406822204589844,0.12968222045898448,1.408438801765442,0.102561198234558
140,E:\桌面\data1\140_1.5110.jpg,1.511,1.5565242767333984,0.04552427673339854,1.4921032190322876,0.0188967809677123
141,E:\桌面\data1\141_1.5110.jpg,1.511,1.5071563720703125,0.0038436279296873987,1.4827196598052979,0.028280340194702047
142,E:\桌面\data1\142_1.5110.jpg,1.511,1.479970932006836,0.03102906799316396,1.4167462587356567,0.09425374126434316
143,E:\桌面\data1\143_0.0000.jpg,0.0,-0.470309317111969,0.470309317111969,-0.003980487585067749,0.003980487585067749
144,E:\桌面\data1\144_1.5110.jpg,1.511,1.6052069664001465,0.09420696640014659,1.2707231044769287,0.2402768955230712
145,E:\桌面\data1\145_1.5110.jpg,1.511,1.5655078887939453,0.054507888793945414,1.535849928855896,0.024849928855896097
146,E:\桌面\data1\146_1.5110.jpg,1.511,1.5816521644592285,0.07065216445922862,1.5287261009216309,0.01772610092163096
147,E:\桌面\data1\147_1.5110.jpg,1.511,1.2209908962249756,0.2900091037750243,1.4791241884231567,0.03187581157684316
148,E:\桌面\data1\148_1.5110.jpg,1.511,1.4525341987609863,0.05846580123901357,1.4848072528839111,0.026192747116088766
149,E:\桌面\data1\149_1.5110.jpg,1.511,0.010256171226501465,1.5007438287734984,-0.7797983884811401,2.2907983884811403
150,E:\桌面\data1\150_1.5110.jpg,1.511,1.5397586822509766,0.028758682250976664,1.2973376512527466,0.21366234874725332
151,E:\桌面\data1\151_1.5110.jpg,1.511,1.4648637771606445,0.04613622283935537,1.496961236000061,0.014038763999938864
152,E:\桌面\data1\152_1.5110.jpg,1.511,1.544081687927246,0.033081687927246195,1.3147779703140259,0.19622202968597402
153,E:\桌面\data1\153_1.5110.jpg,1.511,1.4584040641784668,0.0525959358215331,1.524511456489563,0.01351145648956309
154,E:\桌面\data1\154_0.0000.jpg,0.0,-0.21021485328674316,0.21021485328674316,0.060733675956726074,0.060733675956726074
155,E:\桌面\data1\155_1.5110.jpg,1.511,1.5492181777954102,0.03821817779541026,1.5299352407455444,0.018935240745544535
156,E:\桌面\data1\156_1.5110.jpg,1.511,1.5334410667419434,0.02244106674194346,1.5383806228637695,0.027380622863769633
157,E:\桌面\data1\157_1.5110.jpg,1.511,1.5088398456573486,0.002160154342651266,1.1965477466583252,0.3144522533416747
158,E:\桌面\data1\158_1.5110.jpg,1.511,1.489638090133667,0.021361909866332907,0.5632439851760864,0.9477560148239135
159,E:\桌面\data1\159_1.5110.jpg,1.511,1.322164535522461,0.18883546447753896,1.4971349239349365,0.013865076065063375
160,E:\桌面\data1\160_1.5110.jpg,1.511,1.5349795818328857,0.023979581832885843,1.5992043018341064,0.08820430183410655
161,E:\桌面\data1\161_1.5110.jpg,1.511,1.478229284286499,0.032770715713500875,1.5814101696014404,0.07041016960144053
162,E:\桌面\data1\162_1.5110.jpg,1.511,1.5479674339294434,0.03696743392944346,1.553033709526062,0.04203370952606211
163,E:\桌面\data1\163_1.5110.jpg,1.511,1.4871978759765625,0.0238021240234374,1.4577083587646484,0.05329164123535146
164,E:\桌面\data1\164_1.5110.jpg,1.511,1.503328800201416,0.007671199798583883,1.553748369216919,0.04274836921691905
165,E:\桌面\data1\165_0.0000.jpg,0.0,-0.2312002182006836,0.2312002182006836,0.2012898027896881,0.2012898027896881
166,E:\桌面\data1\166_1.5110.jpg,1.511,1.494229793548584,0.016770206451415914,1.5454130172729492,0.03441301727294932
167,E:\桌面\data1\167_1.5110.jpg,1.511,1.013575553894043,0.49742444610595693,1.4947737455368042,0.0162262544631957
168,E:\桌面\data1\168_1.5110.jpg,1.511,1.4199090003967285,0.09109099960327138,1.5080530643463135,0.002946935653686422
169,E:\桌面\data1\169_1.5110.jpg,1.511,1.540975570678711,0.02997557067871104,1.5515763759613037,0.04057637596130381
170,E:\桌面\data1\170_1.5110.jpg,1.511,1.433988094329834,0.07701190567016591,1.2517400979995728,0.25925990200042714
171,E:\桌面\data1\171_1.5110.jpg,1.511,1.5616834163665771,0.05068341636657725,1.5095064640045166,0.0014935359954832972
172,E:\桌面\data1\172_1.5110.jpg,1.511,1.642791509628296,0.131791509628296,1.652187466621399,0.14118746662139903
173,E:\桌面\data1\173_1.5110.jpg,1.511,1.5589981079101562,0.04799810791015635,1.5344676971435547,0.02346769714355479
174,E:\桌面\data1\174_1.5110.jpg,1.511,1.5862464904785156,0.07524649047851573,1.5591734647750854,0.04817346477508555
175,E:\桌面\data1\175_1.5110.jpg,1.511,0.9351965188980103,0.5758034811019896,1.5115220546722412,0.0005220546722413122
176,E:\桌面\data1\176_0.0000.jpg,0.0,-0.11148965358734131,0.11148965358734131,-0.01803484559059143,0.01803484559059143
177,E:\桌面\data1\177_1.5110.jpg,1.511,1.5637166500091553,0.052716650009155375,1.5438352823257446,0.03283528232574473
178,E:\桌面\data1\178_1.5110.jpg,1.511,1.504209280014038,0.006790719985961813,1.556038498878479,0.045038498878479105
179,E:\桌面\data1\179_1.5110.jpg,1.511,1.5068011283874512,0.004198871612548727,1.5072108507156372,0.0037891492843626917
180,E:\桌面\data1\180_1.5110.jpg,1.511,1.533168077468872,0.02216807746887217,1.4925652742385864,0.018434725761413473
181,E:\桌面\data1\181_1.5110.jpg,1.511,0.5806137323379517,0.9303862676620482,0.6335718631744385,0.8774281368255614
182,E:\桌面\data1\182_1.5110.jpg,1.511,1.5376827716827393,0.02668277168273936,1.550278663635254,0.03927866363525401
183,E:\桌面\data1\183_1.5110.jpg,1.511,1.5969483852386475,0.08594838523864756,1.6069978475570679,0.09599784755706797
184,E:\桌面\data1\184_1.5110.jpg,1.511,1.5431180000305176,0.03211800003051768,1.3240338563919067,0.18696614360809316
185,E:\桌面\data1\185_1.5110.jpg,1.511,1.5642659664154053,0.053265966415405375,1.5634828805923462,0.05248288059234629
186,E:\桌面\data1\186_1.5110.jpg,1.511,1.627429485321045,0.11642948532104502,1.4703105688095093,0.04068943119049062
187,E:\桌面\data1\187_0.0000.jpg,0.0,0.07691369950771332,0.07691369950771332,-0.09131854772567749,0.09131854772567749
188,E:\桌面\data1\188_1.5110.jpg,1.511,1.5070884227752686,0.003911577224731344,1.4149090051651,0.0960909948348998
189,E:\桌面\data1\189_1.5110.jpg,1.511,1.5250906944274902,0.014090694427490336,1.56623113155365,0.055231131553650004
190,E:\桌面\data1\190_1.5110.jpg,1.511,1.3347878456115723,0.17621215438842763,1.4855601787567139,0.02543982124328603
191,E:\桌面\data1\191_1.5110.jpg,1.511,1.5176544189453125,0.006654418945312601,1.383280634880066,0.12771936511993398
192,E:\桌面\data1\192_1.5110.jpg,1.511,0.4867490231990814,1.0242509768009185,1.2980457544326782,0.21295424556732168
193,E:\桌面\data1\193_1.5110.jpg,1.511,0.7157118916511536,0.7952881083488463,1.5056651830673218,0.005334816932678121
194,E:\桌面\data1\194_1.5110.jpg,1.511,0.5713275671005249,0.939672432899475,1.522279143333435,0.01127914333343516
195,E:\桌面\data1\195_1.5110.jpg,1.511,0.3554005026817322,1.1555994973182677,0.4802430272102356,1.0307569727897643
196,E:\桌面\data1\196_0.0000.jpg,0.0,-0.11836990714073181,0.11836990714073181,-0.054321348667144775,0.054321348667144775
197,E:\桌面\data1\197_0.0000.jpg,0.0,-0.11323022842407227,0.11323022842407227,0.06490024924278259,0.06490024924278259
198,E:\桌面\data1\198_0.0000.jpg,0.0,0.11707238852977753,0.11707238852977753,0.05721227824687958,0.05721227824687958
199,E:\桌面\data1\199_0.0000.jpg,0.0,0.16254228353500366,0.16254228353500366,0.05415846407413483,0.05415846407413483
200,E:\桌面\data1\200_0.0000.jpg,0.0,-0.002442300319671631,0.002442300319671631,-0.08552643656730652,0.08552643656730652
201,E:\桌面\data1\201_0.0000.jpg,0.0,0.21680963039398193,0.21680963039398193,0.034992530941963196,0.034992530941963196
202,E:\桌面\data1\202_0.0000.jpg,0.0,0.06105012446641922,0.06105012446641922,0.06943964958190918,0.06943964958190918
203,E:\桌面\data1\203_0.0000.jpg,0.0,-0.001234680414199829,0.001234680414199829,0.09029057621955872,0.09029057621955872
204,E:\桌面\data1\204_0.0000.jpg,0.0,0.03224627673625946,0.03224627673625946,-0.0343795120716095,0.0343795120716095
205,E:\桌面\data1\205_0.0000.jpg,0.0,-0.07173135876655579,0.07173135876655579,0.030602365732192993,0.030602365732192993
206,E:\桌面\data1\206_0.0000.jpg,0.0,-0.13970977067947388,0.13970977067947388,0.041917383670806885,0.041917383670806885
207,E:\桌面\data1\207_0.0000.jpg,0.0,-0.31590306758880615,0.31590306758880615,-0.05022260546684265,0.05022260546684265
208,E:\桌面\data1\208_0.0000.jpg,0.0,0.06377936899662018,0.06377936899662018,-0.2611830532550812,0.2611830532550812
209,E:\桌面\data1\209_0.0000.jpg,0.0,-0.2106611728668213,0.2106611728668213,-0.5919445753097534,0.5919445753097534
210,E:\桌面\data1\210_0.0000.jpg,0.0,-0.19435518980026245,0.19435518980026245,0.060211241245269775,0.060211241245269775
211,E:\桌面\data1\211_0.0000.jpg,0.0,-0.017735019326210022,0.017735019326210022,0.01338842511177063,0.01338842511177063
212,E:\桌面\data1\212_0.0000.jpg,0.0,-0.478895366191864,0.478895366191864,-0.9655389785766602,0.9655389785766602
213,E:\桌面\data1\213_0.0000.jpg,0.0,0.11870267987251282,0.11870267987251282,-0.015943259000778198,0.015943259000778198
214,E:\桌面\data1\214_0.0000.jpg,0.0,-0.09898364543914795,0.09898364543914795,0.04648366570472717,0.04648366570472717
215,E:\桌面\data1\215_0.0000.jpg,0.0,0.024283871054649353,0.024283871054649353,-0.14145779609680176,0.14145779609680176
216,E:\桌面\data1\216_0.0000.jpg,0.0,0.10240090638399124,0.10240090638399124,-0.0370233952999115,0.0370233952999115
217,E:\桌面\data1\217_0.0000.jpg,0.0,0.09705980122089386,0.09705980122089386,0.048484236001968384,0.048484236001968384
218,E:\桌面\data1\218_0.0000.jpg,0.0,0.17513710260391235,0.17513710260391235,-0.14803752303123474,0.14803752303123474
