index,image,groundTruth,legacy,legacy_abs_error,mobilenet_v2_single,mobilenet_v2_single_abs_error,mobilenet_v2_temporal3,mobilenet_v2_temporal3_abs_error
43,E:\桌面\data1\43_1.5110.jpg,1.511,1.0599700212478638,0.45102997875213613,1.5420597791671753,0.031059779167175394,1.5447850227355957,0.033785022735595804
44,E:\桌面\data1\44_1.5110.jpg,1.511,1.5577620267868042,0.0467620267868043,1.5399233102798462,0.028923310279846293,1.5039533376693726,0.00704666233062734
45,E:\桌面\data1\45_1.5110.jpg,1.511,1.343519926071167,0.1674800739288329,1.504024863243103,0.006975136756896871,1.5569881200790405,0.04598812007904063
46,E:\桌面\data1\46_1.5110.jpg,1.511,1.5521804094314575,0.04118040943145762,1.5004061460494995,0.010593853950500387,1.546189785003662,0.03518978500366221
47,E:\桌面\data1\47_1.5110.jpg,1.511,1.4294534921646118,0.08154650783538808,1.460457444190979,0.050542555809020895,1.4913896322250366,0.019610367774963278
48,E:\桌面\data1\48_1.5110.jpg,1.511,1.5328959226608276,0.021895922660827738,1.5185585021972656,0.007558502197265726,1.5040498971939087,0.006950102806091207
49,E:\桌面\data1\49_0.0000.jpg,0.0,0.017629414796829224,0.017629414796829224,-0.17412057518959045,0.17412057518959045,0.09372474998235703,0.09372474998235703
50,E:\桌面\data1\50_1.5110.jpg,1.511,0.5032777786254883,1.0077222213745116,1.527267336845398,0.01626733684539805,1.5052584409713745,0.005741559028625387
51,E:\桌面\data1\51_1.5110.jpg,1.511,1.5622414350509644,0.05124143505096446,1.554294228553772,0.043294228553772074,1.5019168853759766,0.009083114624023336
52,E:\桌面\data1\52_1.5110.jpg,1.511,1.544334053993225,0.0333340539932252,1.528975486755371,0.017975486755371195,1.505375623703003,0.005624376296996969
53,E:\桌面\data1\53_1.5110.jpg,1.511,1.6016943454742432,0.09069434547424327,1.5388362407684326,0.02783624076843272,1.4847114086151123,0.026288591384887594
54,E:\桌面\data1\54_1.5110.jpg,1.511,1.3864978551864624,0.1245021448135375,1.5119043588638306,0.0009043588638306677,1.5236952304840088,0.01269523048400889
55,E:\桌面\data1\55_1.5110.jpg,1.511,1.5905996561050415,0.0795996561050416,1.568042278289795,0.05704227828979502,-0.007169269025325775,1.5181692690253257
56,E:\桌面\data1\56_1.5110.jpg,1.511,1.6257771253585815,0.11477712535858164,1.6455250978469849,0.13452509784698496,1.2601161003112793,0.2508838996887206
57,E:\桌面\data1\57_1.5110.jpg,1.511,1.5861260890960693,0.07512608909606944,1.5494095087051392,0.03840950870513926,1.543221116065979,0.032221116065979105
58,E:\桌面\data1\58_1.5110.jpg,1.511,1.516593337059021,0.005593337059021097,1.4994560480117798,0.011543951988220114,1.5453753471374512,0.03437534713745127
59,E:\桌面\data1\59_1.5110.jpg,1.511,1.395039439201355,0.11596056079864492,1.4646567106246948,0.046343289375305075,1.510055661201477,0.000944338798522848
60,E:\桌面\data1\60_0.0000.jpg,0.0,0.4421050250530243,0.4421050250530243,-0.04247231036424637,0.04247231036424637,0.04186997562646866,0.04186997562646866
61,E:\桌面\data1\61_1.5110.jpg,1.511,1.6325558423995972,0.12155584239959727,1.5028640031814575,0.00813599681854238,1.5250630378723145,0.014063037872314554
62,E:\桌面\data1\62_1.5110.jpg,1.511,1.460072636604309,0.05092736339569082,1.4056646823883057,0.10533531761169423,1.510723352432251,0.0002766475677489222
63,E:\桌面\data1\63_1.5110.jpg,1.511,1.6357266902923584,0.1247266902923585,1.5384272336959839,0.027427233695983988,1.501974105834961,0.009025894165038961
64,E:\桌面\data1\64_1.5110.jpg,1.511,1.4706822633743286,0.040317736625671285,1.4972795248031616,0.013720475196838278,1.5005534887313843,0.010446511268615621
65,E:\桌面\data1\65_1.5110.jpg,1.511,1.4819974899291992,0.02900251007080068,1.4791496992111206,0.03185030078887929,1.5392663478851318,0.028266347885131937
66,E:\桌面\data1\66_1.5110.jpg,1.511,1.5484039783477783,0.03740397834777842,1.4787003993988037,0.03229960060119619,1.5221445560455322,0.011144556045532328
67,E:\桌面\data1\67_1.5110.jpg,1.511,1.458536982536316,0.05246301746368398,1.5331672430038452,0.022167243003845316,1.4671828746795654,0.04381712532043447
68,E:\桌面\data1\68_1.5110.jpg,1.511,1.521690845489502,0.010690845489502054,1.4925882816314697,0.018411718368530172,1.4809869527816772,0.030013047218322653
69,E:\桌面\data1\69_1.5110.jpg,1.511,1.6581469774246216,0.14714697742462168,1.3263806104660034,0.18461938953399648,1.4988617897033691,0.012138210296630758
70,E:\桌面\data1\70_1.5110.jpg,1.511,1.5337063074111938,0.02270630741119395,1.5205899477005005,0.00958994770050059,1.5124990940093994,0.0014990940093995153
71,E:\桌面\data1\71_0.0000.jpg,0.0,-0.028202474117279053,0.028202474117279053,0.030148230493068695,0.030148230493068695,0.04493836313486099,0.04493836313486099
72,E:\桌面\data1\72_1.5110.jpg,1.511,1.5439523458480835,0.0329523458480836,0.6804797053337097,0.8305202946662902,1.5378344058990479,0.026834405899047953
73,E:\桌面\data1\73_1.5110.jpg,1.511,1.0391649007797241,0.4718350992202758,1.1481255292892456,0.3628744707107543,1.5200772285461426,0.00907722854614268
74,E:\桌面\data1\74_1.5110.jpg,1.511,0.40175679326057434,1.1092432067394256,0.8508285284042358,0.6601714715957641,1.471198558807373,0.03980144119262685
75,E:\桌面\data1\75_1.5110.jpg,1.511,1.6229740381240845,0.11197403812408457,1.4438446760177612,0.06715532398223867,1.3657327890396118,0.14526721096038808
76,E:\桌面\data1\76_1.5110.jpg,1.511,1.518157720565796,0.007157720565796,0.5400201082229614,0.9709798917770385,0.8056584000587463,0.7053415999412536
77,E:\桌面\data1\77_1.5110.jpg,1.511,1.3925358057022095,0.11846419429779043,1.523835301399231,0.012835301399231058,1.554506540298462,0.043506540298462015
78,E:\桌面\data1\78_1.5110.jpg,1.511,1.476334810256958,0.03466518974304189,-0.8381771445274353,2.3491771445274354,0.9109437465667725,0.6000562534332274
79,E:\桌面\data1\79_1.5110.jpg,1.511,1.5330675840377808,0.022067584037780863,1.526286005973816,0.01528600597381602,1.6174733638763428,0.10647336387634287
80,E:\桌面\data1\80_1.5110.jpg,1.511,1.5923062562942505,0.08130625629425059,1.5157662630081177,0.004766263008117777,1.4916596412658691,0.019340358734130758
81,E:\桌面\data1\81_1.5110.jpg,1.511,1.4657963514328003,0.045203648567199606,1.4388092756271362,0.07219072437286367,1.4799072742462158,0.03109272575378408
82,E:\桌面\data1\82_0.0000.jpg,0.0,0.023519009351730347,0.023519009351730347,-0.04901035875082016,0.04901035875082016,-0.012934722006320953,0.012934722006320953
83,E:\桌面\data1\83_1.5110.jpg,1.511,1.4657117128372192,0.04528828716278066,1.4772926568984985,0.033707343101501364,1.4804542064666748,0.030545793533325094
84,E:\桌面\data1\84_1.5110.jpg,1.511,1.5087676048278809,0.0022323951721190394,1.5737261772155762,0.06272617721557627,1.4905062913894653,0.020493708610534567
85,E:\桌面\data1\85_1.5110.jpg,1.511,1.5045835971832275,0.00641640281677236,1.4803537130355835,0.030646286964416403,1.4721245765686035,0.03887542343139638
86,E:\桌面\data1\86_1.5110.jpg,1.511,1.3824257850646973,0.12857421493530263,1.1403311491012573,0.3706688508987426,1.465851068496704,0.0451489315032958
87,E:\桌面\data1\87_1.5110.jpg,1.511,1.561273455619812,0.05027345561981211,1.424438714981079,0.0865612850189208,1.4637482166290283,0.04725178337097158
88,E:\桌面\data1\88_1.5110.jpg,1.511,1.4709972143173218,0.04000278568267812,1.4924815893173218,0.01851841068267812,1.4919061660766602,0.019093833923339742
89,E:\桌面\data1\89_1.5110.jpg,1.511,1.5214014053344727,0.010401405334472758,1.5089914798736572,0.002008520126342672,1.4724678993225098,0.03853210067749013
90,E:\桌面\data1\90_1.5110.jpg,1.511,1.4496625661849976,0.06133743381500234,1.4556418657302856,0.055358134269714254,1.5206518173217773,0.009651817321777445
91,E:\桌面\data1\91_0.0000.jpg,0.0,0.34854593873023987,0.34854593873023987,0.5515506863594055,0.5515506863594055,0.08124340325593948,0.08124340325593948
92,E:\桌面\data1\92_0.0000.jpg,0.0,0.008141756057739258,0.008141756057739258,0.012995213270187378,0.012995213270187378,-0.025134168565273285,0.025134168565273285
93,E:\桌面\data1\93_0.0000.jpg,0.0,-0.0049925148487091064,0.0049925148487091064,-0.019061140716075897,0.019061140716075897,-0.08132711797952652,0.08132711797952652
94,E:\桌面\data1\94_0.0000.jpg,0.0,0.028546154499053955,0.028546154499053955,0.03031974285840988,0.03031974285840988,0.005383923649787903,0.005383923649787903
95,E:\桌面\data1\95_0.0000.jpg,0.0,0.03999811410903931,0.03999811410903931,0.12547919154167175,0.12547919154167175,-0.020679637789726257,0.020679637789726257
96,E:\桌面\data1\96_0.0000.jpg,0.0,0.14260485768318176,0.14260485768318176,0.0072421724908053875,0.0072421724908053875,0.017018884420394897,0.017018884420394897
97,E:\桌面\data1\97_0.0000.jpg,0.0,0.24607691168785095,0.24607691168785095,0.11188286542892456,0.11188286542892456,-0.01748744398355484,0.01748744398355484
98,E:\桌面\data1\98_0.0000.jpg,0.0,0.15435779094696045,0.15435779094696045,0.008509494364261627,0.008509494364261627,0.003680586814880371,0.003680586814880371
99,E:\桌面\data1\99_0.0000.jpg,0.0,-0.16211935877799988,0.16211935877799988,-0.09397320449352264,0.09397320449352264,-0.06126587837934494,0.06126587837934494
100,E:\桌面\data1\100_0.0000.jpg,0.0,0.12144672870635986,0.12144672870635986,0.016692988574504852,0.016692988574504852,0.0026423856616020203,0.0026423856616020203
101,E:\桌面\data1\101_0.0000.jpg,0.0,0.05189305543899536,0.05189305543899536,0.01425258070230484,0.01425258070230484,0.024843819439411163,0.024843819439411163
102,E:\桌面\data1\102_0.0000.jpg,0.0,-0.0647793710231781,0.0647793710231781,0.01622975617647171,0.01622975617647171,-0.05637189373373985,0.05637189373373985
103,E:\桌面\data1\103_0.0000.jpg,0.0,0.0009804964065551758,0.0009804964065551758,-0.012624148279428482,0.012624148279428482,-0.02960442751646042,0.02960442751646042
104,E:\桌面\data1\104_0.0000.jpg,0.0,-0.05354076623916626,0.05354076623916626,-0.1406985968351364,0.1406985968351364,-0.056842707097530365,0.056842707097530365
105,E:\桌面\data1\105_0.0000.jpg,0.0,-0.002399653196334839,0.002399653196334839,-0.7930218577384949,0.7930218577384949,-0.12679201364517212,0.12679201364517212
106,E:\桌面\data1\106_0.0000.jpg,0.0,-0.002635955810546875,0.002635955810546875,-0.010923139750957489,0.010923139750957489,-0.037256401032209396,0.037256401032209396
107,E:\桌面\data1\107_0.0000.jpg,0.0,-0.10063394904136658,0.10063394904136658,-0.03302771598100662,0.03302771598100662,-0.05593189224600792,0.05593189224600792
108,E:\桌面\data1\108_0.0000.jpg,0.0,-0.02204868197441101,0.02204868197441101,0.019617728888988495,0.019617728888988495,-0.03467003256082535,0.03467003256082535
109,E:\桌面\data1\109_0.0000.jpg,0.0,-0.16656655073165894,0.16656655073165894,-0.029861323535442352,0.029861323535442352,0.02126779407262802,0.02126779407262802
110,E:\桌面\data1\110_0.0000.jpg,0.0,-0.05549535155296326,0.05549535155296326,0.09433402121067047,0.09433402121067047,-0.061799757182598114,0.061799757182598114
111,E:\桌面\data1\111_0.0000.jpg,0.0,-0.06512439250946045,0.06512439250946045,-0.0002466966398060322,0.0002466966398060322,-0.004287801682949066,0.004287801682949066
112,E:\桌面\data1\112_0.0000.jpg,0.0,0.10803794860839844,0.10803794860839844,0.006151131819933653,0.006151131819933653,-0.01520102471113205,0.01520102471113205
113,E:\桌面\data1\113_0.0000.jpg,0.0,-0.023035705089569092,0.023035705089569092,-0.013229243457317352,0.013229243457317352,-0.0005087330937385559,0.0005087330937385559
114,E:\桌面\data1\114_0.0000.jpg,0.0,0.06763908267021179,0.06763908267021179,-0.21792088449001312,0.21792088449001312,0.011709950864315033,0.011709950864315033
115,E:\桌面\data1\115_0.0000.jpg,0.0,0.03535625338554382,0.03535625338554382,-0.03541403263807297,0.03541403263807297,-0.007893316447734833,0.007893316447734833
116,E:\桌面\data1\116_0.0000.jpg,0.0,0.02007240056991577,0.02007240056991577,0.00271309120580554,0.00271309120580554,0.01218375563621521,0.01218375563621521
117,E:\桌面\data1\117_0.0000.jpg,0.0,-0.05188637971878052,0.05188637971878052,0.13997657597064972,0.13997657597064972,0.005457572638988495,0.005457572638988495
118,E:\桌面\data1\118_0.0000.jpg,0.0,0.13700634241104126,0.13700634241104126,-0.017658688127994537,0.017658688127994537,0.0017311349511146545,0.0017311349511146545
119,E:\桌面\data1\119_0.0000.jpg,0.0,0.004170536994934082,0.004170536994934082,0.07153142988681793,0.07153142988681793,0.002484440803527832,0.002484440803527832
120,E:\桌面\data1\120_0.0000.jpg,0.0,0.05785587430000305,0.05785587430000305,-0.01643439382314682,0.01643439382314682,0.013943947851657867,0.013943947851657867
121,E:\桌面\data1\121_0.0000.jpg,0.0,0.09347453713417053,0.09347453713417053,-0.02246467024087906,0.02246467024087906,0.06185246258974075,0.06185246258974075
122,E:\桌面\data1\122_0.0000.jpg,0.0,0.21999497711658478,0.21999497711658478,0.02548341453075409,0.02548341453075409,0.0031945928931236267,0.0031945928931236267
123,E:\桌面\data1\123_0.0000.jpg,0.0,0.44547760486602783,0.44547760486602783,-0.24115422368049622,0.24115422368049622,0.0353584960103035,0.0353584960103035
124,E:\桌面\data1\124_0.0000.jpg,0.0,0.47600674629211426,0.47600674629211426,-0.05995001643896103,0.05995001643896103,-0.0006855279207229614,0.0006855279207229614
125,E:\桌面\data1\125_0.0000.jpg,0.0,0.7042645215988159,0.7042645215988159,0.010372169315814972,0.010372169315814972,-0.03288695216178894,0.03288695216178894
126,E:\桌面\data1\126_0.0000.jpg,0.0,-0.2646538317203522,0.2646538317203522,0.09164033085107803,0.09164033085107803,0.033937521278858185,0.033937521278858185
127,E:\桌面\data1\127_0.0000.jpg,0.0,-0.22106078267097473,0.22106078267097473,-0.0019410704262554646,0.0019410704262554646,0.021781839430332184,0.021781839430332184
128,E:\桌面\data1\128_0.0000.jpg,0.0,-0.4486313760280609,0.4486313760280609,0.011655434966087341,0.011655434966087341,-0.0077051520347595215,0.0077051520347595215
129,E:\桌面\data1\129_0.0000.jpg,0.0,-0.04535481333732605,0.04535481333732605,0.35302531719207764,0.35302531719207764,-0.0161888524889946,0.0161888524889946
130,E:\桌面\data1\130_0.0000.jpg,0.0,0.1646464467048645,0.1646464467048645,0.04040452092885971,0.04040452092885971,0.03206641227006912,0.03206641227006912
131,E:\桌面\data1\131_0.0000.jpg,0.0,-0.014322012662887573,0.014322012662887573,0.1062915250658989,0.1062915250658989,0.025709524750709534,0.025709524750709534
132,E:\桌面\data1\132_0.0000.jpg,0.0,1.093042016029358,1.093042016029358,0.2775140404701233,0.2775140404701233,0.01915843039751053,0.01915843039751053
133,E:\桌面\data1\133_1.5110.jpg,1.511,1.2593345642089844,0.2516654357910155,1.5258816480636597,0.01488164806365977,1.5218290090560913,0.01082900905609141
134,E:\桌面\data1\134_1.5110.jpg,1.511,1.1929879188537598,0.31801208114624013,1.3316456079483032,0.17935439205169668,1.5107519626617432,0.0002480373382567347
135,E:\桌面\data1\135_1.5110.jpg,1.511,1.3872689008712769,0.12373109912872304,1.3377007246017456,0.1732992753982543,1.5010156631469727,0.009984336853027242
136,E:\桌面\data1\136_1.5110.jpg,1.511,1.1393851041793823,0.3716148958206176,1.495228886604309,0.015771113395690817,1.4948804378509521,0.01611956214904775
137,E:\桌面\data1\137_1.5110.jpg,1.511,1.4889206886291504,0.022079311370849508,1.5179086923599243,0.006908692359924418,1.5666775703430176,0.05567757034301768
138,E:\桌面\data1\138_1.5110.jpg,1.511,1.4732168912887573,0.037783108711242575,1.5128225088119507,0.0018225088119507848,1.4975929260253906,0.013407073974609274
139,E:\桌面\data1\139_1.5110.jpg,1.511,1.408438801765442,0.102561198234558,1.4896584749221802,0.021341525077819723,1.5178800821304321,0.00688008213043223
140,E:\桌面\data1\140_1.5110.jpg,1.511,1.4921032190322876,0.0188967809677123,1.492427945137024,0.018572054862975973,1.4994903802871704,0.011509619712829489
141,E:\桌面\data1\141_1.5110.jpg,1.511,1.4827196598052979,0.028280340194702047,1.5245882272720337,0.013588227272033793,1.5120739936828613,0.0010739936828614294
142,E:\桌面\data1\142_1.5110.jpg,1.511,1.4167462587356567,0.09425374126434316,1.5374165773391724,0.026416577339172465,1.495069980621338,0.015930019378662008
143,E:\桌面\data1\143_0.0000.jpg,0.0,-0.003980487585067749,0.003980487585067749,0.030072972178459167,0.030072972178459167,0.06340158730745316,0.06340158730745316
144,E:\桌面\data1\144_1.5110.jpg,1.511,1.2707231044769287,0.2402768955230712,1.5078221559524536,0.0031778440475462855,1.525629997253418,0.01462999725341807
145,E:\桌面\data1\145_1.5110.jpg,1.511,1.535849928855896,0.024849928855896097,1.5018764734268188,0.009123526573181051,1.5036933422088623,0.007306657791137594
146,E:\桌面\data1\146_1.5110.jpg,1.511,1.5287261009216309,0.01772610092163096,1.501607060432434,0.009392939567565817,1.5120797157287598,0.0010797157287598669
147,E:\桌面\data1\147_1.5110.jpg,1.511,1.4791241884231567,0.03187581157684316,1.4726412296295166,0.0383587703704833,1.1519991159439087,0.3590008840560912
148,E:\桌面\data1\148_1.5110.jpg,1.511,1.4848072528839111,0.026192747116088766,1.4558416604995728,0.055158339500427145,1.5675584077835083,0.0565584077835084
149,E:\桌面\data1\149_1.5110.jpg,1.511,-0.7797983884811401,2.2907983884811403,1.0843582153320312,0.42664178466796865,1.329883337020874,0.18111666297912588
150,E:\桌面\data1\150_1.5110.jpg,1.511,1.2973376512527466,0.21366234874725332,1.53615140914917,0.025151409149170023,1.5572571754455566,0.04625717544555674
151,E:\桌面\data1\151_1.5110.jpg,1.511,1.496961236000061,0.014038763999938864,1.5339057445526123,0.022905744552612406,1.572269320487976,0.061269320487976175
152,E:\桌面\data1\152_1.5110.jpg,1.511,1.3147779703140259,0.19622202968597402,1.5093573331832886,0.0016426668167113245,1.5086028575897217,0.002397142410278219
153,E:\桌面\data1\153_1.5110.jpg,1.511,1.524511456489563,0.01351145648956309,1.5168570280075073,0.0058570280075074255,1.5148751735687256,0.003875173568725687
154,E:\桌面\data1\154_0.0000.jpg,0.0,0.060733675956726074,0.060733675956726074,0.16531434655189514,0.16531434655189514,0.03172881156206131,0.03172881156206131
155,E:\桌面\data1\155_1.5110.jpg,1.511,1.5299352407455444,0.018935240745544535,1.5257015228271484,0.014701522827148539,1.4718331098556519,0.03916689014434804
156,E:\桌面\data1\156_1.5110.jpg,1.511,1.5383806228637695,0.027380622863769633,1.5614622831344604,0.05046228313446055,1.5376999378204346,0.02669993782043467
157,E:\桌面\data1\157_1.5110.jpg,1.511,1.1965477466583252,0.3144522533416747,1.5430740118026733,0.03207401180267344,1.509680151939392,0.001319848060607809
158,E:\桌面\data1\158_1.5110.jpg,1.511,0.5632439851760864,0.9477560148239135,1.1769803762435913,0.3340196237564086,1.551621437072754,0.04062143707275401
159,E:\桌面\data1\159_1.5110.jpg,1.511,1.4971349239349365,0.013865076065063375,1.5847500562667847,0.07375005626678477,1.5274691581726074,0.016469158172607523
160,E:\桌面\data1\160_1.5110.jpg,1.511,1.5992043018341064,0.08820430183410655,1.491523027420044,0.019476972579955953,1.5269638299942017,0.01596382999420176
161,E:\桌面\data1\161_1.5110.jpg,1.511,1.5814101696014404,0.07041016960144053,1.536821961402893,0.025821961402893168,1.4994245767593384,0.01157542324066152
162,E:\桌面\data1\162_1.5110.jpg,1.511,1.553033709526062,0.04203370952606211,1.5779379606246948,0.06693796062469493,1.5093907117843628,0.0016092882156371058
163,E:\桌面\data1\163_1.5110.jpg,1.511,1.4577083587646484,0.05329164123535146,1.4887336492538452,0.022266350746154684,1.5188685655593872,0.007868565559387308
164,E:\桌面\data1\164_1.5110.jpg,1.511,1.553748369216919,0.04274836921691905,1.5325905084609985,0.021590508460998636,1.5246673822402954,0.013667382240295511
165,E:\桌面\data1\165_0.0000.jpg,0.0,0.2012898027896881,0.2012898027896881,-0.19317013025283813,0.19317013025283813,0.03880659490823746,0.03880659490823746
166,E:\桌面\data1\166_1.5110.jpg,1.511,1.5454130172729492,0.03441301727294932,1.4856013059616089,0.025398694038391012,1.4969117641448975,0.014088235855102438
167,E:\桌面\data1\167_1.5110.jpg,1.511,1.4947737455368042,0.0162262544631957,1.6014140844345093,0.09041408443450938,1.539255976676941,0.02825597667694102
168,E:\桌面\data1\168_1.5110.jpg,1.511,1.5080530643463135,0.002946935653686422,1.5527957677841187,0.041795767784118754,1.5424283742904663,0.03142837429046641
